CVE ESTADO,CVE MUNICIPIO,emisiones NOx,,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios, cruces fronterizos ,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
20,423,20423,0.00015529,0.002881916,0.006937717,0.637197133,0,2.40619E-06,0,0,0.003308745,0.105055356,0,0,0,0,0,0,0.210322716,0
20,424,20424,0.00274541,0.011521133,0.02081315,4.843780558,0.013305259,8.28013E-06,0,0,0,0.508157218,0,0,0,0,0,0,1.187225336,0
20,425,20425,0.00466163,0,0.013875433,3.35024255,0.002217543,7.85551E-06,0,0,0,0.425888181,0,0,0,0,0,0,0.530780249,0
20,426,20426,0.00208616,0.048494566,0.035555797,8.424935902,0.002217543,1.38443E-05,0,0,0,1.038407653,0,0,0,0,0,0,1.429371765,0
20,427,20427,0.0150602,0,0.315666104,1.053470145,0.037698234,0,0,0,0,0.987506301,0,0,0,0,0,11.02483067,2.433785628,0
20,428,20428,0.00268388,0,0.003468858,2.373431149,0.002217543,8.66936E-06,0.587036814,0,0.005060658,0.302200379,0,0,0,0,0,0,0.517881345,0
20,429,20429,0.00160271,0.04110935,0.034688583,1.811375969,0.030366678,5.55547E-06,0,0,0,0.582906289,0,0,0,0,0,0,0.617061719,0
20,430,20430,0.00098155,0,0.003468858,0.569025372,0.028828061,2.60539E-06,1.054608176,0,7.57474E-05,0.076036638,0,0,0,0,0,0,0.140540291,0
20,431,20431,0.00468507,0,0.013875433,1.837861792,0.002217543,9.398E-06,0,0,0,0.136569535,0,0,0,0,0,39.7681392,0.379266264,0
20,432,20432,0.00281573,0,0.039024656,1.448438177,0.002217543,4.56469E-06,0,0,2.05166E-05,0.20760339,0,0,0,0,0,0,0.347500308,0
20,433,20433,0.00455615,0,0.041626299,2.971501964,0.015522802,1.31633E-05,0,0,0,0.281821992,0,0,0,0,0,0,0.568636284,0
20,434,20434,0.00214183,0,0.010406575,5.576052236,0.004435086,1.40479E-05,0,0,0,0.578750237,0,0,0,0,0,0,0.665320303,0
20,435,20435,0.00349842,0.020499976,0.031219725,4.565540113,0.013305259,8.77552E-06,0,0,0.015579843,0.292704885,0,0,0,0,0,0,0.444145823,0
20,436,20436,0.00300911,0.022101766,0,1.514567796,0.484963026,7.1478E-06,0,0,2.01694E-05,0.102183322,0,0,0,0,0,0,0.139064297,0
20,437,20437,0.01004111,0.026639355,0.137019902,10.35749844,0.105084219,3.04805E-05,0,0,2.302356148,0.827869064,0,0,0,0,0,0,0.959524396,0
20,438,20438,0.0024905,0,0.031219725,2.138763017,0.045210554,6.82934E-06,0,0,0.009087988,0.284978849,0,0,0,0,0,0,0.266320642,0
20,439,20439,0.00579554,0,1.404020392,24.33856641,0.344540433,0.000164647,0,0,0.824460569,2.867692825,0,0,0,0,0,0,5.65100316,0
20,440,20440,0.00253738,0,0.017344291,1.44874623,0,4.98931E-06,0,0,0.000586211,0.069544129,0,0,0,0,0,0,0.074762301,0
20,441,20441,0.0256375,0,1.716217637,6.382647942,1.106554037,7.27159E-05,0,0,0.058887079,1.138327862,0,0,0,0,0,0,0.928592697,0
20,442,20442,0.00085263,0,0.006937717,0.354108706,0,1.23848E-06,0,0,0.000184513,0.019991846,0,0,0,0,0,0,0.032568127,0
20,443,20443,0.00142984,0,0.006937717,0.663844217,0.002217543,9.90785E-07,0,0,0.000117012,0.057125482,0,0,0,0,0,0,0.078131417,0
20,444,20444,0.00077059,0.013062509,0.013875433,0.61458432,0,1.87541E-06,0,0,0,0.054409869,0,0,0,0,0,0,0.088302941,0
20,445,20445,0.00051568,0.001567501,0,1.840125292,0.033263147,3.89237E-06,0,0,0,0.326433662,0,0,0,0,0,0,0.546483541,0
20,446,20446,0.00072957,0.003265627,0.010406575,8.363324429,0.002217543,1.41187E-05,0,0,0,0.462074658,0,0,0,0,0,0,0.975631982,0
20,447,20447,0.01542059,0.002939065,0.210733141,18.96877721,0.062091209,0.000102535,0.195100381,0,0.085388137,2.252066037,0,0,0,0,0,0,3.17823204,0
20,448,20448,0.00441844,0,0.010406575,2.039934815,0.002217543,1.62772E-06,0,0,0.151516608,0.407942182,0,0,0,0,0,0,0.481944102,0
20,449,20449,0.00461475,0.053814273,0.104065749,3.034128956,0.019957888,1.8188E-05,0,0,0.011121509,1.381453113,0,0,0,0,0,0,0.941183567,0
20,450,20450,0.0038969,0.002813338,0.027750866,13.97285464,0.006652629,6.97088E-06,0,0.190178604,0,1.006498248,0,0,0,0,0,0,1.325891757,0
20,451,20451,0.00048052,0.002841096,0.006937717,1.478754805,0.04878595,4.10468E-06,0,0,0,0.248582086,0,0,0,0,0,0,0.27270592,0
20,452,20452,0.0103429,0.024247283,0.305259529,4.39811114,0.017740345,1.90726E-05,0,0,0.003724368,0.819231942,0,0,0,0,0,11.81231858,0.966262629,0
20,453,20453,0.0067097,0,0.167372412,3.788714624,0.017740345,3.67916E-05,1.398902966,0,0.011299106,0.331214157,0,0,0,0,0,0,0.223966034,0
20,454,20454,0.00154704,0,0.010406575,4.103615686,0.006652629,9.51861E-06,0,0,0,0.511197993,0,0,0,0,0,0,1.016189728,0
20,455,20455,0.00427194,0.012409384,0.034688583,2.88759604,0.035480691,1.16771E-05,0,0,0.05492036,0.091251313,0,0,0,0,0,0,0.161172119,0
20,456,20456,0.00285675,0.001387892,0.024282008,1.218880126,0.266105179,1.33048E-05,0,0,0.00031173,0.016761427,0,0,0,0,0,0,0.028313414,0
20,457,20457,0.00223852,0,0.010406575,4.448855869,0.004435086,1.48264E-05,0,0,0.006805987,0.952923235,0,0,0,0,0,0,1.385066278,0
20,458,20458,0.00191329,0,0.010406575,1.432538836,0.004435086,5.80317E-06,0,0,0.001926268,0.17027049,0,0,0,0,0,0,0.319905639,0
20,459,20459,0.00576038,0.007004771,0.163903554,4.760768484,0.022175432,4.16064E-05,0,0,0.026642944,0.191368917,0,0,0,0,0,0,0.626976548,0
20,460,20460,0.00316147,0,0.034688583,6.623366405,0.013305259,2.52681E-05,0,0,0.085177468,1.387584445,0,0,0,0,0,0,2.605450139,0
20,461,20461,0.00096397,0,0.013875433,0.749361543,0,3.68006E-06,0,0,0.003745287,0.101110416,0,0,0,0,0,0,0.098506551,0
20,462,20462,0.00584242,0.06449614,0.105800178,3.089523933,0.041454394,3.54559E-05,0,0,0.007022564,0.312915365,0,0,0,0,0,0,0.348783781,0
20,463,20463,0.00057135,0.001502189,0.02081315,0.80196413,0.002217543,1.45079E-06,0,0,0,0.278858471,0,0,0,0,0,27.16833272,0.360405629,0
20,464,20464,0.00056842,0,0.024282008,0.480337419,0.107961465,3.85698E-06,0,0,0.04462042,0.115528619,0,0,0,0,0,0,0.231153483,0
20,465,20465,0.00422213,0,0.034688583,1.999542537,0,5.16623E-06,0,0,0.001059746,0.213502267,0,0,0,0,0,0,0.559273349,0
20,466,20466,0.00615886,0,0.013875433,14.87614702,0.004435086,2.03889E-05,20.58385056,0,0.057805932,2.348374338,0,0,0,0,0,0,2.883001169,0
20,467,20467,0.03155317,0,0.600979698,17.37765186,0.204854438,0.000137008,0,0,0.054247784,6.694001529,0,0,0,0,0,0,8.678523387,0
20,468,20468,0.00588051,0,0.048564016,16.31603429,0.011087716,7.63258E-05,0,0,0,4.407916672,0,0,0,0,0,0,6.377962253,0
20,469,20469,0.03137151,0.029586584,1.107433008,29.5121239,0.17894207,0.000170148,7.663267003,0,0.500768043,1.751482549,0,0,0,0,0,0,1.931787261,0
20,470,20470,0.00505718,0,0.024282008,6.897508304,0.09022112,2.427E-05,0,0,0.02170515,1.036182297,0,0,0,0,0,0,2.989850295,0
20,471,20471,0.0014943,0,0.024282008,0.747574194,0.006652629,1.84003E-06,0,0,0,0.066574181,0,0,0,0,0,0,0.118400382,0
20,472,20472,0.00807215,0,0.218538072,2.821636166,0.062091209,2.64618E-05,0,0,0.022956545,1.116944704,0,0,0,0,0,0,0.866985994,0
20,473,20473,0.0019045,0,0.018211506,1.819765206,0.022175432,1.48618E-06,0,0,0.002208939,0.120675859,0,0,0,0,0,0,0.157867176,0
20,474,20474,0.00569885,0,0.097128032,2.902571897,0.053221036,2.07003E-05,0,0,0.092716764,0.823961987,0,0,0,0,0,0,1.540809306,0
20,475,20475,0.02390001,1.651873516,0.472631942,7.624442108,0.522324639,6.20302E-05,0,0,0.024548134,0.694650199,0,0,0,0,0,0,0.842888789,0
20,476,20476,0.00100792,0,0.013875433,0.384779942,0.013305259,3.50313E-06,8.339108281,0,0.005672995,0.034063387,0,0,0,0,0,0,0.043156779,0
20,477,20477,0.00121595,0.025775597,0.013875433,1.760079981,0,8.98783E-06,0,0,0.021039,0.805829399,0,0,0,0,0,0,0.49773082,0
20,478,20478,0.00144156,0,0.013875433,2.621698747,0.011087716,8.74013E-06,0,0,0,0.985263888,0,0,0,0,0,0,0.988274191,0
20,479,20479,0.00054791,0,0.006937717,0.333799223,0,1.59233E-06,0,0,0,0.033427737,0,0,0,0,0,0,0.06577799,0
20,480,20480,0.00030765,0.055515665,0.010406575,1.403740637,0.002217543,3.36159E-06,0,0,0,0.228661327,0,0,0,0,0,0,0.45781481,0
20,481,20481,0.0011134,0.003837112,0.02081315,2.833259133,0.006652629,2.22927E-06,0,0,0,0.482057941,0,0,0,0,0,0,1.357112237,0
20,482,20482,0.10095315,0,2.589502711,32.61247402,0.884405429,0.000403462,0,0,0.552616883,5.293225895,0,0,0,0,0,0,11.14696279,0
20,483,20483,0.024026,0.050902967,0.215069214,5.055534155,0.046568406,6.29856E-05,0.022952986,0,0.042661325,0.610150811,0,0,0,0,0,34.05885189,0.663491354,0
20,484,20484,0.00637861,0.003755471,0.169106841,4.403156513,0.088701726,1.74803E-05,0,0,0.005353844,0.188867686,0,0,0,0,0,0,0.21501381,0
20,485,20485,0.00435984,0,0.045095158,3.713241129,0.006652629,2.10188E-05,0,0,0,0.721567942,0,0,0,0,0,0,1.489470387,0
20,486,20486,0.00306478,0.017324153,0.131816615,2.465907738,0.024392975,2.00225E-05,0,0,0.011164176,0.580446057,0,0,0,0,0,0,0.965781327,0
20,487,20487,0.00140347,0.006363075,0.02081315,2.115075481,0.008870173,7.85551E-06,0,0,0.001956286,0.384351737,0,0,0,0,0,0,0.499046379,0
20,488,20488,0.00028128,0,0.003468858,0.153414907,0.024392975,1.30925E-06,0,0,0,0.027825942,0,0,0,0,0,0,0.071649879,0
20,489,20489,0.00370059,0,0.024282008,5.93642321,0.004435086,2.96066E-05,0,0,0.026815449,0.80551555,0,0,0,0,0,0,1.548831012,0
20,490,20490,0.00195724,0,0.010406575,3.853503582,0.006652629,7.1478E-06,0,0,0,0.452247527,0,0,0,0,0,0,0.57855753,0
20,491,20491,0.0026956,0.152122719,0.031219725,4.114369914,0.092438663,3.89237E-07,0,0,0.003961089,0.657344756,0,0,0,0,0,0,0.682197973,0
20,492,20492,0.00132436,0,0.034688583,4.38171675,0.037019308,1.07925E-05,0,0,0,0.707923212,0,0,0,0,0,0,0.795111508,0
20,493,20493,0.0011427,0.007576255,0.006937717,0.351946951,0.004435086,3.84369E-06,0,0,0.006541319,0.82687508,0,0,0,0,0,0,0.676326084,0
20,494,20494,0.001172,0.008998436,0.010406575,5.400038807,0,5.237E-06,0,0,2.954147776,0.437316593,0,0,0,0,0,0,0.587740779,0
20,495,20495,0.00267216,0.012015876,0.045095158,3.833144222,0.015522802,9.62476E-06,0.209188205,0,0,0.516983259,0,0,0,0,0,0,1.692329708,0
20,496,20496,0.00132143,0,0.02081315,1.590034399,0.002217543,6.22779E-06,0,0,0.002221863,0.21326191,0,0,0,0,0,0,0.234394252,0
20,497,20497,0.01292423,0,0.035555797,4.047865912,0.147896466,2.69989E-05,0.42184327,1.331250228,0.0006588,0.206473755,0,0,0,0,0,0,0.580752269,0
20,498,20498,0.00168768,0,0.017344291,7.906607551,0.011087716,4.97162E-05,0,0,0.060538061,6.565290924,0,0,0,0,0,0,22.21114156,0
20,499,20499,0.00595083,0.000636797,0.123144469,0.993755658,0.033263147,1.70556E-05,0.160670902,0,0.005918978,0.097307605,0,0,0,0,0,0,0.189023482,0
20,500,20500,0.00397601,0.047351597,0.132683829,10.99548198,0.026610518,2.96882E-05,5.508716642,0,0.120088449,1.419041057,0,0,0,0,0,0,1.502112596,0
20,501,20501,0.00129506,0.001265431,0.013875433,0.880166253,0.017740345,5.44931E-06,0,0,0.001306642,0.059568581,0,0,0,0,0,0,0.093449667,0
20,502,20502,0.0062116,0,0.049431231,6.995339787,0.101308836,1.56049E-05,0,0,0.043562728,0.848784693,0,0,0,0,0,0,1.458667036,0
20,503,20503,0.00119544,0.008144475,0.055501733,0.473276343,0.092438663,2.51235E-06,0,0,0,0.052915814,0,0,0,0,0,0,0.051018051,0
20,504,20504,0.00390862,0.211266497,0.052032874,1.522491329,0.004435086,8.95245E-06,0,0,0.006147879,0.22644166,0,0,0,0,0,0,0.204713939,0
20,505,20505,0.01880181,0,0.330408752,3.045248315,0.353572147,8.19166E-05,0,0.190178604,0.022476834,8.888597798,0,0,0,0,0,0,3.509015113,0
20,506,20506,0.00230884,0.006462677,0.006937717,0.986491825,0.019957888,3.14928E-06,0,0,0.000447817,0.24326361,0,0,0,0,0,0,0.233239126,0
20,507,20507,0.00817177,0,0.101464105,3.585220671,0.022175432,2.78127E-05,0,0,0.043797523,0.549138862,0,0,0,0,0,0,1.506476404,0
20,508,20508,0.00393499,0,0.041626299,0.998611691,0.011087716,1.57664E-05,0,0,0.000911363,1.200223065,0,0,0,0,0,0,0.747623008,0
20,509,20509,0.00512457,0,0.067642737,11.12764678,0.011087716,5.6687E-05,0,0,0.099338903,2.238643857,0,0,0,0,0,0,1.957296286,0
20,510,20510,0.00048052,0.04539222,0.006937717,0.938136449,0.002217543,2.68927E-06,0,0,0,0.088409014,0,0,0,0,0,0,0.139898554,0
20,511,20511,0.00049517,0,0.027750866,3.938648521,0.006652629,7.92628E-06,0,0,0,0.744639054,0,0,0,0,0,0,0.958112576,0
20,512,20512,0.00233814,0.010745547,0.006937717,0.984959795,0.002217543,3.99852E-06,0.095323329,0,0,0.198774297,0,0,0,0,0,0,0.204977051,0
20,513,20513,0.01765911,0,0.285313594,10.29420253,0.070961381,5.72178E-05,0,0,0,0.959072219,0,0,0,0,0,0,4.218133931,0
20,514,20514,0.00179023,0,0.003468858,1.490048441,0,1.94618E-06,0,0,0.000850357,0.156365123,0,0,0,0,0,0,0.248814071,0
20,515,20515,0.1499574,0,3.538117746,34.61889559,1.486249399,0.000541293,0,0.95089302,0.706097542,7.714445268,0,0,0,0,0,42.72121885,4.743074378,0
20,516,20516,0.00682104,0.064135289,0.083252599,5.810252,0.024392975,2.8025E-05,0,0,0.005381934,0.916388042,0,0,0,0,0,0,0.745761972,0
20,517,20517,0.00585121,0.010763508,0.055501733,6.320102835,0.008870173,7.2598E-06,0,0.190178604,0.023889558,0.462716251,0,0,0,0,0,0,0.696219915,0
20,518,20518,0.00039848,0,0.006937717,0.137918136,0.002217543,1.16771E-06,0,0,0,0.022019434,0,0,0,0,0,0,0.049574144,0
20,519,20519,0.00792858,0.009698913,0.111946251,1.884546578,0.011087716,2.27527E-05,0,0,0.001287299,0.290693564,0,0,0,0,0,0,0.29715608,0
20,520,20520,0.00797253,0.027349629,0.189919991,4.733070024,0.130136897,5.07069E-05,0,0,0.006467377,1.055268473,0,0,0,0,0,0,0.771688126,0
20,521,20521,0.00017287,0.005347465,0.003468858,0.359352142,0,1.59233E-06,0,0,0,0.03063577,0,0,0,0,0,0,0.067157723,0
20,522,20522,0.00300911,0,0.013875433,1.426317444,0.077614011,2.58312E-06,0,0,0.007025256,0.107838287,0,0,0,0,0,0,0.136048135,0
20,523,20523,0.00293293,0.015413761,0.049431231,1.167476541,0.011087716,9.97862E-06,0,0,0.001738618,0.922021965,0,0,0,0,0,0,0.881104197,0
20,524,20524,0.00095518,0,0.006937717,0.478745642,0.286063068,3.11389E-06,0,0,8.41638E-05,0.132175862,0,0,0,0,0,0,0.098025248,0
20,525,20525,0.0236158,0,0.547212395,9.576648103,0.263189486,0.000104705,12.67773687,2.85267906,0.093169972,3.764423779,0,0,0,0,0,12.79667846,9.047200999,0
20,526,20526,0.01711706,0,0.531602532,17.18997057,0.106442072,0.000122804,0,0.570535812,0.010355046,1.414899748,0,0,0,0,0,0,3.425050311,0
20,527,20527,0.00632001,0.003159494,0.013875433,3.179174034,0.119747331,2.68927E-06,0,0,0.006003253,0.184172844,0,0,0,0,0,0,0.235838159,0
20,528,20528,0.0028714,0.002392072,0.038157441,1.348753014,0.132373663,8.41316E-06,0,0,0.001410562,0.130435764,0,0,0,0,0,0,0.18863844,0
20,529,20529,0.00194259,0,0.003468858,1.049631671,0.008870173,5.83855E-06,0,0,0.204139186,0.005353031,0,0,0,0,0,0,0.011230389,0
20,530,20530,0.00354823,0.049039926,0.045095158,3.47784905,0.584576734,1.71972E-05,0,0,0.007487242,0.689276141,0,0,0,0,0,0,0.883863664,0
20,531,20531,0.00782896,0,0.683365083,2.175744133,0.015522802,2.00988E-05,0,0,0.000810591,0.435800853,0,0,0,0,0,0,0.540374209,0
20,532,20532,0.00060065,0.007641568,0.006937717,4.838139988,0,3.18466E-06,0,0,0,0.603860661,0,0,0,0,0,0,0.96360584,0
20,533,20533,0.00476711,0,0.031219725,1.66695526,0.023714049,1.37648E-05,0,0,0,0.514355228,0,0,0,0,0,0,0.482585838,0
20,534,20534,0.0108117,0.003703221,0.038157441,4.379349935,0.116831638,1.87895E-05,0,0,0.000831347,1.342779854,0,0,0,0,0,0,1.18110317,0
20,535,20535,0.00381779,0.017080864,0.034688583,3.367607221,0.037019308,5.13085E-06,0,0,0.194735164,0.429043177,0,0,0,0,0,0,0.53749923,0
20,536,20536,0.00089365,0,0.010406575,0.611639594,0.006652629,2.90158E-06,0,0,0.000787473,0.06452667,0,0,0,0,0,0,0.127705561,0
20,537,20537,0.00616765,0,0.156965837,5.635562611,0.078473701,4.27099E-05,0,0,0.009397938,0.405539119,0,0,0,0,0,0,0.382635381,0
20,538,20538,0.00154411,0.008306123,0.007804931,0.771914614,0.013305259,3.64467E-06,0,0,0,0.543205481,0,0,0,0,0,0,0.49736503,0
20,539,20539,0.0114856,0.046878081,0.23518983,1.088396311,0.037698234,4.12176E-05,0,0,0.006614702,0.58540667,0,0,0,0,0,0,0.231089309,0
20,540,20540,0.01823632,0.007282349,0.480436873,3.737184235,0.758372172,6.25256E-05,0,0,0.012189897,0.384347887,0,0,0,0,0,0,0.720509641,0
20,541,20541,0.00320249,0,0.041626299,2.649471462,0.019957888,6.40471E-06,0,0,0.000705252,0.157103857,0,0,0,0,0,0,0.493976661,0
20,542,20542,0.00241139,0,0.017344291,0.989746167,0.004435086,5.62624E-06,0,0.190178604,0,0.342421463,0,0,0,0,0,0,0.44417791,0
20,543,20543,0.01513638,0,0.062439449,6.917520714,0.013305259,3.09266E-05,18.61436604,0,0.001338194,1.461572206,0,0,0,0,0,0,2.063375328,0
20,544,20544,0.00273955,0.039125481,0.045962372,1.279225288,0.013305259,5.09546E-06,0,0,0.002037728,0.101095283,0,0,0,0,0,0,0.122571669,0
20,545,20545,0.02524195,0.075387008,0.510789383,4.656907818,0.068743838,5.97255E-05,0,0,0.015055978,0.721007453,0,0,0,0,0,4.134311501,0.409267445,0
20,546,20546,0.01369775,0.013836463,0.236749578,3.342282299,1.99186329,3.73313E-05,0,0,0.012058694,0.369798831,0,0,0,0,0,0,0.420626181,0
20,547,20547,0.00156169,0.010498992,0.041626299,1.090026556,0.008870173,9.41245E-06,0,0,0,0.094149392,0,0,0,0,0,0,0.188510093,0
20,548,20548,0.00229712,0,0.101464105,1.646677794,0.062091209,1.45433E-05,0,0,0,0.3547284,0,0,0,0,0,0,0.564728109,0
20,549,20549,0.00686206,0.103520387,0.256695513,12.13454264,0.104224529,7.90151E-05,0,0,0.035253034,2.186532959,0,0,0,0,0,0,1.408386982,0
20,550,20550,0.01612379,0.02239404,0.49691395,3.338020879,0.105743922,3.13159E-05,0,0,0.004370358,0.386186133,0,0,0,0,0,0,0.435289859,0
20,551,20551,0.04806079,0.160399452,1.260062773,8.350387379,0.783458123,0.00018878,0,6.466072536,0.065006305,1.94547727,0,0,0,0,0,8.465494979,1.846757176,0
20,552,20552,0.00111047,0.003363596,0.031219725,0.648607491,0.046568406,4.74161E-06,0,0,0,0.089341516,0,0,0,0,0,0,0.171683762,0
20,553,20553,0.02950803,0,1.634004451,5.243931547,5.396496828,5.74301E-05,0.255741417,0.95089302,0.007363299,0.428181777,0,0,0,0,0,6.103031264,0.457686463,0
20,554,20554,0.00489017,0.004645355,0.056368947,6.847432917,0.019957888,2.60435E-05,0,0,0.042917717,1.121461765,0,0,0,0,0,0,1.223246005,0
20,555,20555,0.00316147,0.081178598,0.013875433,2.879637219,0.002217543,1.91434E-05,0,0,0.000691398,0.622541053,0,0,0,0,0,0,0.776693671,0
20,556,20556,0.00046587,0.00840899,0,0.272485517,0,2.68927E-06,0,0,0,0.024745761,0,0,0,0,0,0,0.056536985,0
20,557,20557,0.04527436,0,0.490843448,7.087973621,0.147896466,0.000143735,0,0,0.011468468,2.203050712,0,0,0,0,0,0,117.137313,0
20,558,20558,0.00242311,0,0.02081315,1.599181861,0.006652629,8.24474E-06,0,0,0.005731304,0.133697381,0,0,0,0,0,0,0.127063824,0
20,559,20559,0.01667756,0,0.447482719,23.43630624,0.092457887,0.000175345,0,0,0.825275638,9.13480737,0,0,0,0,0,0,7.385103497,0
20,560,20560,0.0181367,0.006366341,0.164770769,6.497069953,0.47677178,3.8676E-05,0.11476493,0,0.00260535,0.620248874,0,0,0,0,0,0,0.641543966,0
20,561,20561,0.00847942,0,0.080650955,4.043187747,0.237277118,1.31633E-05,0,0,0.042288828,0.518026372,0,0,0,0,0,0,57.84806835,0
20,562,20562,0.00274541,0,0.062439449,1.339913693,0.082908788,8.06782E-06,0,0.190178604,0.007435592,0.268735719,0,0,0,0,0,0,0.238084237,0
20,563,20563,0.00368301,0.039737787,0.014742648,1.681923747,0.118370255,6.54625E-06,0,0,0.000701825,0.421094771,0,0,0,0,0,0,0.376699318,0
20,564,20564,0.00314096,0,0.021680364,1.79386675,0.361459535,3.25543E-06,0,0,0,0.218682837,0,0,0,0,0,0,0.323595624,0
20,565,20565,0.10758081,0.191431076,1.831194177,16.99569441,0.45272111,0.000275372,0,0,0.108095441,1.504500109,0,0,0,0,0,13.19042241,1.701596383,0
20,566,20566,0.00199533,0.086842828,0.038157441,3.927873123,0.013305259,6.01548E-06,12.84289552,0,0,1.576520509,0,0,0,0,0,0,1.483951453,0
20,567,20567,0.00449755,0.004800472,0.072846024,3.631354891,0.008870173,1.74803E-05,0,0,0.023969486,1.824961711,0,0,0,0,0,0,0.89519673,0
20,568,20568,0.00359511,0.001306251,0.027750866,1.502097232,0.52266126,1.36233E-05,0.059734126,0,0.014934023,0.136229078,0,0,0,0,0,0,0.195485769,0
20,569,20569,0.00053033,0,0.038157441,2.396729533,0.004435086,7.99705E-06,0,0,0,0.578669404,0,0,0,0,0,0,0.507453127,0
20,570,20570,0.03462967,0.512589199,0.803907908,12.87267195,0.31880883,0.000117004,4.821870471,0,0.098688296,2.83348363,0,0,0,0,0,0,3.412331094,0
21,001,21001,0.18325978,0,1.829841315,25.80434484,1.705633563,0.000573254,0.406878952,0.196359409,0.327627873,1.494095927,0,0,0,0,0,75.05744595,10.2536194,0
21,002,21002,0.01053335,0,0.267357164,8.724895999,0.047902541,8.53175E-05,0,0,0.066400538,0.368253161,0,0,0,0,0,0,8.784947786,0
21,003,21003,0.06112859,0,1.674000825,21.98811259,0.56205027,0.000370962,0.093984325,0.392718817,0.469628207,0.594483678,0,0,0,0,0,0,6.257999324,0
21,004,21004,0.14637987,0.36640339,1.406643661,25.38934019,0.916876921,0.000521746,0.234960811,0,0.132003488,0.301246951,0,0,0,0,0,0,9.733334667,0
21,005,21005,0.00663645,0,0.055196318,3.909694378,1.678440285,2.19888E-05,0,0,0.00665644,0.549181317,0,0,0,0,0,0,1.829902332,0
21,006,21006,0.01203351,0,0.216473059,16.4913581,0.034216101,9.84344E-05,0,0,0.042819671,0.086331245,0,0,0,0,0,0,1.457734696,0
21,007,21007,0.00302669,0,0.034497699,4.098234866,0.017276354,2.92468E-05,0,0,0.090634994,0.117263396,0,0,0,0,0,0,1.433048514,0
21,008,21008,0.00778501,0,0.135403467,6.359576421,0.020529661,9.54971E-05,0.514146887,0,0.037282013,0.57582643,0,0,0,0,0,7.774874879,3.211286937,0
21,009,21009,0.00338122,0,0.049159221,1.751929255,0.00342161,1.60515E-05,0,0,0.594369213,0.195983082,0,0,0,0,0,0,1.939479817,0
21,010,21010,0.09288979,0.04531058,1.641228012,52.93321742,7.97180414,0.000376919,2.279173145,17.27962796,1.855368086,2.1091406,0,0,0,0,0,0,8.00738512,0
21,011,21011,0.00534432,0,0.075894937,1.866363786,0.020529661,1.82094E-05,0,0,0.004131417,0.041665318,0,0,0,0,0,0,0.468724983,0
21,012,21012,0.01215657,0,0.155239644,2.958536342,0.027372881,7.06046E-05,1.313065068,0.196359409,0.007321995,0.641557699,0,0,0,0,0,0,3.674803864,0
21,013,21013,0.06213065,0,1.684350135,12.06685884,2.060977954,0.000178138,0,0,0.022647796,3.214828886,0,0,0,0,0,29.90336492,3.646680365,0
21,014,21014,0.00767074,0,0.096593556,5.720501212,0.027372881,3.80509E-05,0,0,0.029439466,0.05330813,0,0,0,0,0,0,1.14764708,0
21,015,21015,0.34184017,0.015021886,4.018495089,28.33885733,3.691843723,0.001138048,0.199445142,0.785437635,0.017485929,0.944538217,0,0,0,0,0,52.92895591,4.128946292,0
21,016,21016,0.00302962,3.355520288,0.068995397,9.578777827,0.065515502,4.80348E-05,1.163942154,0,0.132852998,0.246486154,0,0,0,0,0,0,2.198778477,0
21,017,21017,0.0362441,0.009800148,0.629583,22.7844929,0.400593389,0.000255491,0,0,0.026973914,0.246136767,0,0,0,0,0,8.372942177,2.132073704,0
21,018,21018,0.00297102,0,0.034497699,3.785071516,0.01368644,3.81368E-05,0,0,0.016104482,0.19872313,0,0,0,0,0,0,2.555592766,0
21,019,21019,0.32560211,0.209000151,6.931450094,59.55329869,2.410718739,0.001396759,0.499742887,0.196359409,0.21996235,1.588115283,0,0,0,0,0,90.30816206,12.47725072,0
