CVE ESTADO,CVE MUNICIPIO,Emisiones de   PM2.5,,,,,,,,,,,,,,,,,,,,,,,,
,,Actividades_de_la_construccion,Asados_al_carbon, Banco_de_Materiales ,Caminos_pavimentados_y_sin_pavimentar,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Corrales_de_engorda,Emisiones_domesticas_de_amoniaco,Incendios_en_construcciones,Incendios_Forestales,Labranza,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarca_marinas,Equi_basico_aeropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
07,036,07036,0,0.070763177,,0.013265297,0,0.01019057,30.77685494,0.000925604,0.01821289,0,4.4819E-05,0,1.391949426,0,0.445982775,4.949446818,0,0,0,0,0,0,0.039951853,0
07,037,07037,0,1.001723283,,0.378469263,0,0.048359985,121.4221528,0.008328856,0.116846334,0,0.000900114,2.978326958,3.198913668,0,3.447538182,43.77466078,0,0,0,0,0,0.741586412,0.31591945,0
07,038,07038,0,0.126531452,,0.227295103,0,0.003678253,107.4186302,0.000555362,0.087871281,0,0.000363532,0.90626335,3.072479323,0,0.317540007,8.674130631,0,0,0,0,0,0,0.073109844,0
07,039,07039,0,0.199464105,,0.59086078,0,0.013989422,113.223639,0.002143603,0.150906804,0,0.000345106,0,6.55205897,0,2.968423911,21.89801544,0,0,0,0,0,0,0.174577998,0
07,040,07040,0,2.303216997,,0.926611968,0,0.200977345,134.0278279,0.120081723,0.110223465,0,0.001460476,4.328359164,4.645667779,0,1.851930371,208.5448389,0,0,0,0,0,0.448614002,0.236242458,0
07,041,07041,0,1.010975457,,1.635484044,0,0.041787369,229.3294325,0.008067468,0.199986994,0,0.000829693,0,10.50649221,0,0.279124756,46.29348526,0,0,0,0,0,0,0.288599631,0
07,042,07042,0,0.269525393,,0.029455055,0,0.00711531,46.78268919,0.000277681,0.103955392,0,0.000291448,0,1.306637718,0,0.07604568,3.975590067,0,0,0,0,0,0,0.045282305,0
07,043,07043,0,0.349413128,,0.029088066,0,0.01181865,34.29168173,0.001851208,0.446807135,0,0.000237541,0,0.302190332,0,0.200069992,0.789074081,0,0,0,0,0,0,0.008894197,0
07,044,07044,0,0.457376425,,0.651550552,0,0.016702888,102.860922,0.002143603,0.104901516,0,0.000395166,1.387414951,2.227749101,0,3.103180374,20.92309694,0,0,0,0,0,0,0.05304672,0
07,045,07045,0,0.086842817,,0.004767818,0,0.00313556,24.90799882,9.25604E-05,0.368397095,0,9.13809E-05,0,0.33386433,0,0.15006818,0.747689391,0,0,0,0,0,0,0.010706399,0
07,046,07046,0,0.890697198,,2.534026032,0,0.027014057,129.1195049,0.007898179,0.140026376,0,0.000768066,199.8058915,7.520470699,5.085956336,2.77456387,45.6932564,0,0,0,0,0,0,0.147630021,0
07,047,07047,0,0.330015467,,0.143503426,0,0.008743389,83.81480242,0.001666087,0.087753016,0,0.000435715,6.13739591,2.515337434,5.085956336,0.416382537,10.14483837,0,0,0,0,0,0,0.069864562,0
07,048,07048,0,0.507721012,,0.961498014,0,0.027074356,47.11842301,0.004871998,1.197793187,0,0.000526996,0,2.665047905,0,1.299312692,8.501563709,0,0,0,0,0,1.121535006,0.083058,0
07,049,07049,0,0.183767314,,0.424823308,0,0.017607376,105.985953,0.007727773,0.059487557,0,0.000451776,0,3.11441921,0,2.96901178,7.430786683,0,0,0,0,0,0,0.07836978,0
07,050,07050,0,0.140058769,,0.074940213,0,0.006512317,23.81613132,0.001217999,1.417530523,0,0.000164918,0,3.251078924,0,0.395838649,12.99859035,0,0,0,0,0,0,0.077924691,0
07,051,07051,0,1.313106787,,2.580700513,0,0.098951042,155.656339,0.052287777,0.914547266,0,0.001421053,10.84763405,3.119953614,5.085956336,0.640779701,13.48066052,0,0,0,0,0,1.075758067,0.700818743,0
07,052,07052,0,1.785031458,,7.368124305,0,0.070308906,520.4113955,0.022966518,0.462181652,0,0.001738197,0,18.95376572,0,5.856244616,72.84095631,0,0,0,0,0,0,0.550489375,0
07,053,07053,0,0.108027105,,0.083165546,0,0.003678253,32.61930623,0.000647923,0.018804218,0,7.75617E-05,2.299440806,0.912466126,0,0.598156548,3.550175364,0,0,0,0,0,0,0.022502394,0
07,054,07054,0,0.82497486,,0.691871816,0,0.042691857,119.6366764,0.014953176,0.241971254,0,0.000843338,5.55932203,14.96275388,0,13.67056427,61.03212275,0,0,0,0,0,0,0.298720211,0
07,055,07055,0,0.199527913,,0.026952073,0,0.01019057,18.07743898,0.000555362,0.028147194,0,0.000160726,0,0.965869858,0,0.241934175,5.645416734,0,0,0,0,0,0,0.024976543,0
07,056,07056,0,0.05659778,,0.103155936,0,0.003376757,55.76575803,0.000185121,0.041038135,0,0.000226087,0,1.223366014,0,1.966443764,4.189157635,0,0,0,0,0,0,0.031905373,0
07,057,07057,0,1.700804772,,2.750369184,0,0.122588341,231.8089792,0.018495784,0.167582242,0,0.001278846,7.210517881,11.40294489,5.085956336,10.54230656,49.19720316,0,0,0,0,0,0,0.434229406,0
07,058,07058,0,0.293006772,,0.026505179,0,0,21.1316118,0,0.032168221,0,9.22524E-05,0,1.162662583,0,0.008833488,4.950925982,0,0,0,0,0,0,0.027372593,0
07,059,07059,0,4.826571922,,23.22747577,0,0.211228214,772.7336182,0.038236286,1.43976444,0,0.002075865,1.000390079,40.67780244,0,12.85041706,112.4821066,0,0,0,0,0,0,1.005107647,0
07,060,07060,0,0.336204853,,0.016641572,0,0.005788726,55.79880081,0.000555362,0.048607129,0,0.00019073,0,1.353243904,0,0.781401502,5.919426432,0,0,0,0,0,0,0.040305195,0
07,061,07061,0,3.260785079,,3.416320713,0,0.122286845,257.4539824,0.189709004,0.957359384,0,0.002008264,5.659668508,9.734747222,5.085956336,6.208280366,85.73733419,0,0,0,0,0,0,0.255882786,0
07,062,07062,0,0.216947523,,0.464263279,0,0.023094606,64.96007486,0.046495709,3.25679589,0,0.000399693,0,3.985759677,0,0.846106806,14.54743568,0,0,0,0,0,0,0.113804776,0
07,063,07063,0,0.137251212,,0.020284439,0,0.010853862,11.48010472,0.000833043,0.098869975,0,9.27504E-05,0.198202136,1.124549039,0,0.555322007,6.336432868,0,0,0,0,0,0,0.026113908,0
07,064,07064,0,0.771886525,,0.195485884,0,0.021768023,215.2125877,0.003532009,0.064691239,0,0.000198697,0,5.883215342,0,0,17.37224867,0,0,0,0,0,0,0.15910073,0
07,065,07065,0,3.156714076,,5.878068421,0,0.262241366,397.5168291,0.073774447,4.249871461,0,0.00289294,0,31.00560704,0,16.99079836,118.0294135,0,0,0,0.03,0,3.451581201,0.823844671,0
07,066,07066,0,0.501659243,,0.127187201,0,0.015496903,88.3076287,0.003161767,0.085151174,0,0.000346974,0,2.88996104,0,0.932489148,9.62173746,0,0,0,0,0,0,0.09276928,0
07,067,07067,0,0.138080718,,0.039411344,0,0.007959499,58.95335709,0.000740483,0.075453402,0,0.000256464,0,0.886105401,0,0.606384542,3.064808423,0,0,0,0,0,0,0.024021156,0
07,068,07068,0,1.022971379,,0.429825748,0,0.077665413,65.99585388,0.007200722,3.333431947,0,0.000762732,0,1.599073125,0,0.995356501,1.881633296,0,0,0,0,0,1.634236722,0.098677817,0
07,069,07069,0,1.223839262,,5.142889411,0,0.100518822,180.9896646,0.014620267,4.336796618,0,0.001598045,3.71186749,4.046943144,0,4.476428132,36.79034136,0,0,0,0,0,2.989234117,0.157066817,0
07,070,07070,0,0.104900508,,0.144183838,0,0.019235455,63.22119689,0.001110725,0.026846273,0,0.000165583,0,1.888528159,0,0,7.106334257,0,0,0,0,0,0,0.043992836,0
07,071,07071,0,0.508933366,,1.888390768,0,0.029184829,123.2700432,0.01306144,0.142273421,0,0.000736774,143.1611815,2.68394491,15.25786901,2.59431558,31.74977096,0,0,0,0,0,0.842295678,0.214385785,0
07,072,07072,1.221632178,1.10298673,,0.105455538,0,0.023154906,133.7168538,0.003532009,0.153863442,0,0.000499483,0,5.687837649,0,0,21.12796037,0,0,0,0,0,0,9.532788121,0
07,073,07073,0,0.428854206,,0.042292349,0,0.014471816,31.69571663,0.003332174,0.038081497,0,0.000200067,0,0.626593965,0,0.185335916,2.387271319,0,0,0,0,0,0,0.01590795,0
07,074,07074,0,1.970202549,,0.474171477,0,0.088820771,39.78726649,0.060622153,1.885743716,0,0.001273705,0,2.02384655,0,1.434826316,7.814402178,0,0,0,0,0,0,0.053645732,0
07,075,07075,0,1.415199739,,0.089928708,0,0.037325225,119.1681302,0.008559699,0.076754322,0,0.000567583,0,4.162311138,0,0.624778111,85.75736743,0,0,0,0,0,0,0.118235193,0
07,076,07076,0,0.221541706,,0.276447179,0,0.009647877,136.4776069,0.001666087,0.119566441,0,0.000431134,0,7.20611002,0,2.238330039,22.32681585,0,0,0,0,0,0,0.211822921,0
07,077,07077,0,0.387825601,,3.028699732,0,0.033104279,291.6201816,0.00262112,1.323982496,0,0.001263024,0,18.59374397,5.085956336,8.368843341,68.4889581,0,0,0,0,0,0.93842725,0.472881327,0
07,078,07078,0,12.13681013,,0.689711014,0,0.738062616,246.42351,0.139876499,0.123587468,0,0.005285235,1.038039461,4.571156918,35.60169435,2.46076056,12.37373638,0,0,0,0,0,0,0.107921564,0
07,079,07079,0,0.769780858,,0.418551299,0,0.04738231,85.55380903,0.011551045,0.177043483,0,0.000981548,1.982021359,1.797545772,0,0.519628189,11.57788029,0,0,0,0,0,0,0.052439821,0
07,080,07080,0,0.22173313,,1.577376808,0,0.030330514,155.2242082,0.00249913,0.11140612,0,0.000400009,15.52583398,8.263943351,0,0.816166577,33.35868687,0,0,0,0,0,0,0.294968119,0
07,081,07081,0,0.791411802,,1.088917101,0,0.048842379,162.1583093,0.020820235,0.126662372,0,0.00064156,0,13.23742054,0,4.61647411,41.97479819,0,0,0,0,0,0,0.392845989,0
07,082,07082,0,0.134507464,,0.114080898,0,0.003859151,60.51729964,0.000555362,0.065046036,0,7.75203E-05,0,1.936146903,0,5.343724026,5.606319757,0,0,0,0,0,0,0.066600323,0
07,083,07083,0,0.356942483,,1.354061216,0,0.01495421,80.2803256,0.001388406,0.091655778,0,0.000404865,0,5.153038811,0,2.991582592,195.5301326,0,0,0,0,0,0,0.16776897,0
07,084,07084,0,0.140058769,,0.056428785,0,0.005547529,35.05654644,0.001388406,0.87114382,0,0.000176288,0,0.761495632,0,0.391107092,2.015059554,0,0,0,0,2.256732779,0,0.027038965,0
07,085,07085,0,0.547792496,,0.053798768,0,0.012542241,37.52328822,0.00262112,0.052036829,0,0.000209031,0,1.280627564,0,0.037190071,4.158303559,0,0,0,0,0,0,0.029738312,0
07,086,07086,0,1.289753024,,0.132372446,0,0.06047479,60.67032942,0.010980983,0.285611231,0,0.000591859,1.189212816,2.643915125,96.63317039,0.497178115,13.08344918,0,0,0,0,0,0,0.060269748,0
07,087,07087,0,1.428727055,,0.540464212,0,0.088036881,122.7269179,0.008206867,0.115781944,0,0.000889677,0,2.274206197,0,4.035149752,8.232827791,0,0.006050791,0,0,0,0.654610228,0.169089224,0
07,088,07088,0,0.058192983,,0.063892617,0,0.001688379,10.20159552,0.000462802,0.594165972,0,3.77226E-05,0,0.401199401,0,0.052743648,1.205848159,0,0,0,0,0,0,0.013451241,0
07,089,07089,0,17.31107237,,5.996445921,0,1.253916716,450.1744665,0.397369438,0.333390501,0,0.01030927,0,18.23863219,5.085956336,17.37300772,71.00690108,0,0,0,0.169,0,2.398711604,0.8403486,0
07,090,07090,0,0.128509503,,0.049182044,0,0.004341545,19.53858878,0.000740483,0.065046036,0,9.12564E-05,0,0.518973744,0,0.394935945,1.330070547,0,0,0,0,0,0,0.018319164,0
07,091,07091,9.917557013,0.536881311,,0.00999325,0,0.030933507,34.82262822,0.003147053,0.054165608,0,0.000368263,0,0.961385482,0,0.13298096,2.30912858,0,0,0,0,0,0,35.9502529,0
07,092,07092,0,0.785350033,,2.224111278,0,0.069163221,164.2867224,0.007049303,1.418713178,0,0.000968961,0,3.2958408,0,1.421760614,15.8104295,0,0,0,0,0,0,0.095879898,0
07,093,07093,0,0.147205275,,0.634435657,0,0.013868824,188.6685984,0.005628758,0.051682032,0,0.000672658,0.066067379,5.319660714,0,7.168367226,18.84761104,0,0,0,0,0,0,0.159658797,0
07,094,07094,0,1.25574331,,0.19611238,0,0.051435246,178.8422369,0.016642998,0.085979033,0,0.000787071,5.673271187,3.774398433,0,1.541825993,13.93137407,0,0,0,0,0,0,0.098631564,0
07,096,07096,0,1.54747392,,1.833723923,0,0.043777243,359.2274445,0.006956743,0.224704488,0,0.001053993,0,13.93687027,0,0.814795518,43.87879205,0,0,0,0,0,0,0.42192463,0
07,097,07097,0,3.552132841,,3.1911315,0,0.258804309,237.4349349,0.05150235,2.53478489,0,0.002747528,5.153255534,2.226538458,0,0.823939951,9.398837588,0,0,0,0,0,3.378338098,0.085338948,0
07,098,07098,0,0.352539725,,0.021883478,0,0.007477105,33.89153122,0.000740483,0.082549333,0,0.000148456,0,2.043971029,0,0.11173249,20.28217418,0,0,0,0,0,0,0.049462502,0
07,099,07099,0,1.294283399,,2.442717325,0.019869336,0.044139039,379.4188023,0.007882347,0.339658573,0,0.00151068,0,15.78347685,5.085956336,2.897826973,75.86129213,0,0,0,0,0,0,0.379989211,0
07,100,07100,0.072317859,0.236281376,,0.500548352,0,0.006029923,159.7250621,0.000833043,0.077936978,0,0.000517037,0,6.069082069,0,4.521874845,18.87178105,0,0,0,0,0,0,0.666121446,0
07,101,07101,0,40.86123645,,0.047557628,0,2.602208394,121.5708577,0.711136655,0.134231365,0,0.018773211,1.618650777,1.511402263,15.25786901,0.732708704,10.49803434,0,0,0,0,0,0,0.034851149,1.564036222
07,102,07102,0,0.52788437,,0.32459683,0,0.037325225,161.4561157,0.003702415,0.017976359,0,0.001052352,0,4.287317247,0,8.079197814,25.14192376,0,0,0,0,0,0,0.131945905,0
07,103,07103,0,0.413348839,,0.17127078,0,0.013567328,125.644896,0.007250256,0.042457322,0,0.00078122,0,2.155900828,15.25786901,1.646627635,24.67431133,0,0,0,0,0,0.357060124,0.133444498,0
07,104,07104,0,0.575804249,,0.131676291,0,0.019476652,70.03896496,0.007789786,0.07841004,0,0.000313733,0.924943301,2.706025718,0,0.213540265,81.94259431,0,0,0,0,0,0,0.082148107,0
07,105,07105,0,0.475753156,,0.027065287,0,0.022672512,60.18333701,0.002591691,0,0,0.000343114,0,0.722008678,0,0.054897028,1.558025067,0,0,0,0,0,0,0.04180955,0
07,106,07106,0,2.635593364,,0.333938217,0,0.094488899,239.0740384,0.063274294,0.26373211,0,0.00144044,0,13.38348231,0,0.685900981,275.9421369,0,0,0,0,2.256732779,0,0.365683278,0
07,107,07107,0,3.228370567,,4.59289951,0,0.109503408,270.5526163,0.035268503,2.337399737,0,0.001566039,179.0256889,12.10508989,203.4382535,1.154965058,130.6350794,0,0,0,0,0,0,0.323133076,0
07,108,07108,0,4.914818517,,5.526610036,0,0.190485278,286.1621999,0.166903635,2.25603306,0,0.002378767,47.26154829,16.73233675,96.63317039,6.308808269,143.8156077,0,0,0,0,0,0,0.398229518,0
07,109,07109,0,1.257848977,,0.193309241,0,0.076399129,118.0113222,0.017458617,0.143219545,0,0.000644771,0,4.044519146,0,1.046173157,11.17000499,0,0,0,0,0,0,0.115798957,0
07,110,07110,0,0.343478975,,0.030577306,0,0.013748225,39.41786755,0.001388406,0.04671488,0,9.7341E-05,0,1.200455097,0,0.107559605,7.928389019,0,0,0,0,0,0,0.030027203,0
07,111,07111,0,0.931725803,,0.457587303,0,0.011517154,187.5769124,0.01708839,0.056412653,0,0.000841103,24.73263364,6.064102866,0,1.684818449,19.67112332,0,0,0,0,0,0,0.146725437,0
07,112,07112,0,0.504530607,,0.222297472,0,0.008984586,160.2170732,0.002143603,0.058777963,0,0.00016471,0,5.470200134,0,8.61171224,17.79544153,0,0,0,0,0,0,0.157051198,0
07,113,07113,0,0.110770853,,0.003577887,0,0.000964788,31.53196863,0.000370242,0.054047343,0,9.77303E-05,0,0.739335759,0,0,2.397976579,0,0,0,0,0,0,0.023088516,0
07,114,07114,0,0.560298882,,0.229986099,0,0.039495998,73.56164616,0.022501522,0.412037072,0,0.000267914,0,7.616961925,0,1.697677452,17.60192551,0,0,0,0,0,0,0.273849519,0
07,115,07115,0,0.110324196,,0.150822059,0,0.010914161,56.29944676,0.001018164,0.064809505,0,0.000103582,0,2.505274668,0,0.346608452,12.15196967,0,0,0,0,0,0,0.076339962,0
07,116,07116,0,0.132784646,,0.01857035,0,0.01181865,50.1670723,0.003116046,0.449882038,0,0.000112794,0,6.241888652,0,0,17.91223868,0,0,0,0,0,0,0.181948125,0
07,117,07117,0,0.191998558,,0.001714333,0,0.005788726,35.33585458,0.000833043,0.166163056,0,8.87665E-05,0,1.500243293,0,0.369643326,5.372576323,0,0,0,0,0,0,0.069910056,0
07,118,07118,0,0.235643295,,0.004725121,0,0.001447182,26.28441573,0.000185121,0.045059163,0,0.000127859,0,1.724338191,0,0.49843409,5.465211027,0,0,0,0,0,0,0.048163631,0
07,119,07119,0,0.081482937,,0.007591894,0,0.000482394,17.12296784,0.000570077,0.051682032,0,5.49032E-05,0,0.60899215,0,12.44954811,1.728580564,0,0,0,0,0,0,0.02159326,0
07,120,07120,0,0.226518737,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,
07,121,07121,0,0.679556212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,
07,122,07122,0,1.359112424,,0,0,0,0,0,0,0,0,0,0,0,3.759857162,0,0,,,0,,,0,
07,123,07123,0,0.679556212,,0,0,0,0,0,0,0,0,0,0,0,0.193541034,0,0,,,0,,,0,
07,124,07124,0,0.679556212,,0,0,0,0,0,0,0,0,0,0,0,0.774164138,0,0,,,0,,,0,
08,001,08001,0,0.609112075,,10.06538275,0,0.031620422,2.13451755,0.040176519,0.595703424,0,0.00112865,0,156.9666554,0,0.409406242,117.2439305,0,0,0,0,0,9.947112671,5.301138011,0
08,002,08002,0,1.358027686,,5.558748872,0.000115811,0.033547422,3.617055457,0.047396514,0.266570482,0,0.002524609,16.74533951,67.03241094,0,0.162514638,17.14615478,0,0,0,0,0,9.7675619,1.291412012,0
08,003,08003,0,0.29307058,,1.282663737,0,0.023473939,2.825548811,0.02284064,0.058304901,0,0.000574889,0,49.16273999,0,0.328405302,9.130649795,0,0,0,0,0,2.382040218,0.667312676,0
08,004,08004,0,0.766207605,,0.043581066,0,0.006670998,0.686912047,0.01580793,0.015019721,0,0.00181917,0,0.008942382,0,0.03828886,0.09032994,0,0,0,0,0,0,0.004209141,0
08,005,08005,0,1.266590686,,2.37705844,0,0.040370348,5.773088998,0.037209739,1.213522501,0,0.001552561,0,73.37542156,6.776112363,0.247422603,39.36731681,0,0,0,0,0,6.152606393,2.609736508,0
08,006,08006,0,0.146439578,,0.702954158,0,0.002896527,8.468112963,0.003169817,2.693378952,0,0.000187692,3.82598703,8.256062807,0,0.122195688,44.90153797,0,0,0,0,0,0,1.387013091,0
08,007,08007,0,0.133039878,,2.499741145,0,0.010439567,67.18437141,0.009208956,1.125532954,0,0.000390354,219.087195,11.23082511,2.258704121,1.81617546,4.912319379,0,0,0,0,0,0,0.447025351,0
08,008,08008,0,0.070571753,,0.132164644,0,0.00488789,51.54619617,0.009179908,0.094612416,0,0.000104727,92.54155173,2.085228022,0,1.994793317,0.520244643,0,0,0,0,0,0,0.109009108,0
08,009,08009,0,1.076889219,,5.31251517,0,0.066016682,133.9431898,0.04330561,0.09106445,0,0.00073108,292.4381355,9.308121117,0,2.336717777,3.973432327,0,0,0,0,0,3.806476329,0.554219171,0
08,010,08010,0,1.251404359,,5.308882375,0,0.043809974,0.265963193,0.051904104,0.903903369,0,0,214.6205645,151.2461832,6.776112363,0,100.4818511,0,0,0,0,0,0,4.804749381,0
08,011,08011,0.551499506,2.841183046,,5.876546378,0,0.111938707,5.075790083,0.136844176,0.81201106,0,0.00549898,0,73.87483235,0,0.308757705,8.891465756,0,0,0,0,0,5.087271823,1.037410269,0
08,012,08012,0,0.118427824,,0.105105317,0,0.005612021,0.10701281,0.001584909,2.291749247,0,0,226.8292595,16.41180532,0,0,20.15122575,0,0,0,0,0,0,0.953330718,0
08,013,08013,0,0.37212881,,4.370768225,0,0.008448204,17.91966487,0.011645199,1.403220395,0,0.000300743,177.4227029,22.33649606,13.55222473,1.330684006,3.169773103,0,0,0,0,0,3.094258274,0.592777201,0
08,014,08014,0,0.071975531,,0.092743789,0,0.002172395,1.50543948,0.002113212,0.009224711,0,0.000139128,0,6.955679817,0,0.016909374,2.936962012,0,0,0,0,0,0,0.152286734,0
08,015,08015,9.026851307,0.047600839,,1.643381979,0,0.002474117,2.759266985,0.001584909,0.080065757,0,0.000110824,0,14.72907683,0,0.073887876,1.826911435,0,0,0,0,0,0,0.748633139,0
08,016,08016,0,0.110260388,,0.744936313,0,0.002413773,1.060833516,0.005811332,0.051800298,0,0.000317633,0,21.94477323,0,0.013911714,4.173688892,0,0,0,0,0,1.238900315,0.203052039,0
08,017,08017,0,8.989858696,,11.02061364,0.04176388,0.332497185,32.26893013,0.445111924,5.904524352,0,0.017419908,0,100.1256378,11.2935206,1.105920283,257.3273515,0,0,0,0,0,3.279794069,8.622851542,0
08,018,08018,188.2908583,0.003764678,,1.324243843,0,0.000482755,6.790818509,0.000528303,4.585745538,0,0.000196005,17.5839591,69.75818418,0,0.060377306,83.00272923,0,0,0,0,0,0,103.7694419,0
08,019,08019,0,58.24556051,,15.52217003,0,2.111306669,58.09274718,2.387132684,0.767898021,0,0.108177852,320.2420572,65.83560181,429.153783,1.40046677,35.59386345,0,0,0,1.83,0,12.98750571,1.933955039,0.069624116
08,020,08020,0,0.122702967,,0.042251223,0,0.002896527,31.07430679,0.003169817,0.144756996,0,0.000145842,674.3681676,1.244743295,0,1.36439589,0.257762186,0,0,0,0,0,0,0.048838284,0
08,021,08021,0,8.998664214,,7.210203273,0,0.379348857,7.82978795,0.482268299,1.219199246,0,0.017673193,0,37.31384098,20.32833709,0.277179845,35.61499852,0,0,0,0,0,1.095259698,1.516470973,0
08,022,08022,0,0.026288935,,0.333359191,0,0.001689641,2.816774583,0.000528303,0.082667598,0,5.07512E-05,0,0.521638931,0,0.01690393,4.499137119,0,0,0,0,0,0,0.171350317,0
08,023,08023,0,0.068210854,,0.20436937,0,0.000482755,2.843688525,0.007462896,0.210276095,0,0.000367102,0,40.41855086,0,0.028467053,5.095954323,0,0,0,0,0,0,0.692265997,0
08,024,08024,0,0.094244556,,1.44494421,0,0.007724073,0.051863745,0.008019768,0.104191923,0,0,0,4.653697223,2.258704121,0,9.572583835,0,0,0,0,0,0,0.496831738,0
08,025,08025,0,0.36778986,,0.426298562,0,0.015387801,23.01794972,0.013141647,0.422326172,0,0.000254366,29.75746925,12.41853181,0,0.019568908,23.12839163,0,0,0,0,0,0,1.07105734,0
08,026,08026,0,0.040135292,,1.136611492,0,0.000965509,2.792670259,0.001056606,0.098278647,0,4.28761E-05,0,2.921120563,0,0.111144947,6.012146786,0,0,0,0,0,0,0.347085795,0
08,027,08027,0,0.919538457,,8.338310896,0,0.052197834,204.3866968,0.032442604,0.87457352,0,0.001645621,284.6272579,14.2632863,0,8.054978809,6.158058117,0,0,0,0,0,0,0.875009312,0
08,028,08028,0,0.162136369,,0.015063196,0,0.003198249,1.035951049,0.002113212,0.087871281,0,0.00039726,0,6.906718123,0,0.015619725,5.339483597,0,0,0,0,0,0,0.284824942,0
08,029,08029,0,0.628573544,,2.459772792,0,0.029508371,266.8170353,0.021591974,0.488081801,0,0.000773383,605.938037,6.755289381,2.258704121,7.321324204,2.28361492,0,0,0,0,1.880610649,0,0.39404068,0
08,030,08030,0,0.123532472,,1.049323302,0,0.008870615,31.31234551,0.00445423,0.176688687,0,0.00022138,48.07703435,1.406730987,0,0.574603775,0.170203571,0,0,0,0,0,2.561590989,0.067100601,0
08,031,08031,0,1.304747927,,21.78148582,0,0.039103117,85.1547992,0.05611653,0.957714181,0,0.001806919,2.901715365,54.50471732,6.776112363,2.288786252,142.8760806,0,0,0,0,0,8.139634917,5.02972722,0
08,032,08032,0.016146954,7.216759353,,0.716283896,0,0.349842521,22.21957011,0.326914525,0.290696648,0,0.011821109,0,2.310368146,33.88056181,0.286679211,6.034509058,0,0,0,0,0,1.891268113,0.217869942,0
08,033,08033,3.293653073,0.015441559,,0.18186029,0,0.000482755,2.021118498,0.000528303,0.020105138,0,2.49381E-05,0,0.329266335,0,0.029337857,1.343427242,0,0,0,0,0,0,0.335405008,0
08,034,08034,0,0.236983265,,0.477191642,0,0.006818908,28.74978198,0.010632714,0.643837491,0,0.000268632,189.9237916,5.193024533,0,0.021182474,17.89827354,0,0,0,0,0,0,0.791594079,0
08,035,08035,0,0.182491152,,3.784507203,0,0.008870615,10.07687871,0.002341018,0.739514297,0,0.000402765,1353.013482,76.60447734,0,0.038590229,66.98724925,0,0,0,0,0,0,3.196280354,0
08,036,08036,0,2.376851539,,21.02030314,0,0.090395786,4.442970055,0.071929397,0.422207906,0,0.004041287,0,125.3768372,9.034816484,0.129039108,9.422347293,0,0,0,0,0,0,1.321936705,0
08,037,08037,1.292801507,91.75642346,,9.131017634,0,2.691555191,72.1227665,3.66744223,0.448226321,0,0.154930067,0,15.77083532,212.3181874,0.817308559,7.195580288,0,0.231803618,0,1.58,0,5.817444955,0.333174789,0
08,038,08038,10.78428179,0.111855591,,0.501886145,0,0.004163758,0.96144519,0.002113212,0.459106749,0,0.000375822,0,17.95303505,0,0.045492823,10.54812028,0,0,0,0,0,0,1.559480669,0
08,039,08039,0,0.144780568,,0.35796272,0,0.007120629,1.064227012,0.006867938,0.011590021,0,0.000238201,0,16.45319494,0,0.010577659,4.293295722,0,0,0,0,0,0.92767898,0.260354524,0
08,040,08040,0.127209458,1.380105287,,4.607888481,0,0.038137608,118.8304843,0.060430716,0.923653711,0,0.001988731,7579.614636,28.93002079,0,0.696025843,32.30441285,0,0,0,0,0,5.955100546,2.071879971,0
08,041,08041,0,0.046707526,,0.061328341,0,0.001991362,9.175765715,0,0.06492777,0,1.31253E-05,77.34990098,0.660481393,0,0.139705722,0.129563048,0,0,0,0,0,0,0.034212666,0
08,042,08042,0,0.056023507,,0.686239284,0,0.002172395,1.983990431,0.001584909,0.192891063,0,5.81889E-05,0,0.365890607,0,0.16003268,0.133536444,0,0,0,0,0,0,0.008418283,0
08,043,08043,0,0.113642217,,1.0498023,0,0.004646512,10.77749586,0.008519502,0.211340484,0,8.01475E-05,0,7.047207031,0,0.041868122,12.63445952,0,0,0,0,0,1.663837137,0.602051853,0
