CVE ESTADO,CVE MUNICIPIO,Emisiones de   COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Aguas_Residuales,Aplicacion_de_plaguicidas,Artes_graficas,Asados_al_carbon,Asfaltado,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Esterilizaccion_de_material_hospitalario,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Lavado_en_Seco,Limpieza_de_superficies_industriales,Manejo_y_distribucion_de_Combustibles,Manejo_y_Distribucion_de_gas_L.P.,Panificacion,Pintado_Automotriz,Pintura_para_se–alizacion_vial,Quema_de_Residuos,Quemas_Agricolas,Recubrimiento_de_superficies_arquitectonicas,Recubrimiento_de_superficies_en_la_Industria,Rellenos_Sanitarios,Uso_domestico_de_solventes,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
13,010,13010,0,0.883256025,5.895875666,0.26140231,0.599571923,0.012219071,0.043052219,144.5523552,0.018512682,0.00574,0.000541571,0,0,0.233366387,348.2131681,4.903541695,91.27800685,1.408172761,10.89364961,0.749167158,0.013623653,85.48331932,26.68281981,3.640574449,0,63.05865,0,0,0,0,,0.306589893,0
13,011,13011,0,1.441983575,0.982645944,0.02794467,1.281705982,0.00743937,0.013752792,90.25987096,0.003435343,0.0205,0.000269912,0,0,0.051859197,1.875585276,11.88678704,54.18535785,0.798491351,0,1.601495985,1.163636201,18.92949971,2.854142453,0.287170607,0.171852076,6.74145,0,0,0,0,,0.321387148,0
13,012,13012,0,2.258379967,2.947937833,0.08011627,1.338645386,0.017640121,0.028850966,133.5720601,0.012500832,0.00902,0.000491259,0.026985267,0,0.103718394,12.42190904,24.84242653,80.44379485,1.691387673,4.668706974,1.672641964,0.220755483,56.20744342,8.177057913,0.94333483,0,19.33685,0,0,0,0,,0.936648406,0
13,013,13013,11078.60626,0.623892348,2.947937833,0.24839022,1.055941246,0.015252431,0.048433747,185.1333113,0.023665697,0.0082,0.019790148,0,0,0.103718394,58.02015437,6.056138687,114.3333236,1.785792644,12.44988526,1.319402179,0.06353932,82.37835384,25.34606955,2.173840267,0,59.92045,0,0,0,0,,0.159945333,0
13,014,13014,4.09968,1.334212213,0,0.07668609,2.670458044,0.004951672,0.011510489,90.64741079,0.006870686,0.01312,0.000304832,0,0,0.025929599,3.935654351,1.669188707,54.43733665,0.704086381,0.778117829,3.336746411,0.012513293,15.49687513,7.827816854,0.774278596,0,18.5026,0,0,0,0,,0.496368554,0
13,015,13015,0.0819936,1.044809022,0,0.00714792,3.025475228,0.01654577,0.005232041,92.10529871,0.001813098,0.01804,0.000333257,0.759212595,0,0,1.721848778,0,55.29594728,0.264032393,0,3.78034159,0.143847524,53.56462157,0.73059624,0,1.631252544,1.7253,0,0,0,0,,0.114238522,0
13,016,13016,0.3484728,4.217117293,2.947937833,0.30901403,1.084126251,0.02352718,0.029448914,271.0748813,0.023283992,0.00328,0.016157179,7.454996209,0,0.103718394,27.54958045,4.63835212,167.9681836,2.213058286,14.97876821,1.354619439,0.214081684,550.1559468,31.54409479,3.738233069,0.859260381,74.5429,0,0,0,0,,1.341025286,0
13,017,13017,1.639872,1.616915421,0.982645944,0.02201888,0.858076817,0.010941938,0.005979475,74.20464959,0.004198753,0.00246,0.000281615,0,0,0.025929599,3.935654351,0.366004064,44.51367451,0.528064785,1.556235658,1.072169902,0.041649414,80.2822146,2.243974165,1.599499053,0.812241931,5.30725,0,0,0,0,,0.419641826,0
13,018,13018,4.919616,1.239902624,0.982645944,0.04746794,2.214942813,0.005417937,0.013902279,117.535293,0.0040079,0.0164,0.000377831,0,0,0.077788796,2.552025868,0,70.47821505,0.974512946,1.556235658,2.76757858,0.072590277,20.74651089,4.845217919,1.005097124,0.812241931,11.44875,0,0,0,0,,0.288713975,0
13,019,13019,3.07476,1.156839078,0,0.01328938,0.754447102,0.019721447,0.004185632,85.88620721,0.001240541,0.00902,0.000323319,0,0,0,0.860924389,1.948554046,51.49207514,0.094404971,0,0.942684221,0.140624012,105.9235357,1.356821588,0.287170607,2.030604827,3.20565,0,0,0,0,,0.286683037,0
13,020,13020,0,0.249547391,0,0.00654199,0.600710711,0.001349963,0.000747434,15.20632461,0.000572557,0.00328,4.95352E-05,0,0,0,0.245978397,1.454542453,9.119304618,0.264032393,0.778117829,0.750590078,0.024679941,4.608040238,0.666367999,0.287170607,0.040612097,1.5762,0,0,0,0,,0.077724382,0
13,021,13021,0,0.708267097,1.965291889,0.10356268,0.808539536,0.006199574,0.020479701,73.06048439,0.008206653,0.00492,0.000254213,0,0,0.051859197,9.039706087,7.82283185,46.53239115,1.150534542,1.556235658,1.010272901,0.009965101,100.2631223,10.56955988,2.742771265,0,24.9849,0,0,0,0,,0.82658437,0
13,022,13022,0,0.988294717,0,0.03672552,0.845550148,0.006836886,0.005680501,76.52988855,0.002385655,0,0.000280911,0.003020925,0,0.025929599,2.42903667,6.222680023,48.39127804,0.446448161,1.556235658,1.056517787,0.017842264,115.1778173,3.745309295,1.743084357,0,8.8608,0,0,0,0,,0.602097205,0
13,023,13023,0,1.761900934,1.965291889,0.2458638,0.70974967,0.018382262,0.046789391,167.6571105,0.020707485,0.00328,0.000629027,0,0,0.129647993,11.62247925,3.272427015,100.6266574,1.150534542,8.559296119,0.886834627,0.07694789,178.2785417,25.10119938,2.640887541,0.087722129,59.31695,0,0,0,0,,0.406223378,0
13,024,13024,1.02492,2.166392174,0.982645944,0.00601822,0.744767403,0.017327676,0.009118699,84.77895056,0.001049688,0.00902,0.000294812,0.164465619,0,0,0.614945992,13.94137185,53.46203605,0.35204319,0,0.930589404,0.102577018,59.47799618,0.614182553,0,6.12362729,1.45195,0,0,0,0,,0.661046434,0
13,025,13025,3.484728,2.404413396,0,0.03934437,1.453662982,0.016964109,0.015845608,99.98527517,0.00677526,0.00984,0.000271062,0,0,0.051859197,4.458358444,0,60.11145522,1.408172761,0.778117829,1.816356842,0.15545281,33.72231974,4.018279318,0.974215977,0,9.4927,0,0,0,0,,0.536809176,0
13,026,13026,0,0.915641891,0,0.00992082,0.834731662,0.003388314,0.002242303,59.09059637,0.000477131,0.00164,0.000172493,0,0,0,0.153736498,0,35.37273857,0.616075583,0,1.043000051,0.11436383,9.74966456,1.011594793,0,8.528540274,2.3927,0,0,0,0,,0.208491895,0
13,027,13027,1.5578784,3.313243533,0,0.0597714,0.86832591,0.00687095,0.011510489,128.6263138,0.004675884,0.0205,0.000412017,0,0,0.025929599,1.691101479,0,77.12094286,1.848226749,0,1.084976178,0.021953029,33.99065274,6.101682881,0.43075591,0.040612097,14.4201,0,0,0,0,,0.770616544,0
13,028,13028,0.819936,5.312610331,12.77439728,0.5768659,3.779068239,0.029398909,0.133192803,574.2786597,0.079967154,0.1517,0.002937669,0,0,0.751958357,43.63041815,52.40411813,346.0402466,7.789709399,19.64747518,4.721958621,1.101538875,69.97523324,58.88525406,10.12738404,14.21423379,139.1742,0,0,0,0,,1.178350656,0
13,029,13029,2.459808,4.299946025,6.878521611,0.17987905,3.367681046,0.030642567,0.038268639,221.432875,0.015649896,0.03854,0.005875338,0,19.46765103,0.129647993,36.74302304,21.05092102,138.613449,1.886591788,14.78423875,4.207928923,0.080031746,219.5702732,18.36124835,2.092017258,1.168877472,43.38455,0,0,0,0,,1.133064285,0.0390165
13,030,13030,2.869776,3.933210263,14.98535065,0.46940062,5.20710849,0.050330993,0.164286073,452.9602398,0.061359045,0.15662,0.001468834,0,0,0.440803175,37.11199063,47.81037186,276.0462942,6.192726696,38.90589145,6.506299772,0.424942012,171.2409534,47.92631047,4.789256877,16.24483862,113.2379,0,0,0,0,,0.886643718,0
13,031,13031,2.04984,0.961139779,0.982645944,0.05028192,1.385620395,0.005002889,0.016443556,73.59565843,0.004485031,0.0246,0.0002273,0,0,0.103718394,3.074729961,9.851303322,44.19602489,1.062523744,2.334353487,1.731337397,0.264773686,19.67650083,5.130230738,0.717926517,0,12.13035,0,0,0,0,,0.215030093,0
13,032,13032,0,0.52686237,0,0.07294781,0.58362889,0.003526007,0.018386885,50.52781163,0.03664366,0.00246,0.000155521,0,0,0,19.64752445,8.703133449,30.97195801,4.406934052,0.778117829,0.729246284,0.006566945,3.80588512,7.446461674,10.03316045,0,17.59735,0,0,0,0,,0.117580664,0
13,033,13033,0,0.21334609,0,0.00793871,0.854091059,0.000732805,0.001793842,17.56847212,0.001335967,0.00246,6.13898E-05,0,0,0,0.522704093,0,10.53770752,0.35204319,0,1.067189684,0.20798913,2.1270962,0.810881541,0.143585303,0,1.917,0,0,0,0,,0.065438984,0
13,034,13034,0,0.487398742,0,0.00746629,0.81480287,0.003480822,0.000896921,45.84042516,0.000286279,0.0041,0.003087121,0,0,0,0.092241899,5.015054446,27.44965915,0,0,1.018098958,0.019510226,5.299446757,0.76271036,0,0,1.79985,0,0,0,0,,0.243712649,0
13,035,13035,0,3.359765934,0.982645944,0.02306642,0.7259774,0.008762362,0.00478358,54.2371214,0.003149065,0.0533,0.000166967,1.098497168,0,0.051859197,2.582773168,7.030791657,35.03494711,0.704086381,0.778117829,0.907111231,0.052974884,214.1445404,2.356373586,1.343209594,0,5.56285,0,0,0,0,,0.555693343,0
13,036,13036,0,0.748859581,0,0.01861951,1.534801633,0.003105434,0.008520752,50.8784429,0.002385655,0.00246,0.000173303,0,0,0.025929599,2.121563673,1.511180736,30.55546808,0.35204319,0,1.917739862,0.053056434,24.16279035,1.902761635,0,2.432668884,4.49075,0,0,0,0,,0.210041822,0
13,037,13037,0,1.520324039,0.982645944,0.03258671,2.084266881,0.014658896,0.010912542,112.8848151,0.0040079,0.00492,0.003346994,0.107941069,0,0.025929599,3.013235362,8.829768709,67.71291902,0.886502149,0.778117829,2.604298558,0.186825266,93.95956724,3.327825729,0.143585303,0.827038117,7.8597,0,0,0,0,,0.526191286,0
13,038,13038,0,0.613180313,0,0.00579228,0.446404927,0.004010832,0.007324857,44.5855343,0.000477131,0.00164,0.000148658,0.490842842,0,0,0.430462195,0,26.76150462,0.35204319,0,0.557784475,0.034054249,22.45685372,0.590096963,0,0,1.3987,0,0,0,0,,0.369869957,0
13,039,13039,0,0.191584072,0,0.12546859,1.436865858,0.000707546,0.032588138,68.33618936,0.009828898,0.00082,0.000192284,0.220990169,0,0.077788796,7.379351907,7.518482045,41.36462464,2.936327186,4.668706974,1.795368778,0.028866833,7.04079861,12.80550552,3.936027823,6.091814481,30.27085,0,0,0,0,,0.040347983,0
13,040,13040,0,0.693679787,0,0.00533013,0.891101672,0.003463758,0.002989737,52.87150487,0.001145114,0.00492,0.000154217,0,0,0,0.953166288,0,31.65240544,0.264032393,0,1.11343457,0.24006438,13.64812678,0.545940047,0.143585303,0.128889057,1.28865,0,0,0,0,,0.153424951,0
13,041,13041,0,2.791587307,7.861167555,0.33019077,0.307472781,0.015342722,0.061887565,220.6577954,0.0258605,0.03608,0.011750676,0,0,0.207436788,36.74302304,7.936179997,133.01297,3.187571232,11.67176744,0.384188286,0.089706941,355.1987049,33.71581218,4.177923914,0,79.662,0,0,0,0,,0.685138965,0
13,042,13042,0,0.707704387,0,0.04805333,0.86263197,0.002677276,0.010613568,61.82182943,0.003721622,0.01312,0.001678689,0,0,0.025929599,2.552025868,6.269422562,37.14710974,0.534458959,3.112471316,1.077861581,0.194047635,7.167432495,4.90944616,0.143585303,0,11.5943,0,0,0,0,,0.221639551,0
13,043,13043,0,0.211307478,0,0.00407719,0.096796987,0.002216789,0.003737172,39.30761095,0.001335967,0.00328,0.000129322,0,0,0.025929599,0.983913588,0,23.54939597,0.35204319,0,0.120948164,0.256415883,4.776077147,0.417483566,0.343522685,0,0.98335,0,0,0,0,,0.04667596,0
13,044,13044,0,2.575565221,0,0.01241643,1.589748158,0.012938129,0.005829988,91.27485622,0.001908524,0.00738,0.001807881,0,2.4045,0.025929599,1.168397385,3.430112648,57.2043848,0.264032393,0,1.986395731,0.078171556,129.8961276,1.268507757,0.199937382,0.150370567,2.99265,0,0,0,0,,0.630638546,0
13,045,13045,0,0.514978827,0,0.01224184,0.316013692,0.004817411,0.004036146,44.12417736,0.002099376,0.00246,0.001612853,0.053970535,0,0,1.045408187,0,26.46999196,0.616075583,0,0.394860183,0.051016861,14.27717457,1.248436432,0.143585303,0,2.95715,0,0,0,0,,0.231470893,0
13,046,13046,0,3.401195578,0,0.1551797,2.129533707,0.013170522,0.033036599,177.5670575,0.02509709,0.0123,0.000534062,0,0,0.077788796,14.66646192,8.782150943,106.7949952,3.702847671,1.556235658,2.660859611,0.537810401,45.13897573,15.84430416,4.763785946,0,37.42765,0,0,0,0,,0.735912433,0
13,047,13047,0,0.279055958,0,0.00577174,0,0.001663964,0.001494869,27.49687339,0.000858836,0.00574,9.13084E-05,0,0,0,0.307472996,4.38239139,16.4792429,0,0,0,0.018345568,6.11785664,0.586082698,0,1.218362896,1.3916,0,0,0,0,,0.064028016,0
13,048,13048,40.9968,0.521160123,148.6251991,2.79578156,2.563411965,0.004092705,0.541291964,1449.971033,0.159648029,0.46723,0.189479645,0.161911604,0,5.114613308,225.9311576,215.7819744,881.2465032,22.02001062,168.8515689,3.202991971,0.113188075,61.72656523,285.3540313,41.00342748,164.7971191,674.4929,0,0,4.085,0,,0.219915035,1.1356775
13,049,13049,0,1.24978119,0,0.02227563,0.745906192,0.003029167,0.007324857,80.97736941,0.002862786,0.0082,0.00023727,0,0,0.025929599,1.352881183,0,48.52215932,0.616075583,0,0.932012324,0.236496678,18.15811033,2.27207402,0.717926517,0,5.37115,0,0,0,0,,16.82472961,0
13,050,13050,0,0.899280281,7.861167555,0.20055256,0.196440944,0.004208225,0.045742983,108.7326027,0.020134928,0.00574,0.000409825,0,0,0.103718394,19.61677715,9.189980389,68.37391593,2.043430864,7.78117829,0.245453627,0.029053196,100.9399238,20.47676604,3.669753409,0,48.3865,0,0,0,0,,0.227144464,0.15859775
13,051,13051,0,0.847011606,14.73968917,1.60610476,0.992453811,0.003476522,0.173105798,803.4807855,0.055060916,0,0.003047528,14.30723146,43.43866067,1.769695099,109.3373974,117.9345541,501.6587741,8.167329282,36.37700851,1.240074412,0.046184671,97.67521905,163.9827274,9.458958432,0.171852076,387.4754,0,0,0,0,,0.371115824,0.02923625
13,052,13052,0,1.707238647,0.982645944,0.15950337,0.897080309,0.02092033,0.022871491,171.2741489,0.011164865,0.00328,0.005054831,2.179253506,0,0.077788796,15.21991331,24.88606864,102.9522399,1.427355281,3.890589145,1.120904898,0.17277332,146.714946,16.28185906,0.830630674,0,38.4749,0,0,0,0,,21.19567609,0
13,053,13053,1.02492,1.908700066,0,0.02884843,0.276156109,0.004258033,0.01240741,95.88842558,0.003244491,0.02378,0.000228977,0,0,0,1.56811228,0,57.57584794,0.704086381,0.778117829,0.345057998,0.153724447,19.44105194,2.942456284,0.487107989,0,6.958,0,0,0,0,,0.442032035,0
13,054,13054,0,2.304578549,0.982645944,0.07921251,0.713166034,0.032299534,0.01913432,169.5394468,0.00753867,0.00656,0.007981341,0,0,0,4.735084141,9.047444733,106.6575954,0.616075583,3.112471316,0.891103386,0.279019604,204.9675084,8.088744082,0.487107989,1.353736551,19.1061,0,0,0,0,,0.554481906,0
13,055,13055,0,1.694883587,0,0.02550041,0.805692566,0.020069645,0.004634093,83.69014819,0.002481081,0.0082,0.015000586,0,0,0,2.090816374,3.00906799,50.278388,0.528064785,1.556235658,1.006715602,0.181318866,66.75324902,2.60525802,0.199937382,0.386085664,6.1557,0,0,0,0,,0.395498596,0
13,056,13056,0,1.032034901,0.982645944,0.26555139,0.253380347,0.004070366,0.025861229,183.0848865,0.011164865,0.12464,0.002151884,0.678998253,8.634839909,0.207436788,22.59926522,10.57607213,110.0802381,2.024248344,15.56235658,0.316599606,0.03019955,54.6628312,27.1083319,1.806657595,120.6755913,64.05265,0,0,0,0,,0.20002965,0
13,057,13057,0,3.726390617,0.982645944,0.04780685,0.854091059,0.012917683,0.010314594,78.54140479,0.004103327,0.00574,0.00028144,6.753751631,0,0.077788796,9.962125075,13.55354336,47.26358876,0.616075583,1.556235658,1.067189684,0.04849128,680.1327013,4.87733204,8.747260448,0,11.53395,0,0,0,0,,1.308280852,0.038420375
13,058,13058,0,1.255769573,0,0.03980652,0.802845595,0.015792484,0.015546635,86.07074998,0.006488981,0.00164,0.015008477,3.60234148,0,0.025929599,3.96640165,7.17295732,51.69764016,0.710480554,1.556235658,1.003158303,0.182645596,33.90696152,4.062436234,0.630693292,4.184138677,9.6063,0,0,0,0,,0.293417202,0
13,059,13059,13.118976,3.345660445,0.982645944,0.06779227,4.589315957,0.024181219,0.015845608,182.3651697,0.00601185,0.00902,0.005089191,0,0,0.025929599,5.104051736,11.43583584,111.9014867,0.987301293,3.112471316,5.7343659,0.146445677,116.3343282,6.924607217,1.348619809,0,16.3513,0,0,0,0,,0.841478491,0
13,060,13060,0,1.372493661,0.982645944,0.02805764,1.471883592,0.00341109,0.010314594,92.21602437,0.002194803,0.00902,0.000293589,0,0,0.077788796,1.383628483,4.264995464,55.26670701,0.616075583,0.778117829,1.839123555,0.203324691,17.58787753,2.866185248,0,0,6.76985,0,0,0,0,,0.305852248,0
13,061,13061,0,1.868629978,20.14424186,0.50307595,1.568395881,0.009285269,0.071903186,281.6491823,0.034067153,0.04592,0.001058585,8.996965513,0,0.654722363,335.6990172,29.90302238,179.0509224,4.683754791,21.00918138,1.959715989,0.137187077,200.9624545,51.35449283,59.42856936,0,121.3461,0,0,0,0,,2.064984421,0
13,062,13062,0.819936,1.119984497,0,0.01206725,2.576508028,0.008501622,0.002989737,138.5916236,0.000572557,0.0082,0.000420044,0,0,0.025929599,0.215231097,0,82.92000466,0.088010798,0,3.219355546,0.200294188,12.24980588,1.232379371,0.143585303,0.027074731,2.911,0,0,0,0,,0.521153132,0
13,063,13063,3.3207408,1.233473391,11.79175133,0.64698946,2.197897077,0.024642393,0.078480608,416.4945876,0.031013514,0.03936,0.001563659,0,5.802612419,0.440803175,333.7004427,15.16141097,259.8538552,4.363682466,12.44988526,1.896040338,0.103016457,145.4468316,66.05071718,40.51189336,2.436725792,156.11125,0,0,0,0,,0.304712072,0.139400625
13,064,13064,0,0.862505833,0.982645944,0.00993109,0.802560898,0.00797768,0.003288711,57.85415978,0.001240541,0.00574,0.000218885,0,0,0,0.522704093,0.122292993,34.65787246,0.176021595,0,1.002802573,0.026416713,81.21862174,1.011594793,0.343522685,0,2.3927,0,0,0,0,,0.207227012,0
13,065,13065,0,0.389457464,0,0.09886929,0.358718245,0.007516157,0.011809463,53.86803585,0.006298129,0,0.000204489,0,0,0.025929599,3.812665152,1.773226994,32.37419297,0.710480554,0.778117829,0.448219667,0.018521505,61.85171544,10.09989087,0.143585303,0.015037057,23.84535,0,0,0,0,,0.099858051,0
13,066,13066,4.09968,1.062829719,0.982645944,0.09279972,0.820781508,0.003721565,0.017489964,57.30053145,0.006584408,0.00328,0.000212747,0,0,0.077788796,13.99002132,3.057641244,34.66661974,0.804885524,0.778117829,1.025569286,0.032267195,118.6255436,9.473665525,4.042621377,0.861865351,22.38985,0,0,0,0,,4.425187747,0
13,067,13067,0,2.587745841,2.947937833,0.38483744,0.239145497,0.023940394,0.056805011,247.2319549,0.028437007,0.0082,0.010281841,0,0,0.051859197,14.57422002,6.634070024,158.2266561,1.603376876,12.44988526,0.298813111,0.193638188,243.8208714,39.27958355,2.148369336,0,92.84315,0,0,0,0,,1.170126227,0
13,068,13068,0,0.722347212,0,0.01873248,1.706189239,0.004350742,0.004484606,75.53335757,0.001526819,0.00328,0.00023434,0.40477901,0,0,0.83017709,0,45.24452193,0.534458959,0,2.131889258,0.337055411,8.822472152,1.910790165,0.487107989,0,4.51915,0,0,0,0,,0.335247414,0
13,069,13069,49.94640144,1.677752896,19.16159592,1.2360972,0.929535769,0.004045379,0.122280261,597.1435094,0.051148442,0.03362,0.02643902,0,69.33703247,0.622310364,356.5456863,36.98051867,367.3759289,7.180027989,28.2067713,1.161458106,0.230246925,92.78571394,126.1723649,61.273146,0,298.2,0,0,0,0,,0.180646656,0.260791625
13,070,13070,0,0.739672864,3.930583777,0.18353517,0.329109755,0.004285382,0.027954045,89.61397125,0.011451144,0.00164,0.000335648,0,0,0.103718394,10.23885077,1.640236883,53.91861779,1.062523744,4.668706974,0.411223758,0.024242459,55.5929819,18.73858927,3.004728072,5.681632306,44.27915,0,0,0,0,,32.44186527,0.160424125
13,071,13071,0,0.678548867,0,0.00386152,0,0.002545436,0.002242303,59.58886186,0.000381705,0.00738,0.000195953,0,0,0,0.122989198,0,35.85313144,0.176021595,0,0,0.216104386,10.16157147,0.393397975,0,0,0.9301,0,0,0,0,,0.202835909,0
13,072,13072,0,0.931616625,0,0.08260161,0.202134884,0.00554345,0.009417673,52.31787654,0.004962162,0.00164,0.000193342,0,0,0,10.82304946,8.89094607,36.46888897,0.270426566,4.085118602,0.252568225,0.014450445,103.4328937,8.429956612,0.394792685,2.626271946,19.9297,0,0,0,0,,0.322064127,0
13,073,13073,0,2.544146223,0,0.06065462,3.198286319,0.011191595,0.012706384,172.6397655,0.005153015,0.03854,0.000497963,0,0,0.051859197,2.36754207,0,103.9786549,1.672205154,4.668706974,3.996269636,0.537626225,20.58623687,6.194010977,0.43075591,0,14.63665,0,0,0,0,,0.86503738,0
13,074,13074,0,0.719232002,8.106829041,0.29506737,0.727116188,0.011402955,0.047686312,125.4152695,0.028437007,0.00492,0.000470502,0,0,0.18150719,24.2288721,0.559796309,78.26833104,1.779398471,17.11859224,0.908534151,0.019749764,46.11098454,30.11100216,26.7138438,0,71.1704,0,0,0,0,,0.168852959,0
13,075,13075,0,0.924713102,0.982645944,0.14125358,0.970816837,0.004493711,0.022124057,80.4975582,0.009256341,0.13038,0.001773806,0,0,0.103718394,11.83771035,19.22698772,51.65294371,0.993695466,6.224942632,1.21303894,0.006058202,136.1555482,14.41522581,1.538404062,0,34.0729,0,0,0,0,,0.40989047,0.01008425
13,076,13076,0,2.366127054,24.8118101,0.84873334,2.728536236,0.02992058,0.162641717,555.3814796,0.047999378,0.14678,0.002090542,0,0,1.40019832,94.70168281,22.87354506,346.0968192,5.733490189,28.59583022,3.40931531,0.190926451,237.1704356,86.64791117,4.602569223,108.2989241,204.75335,0,0,0,0,,1.876997348,0.23103525
13,077,13077,1.639872,3.497420219,40.53414521,1.49101914,4.083124656,0.018115549,0.246055392,775.0242897,0.08607443,0.0943,0.002895268,6.831478497,75.76799347,2.009543885,117.2394534,79.92328815,496.9224834,11.16120403,85.59296119,5.101878148,0.062144139,214.7995038,152.2048738,14.62738,0,359.6931,0,0,0,0,,3.805093274,0.28852925
13,078,13078,0.50836032,1.888741243,0,0.01724333,0.664312026,0.007274041,0.006427936,82.0477175,0.0040079,0.00164,0.000225883,0,0,0,2.36754207,0,49.43604026,1.320161964,0,0.830060136,0.416872217,26.26039899,1.758248093,0.287170607,2.436725792,4.1606,0,0,0,0,,0.431841711,0
13,079,13079,0,0.900396193,0,0.01430611,0.531244639,0.002321757,0.001793842,42.72165228,0.000381705,0.00082,0.000145571,0,0,0,0.245978397,0,26.65533585,0.088010798,0,0.663791983,0.136665869,10.08904738,1.457178214,0,0,3.4506,0,0,0,0,,0.265112329,0
