CVEMUN , SCC ,VOC,CO,NO,NO2,NH3,PM10,PM25,CN,CO2,SO2,CH4,Categoria
6008,2201080330,,,,,,,,0.004521966,499.3468132,,0.056148688,Moto
6008,2230060330,,,,,,,,0.004246377,21.37944928,,0.006181159,Pickup
6008,2230071330,24.25282821,109.9915663,11.34119316,3.475526931,0.075027293,2.810364499,2.245931485,,,0.21665103,, Veh>3.8Ton 
6008,2230073330,,,,,,,,0.051826531,252.0859796,,0.090163265,Veh>3.8Ton
6008,2230074330,1.652347374,2.392467696,0.934268925,0.286308219,0.002773136,0.263479073,0.216704744,,,0.031755475,, Tractocamiones 
6008,2230074330,,,,,,,,0.089810413,440.3670317,,0.100908319,Tractocamion
6008,2230074330,,,,,,,,0.00722549,9.552441176,,0.001166667,Veh<3.8Ton
6008,2230075330,35.20006253,56.44963251,17.62046697,5.399820515,0.042818366,4.005302399,3.346576735,,,0.459625254,, Autobœs 
6008,2230075330,,,,,,,,1.325540497,2551.397233,,0.18503769,Autobus
6008,220100133V,3.559385755,,,,,,,,,,,AutPart
6008,220100133V,0.195148741,,,,,,,,,,,Taxi
6008,220102033V,1.561595233,,,,,,,,,,,CamionetaPart
6008,220102033V,5.156868093,,,,,,,,,,,Pickup
6008,220104033V,0.530345221,,,,,,,,,,,Veh<3.8Ton
6008,220107033V,2.625338409,,,,,,,,,,,Veh>3.8Ton
6008,220108033V,1.170441911,,,,,,,,,,,Moto
6009,2201001330,5.860393151,145.13286,56.5093932,1.153252922,0.133325673,0.632535649,0.307450988,,,0.059461201,, Taxi 
6009,2201001330,,,,,,,,0.380737531,22641.3873,,2.321339873,AutPart
6009,2201001330,,,,,,,,0.004302059,2668.572174,,0.128878719,Taxi
6009,2201020330,133.6789738,1581.839504,312.1421343,6.370247638,1.602568331,13.15651905,9.507875112,,,0.530950093,, Autom—viles Particulares 
6009,2201020330,0.131044173,1.97542064,0.355985008,0.007265,0.004052173,0.013236042,0.006104757,,,0.001860518,, Camioneta de Transporte Pœblico 
6009,2201020330,,,,,,,,0.000162602,78.10790244,,0.003804878,Combi
6009,2201040330,47.74523298,477.3523854,82.88905974,1.691613464,0.582223536,2.882847933,1.751100596,,,0.25227128,, Camionetas particulares 
6009,2201040330,191.3502253,1958.181318,288.1618087,5.880853238,1.703142026,15.69368277,11.61126961,,,0.737214348,, Pickup y Veh<3.8Ton 
6009,2201040330,,,,,,,,0.108239868,10627.76048,,1.282774194,CamionetaPart
6009,2201040330,,,,,,,,0.426093991,22317.98537,,3.598012434,Pickup
6009,2201070330,,,,,,,,0.119201854,5102.62304,,0.577303138,Veh<3.8Ton
6009,2201070330,,,,,,,,0.856709391,34471.24544,,5.695791032,Veh>3.8Ton
6009,2201080330,312.6808158,3544.848952,102.6846445,2.09560499,2.756454512,6.925808263,3.669996976,,,1.041237478,, Motocicletas 
6009,2201080330,,,,,,,,0.366063897,40423.31345,,4.54536999,Moto
6009,2230001330,,,,,,,,0,20.33053571,,0.008571429,AutPart
6009,2230060330,,,,,,,,0.007315315,51.39387387,,0.012486486,CamionetaPart
6009,2230060330,,,,,,,,0.086342995,434.7154686,,0.125683575,Pickup
6009,2230071330,637.0214253,2895.634544,291.8443689,89.43617746,1.959650231,69.15637837,55.22760008,,,5.59751217,, Veh>3.8Ton 
6009,2230073330,,,,,,,,1.243836735,6050.06351,,2.163918367,Veh>3.8Ton
6009,2230074330,69.06812023,100.0051497,39.05244107,11.96768354,0.115917098,11.01342526,9.058258312,,,1.327378844,, Tractocamiones 
6009,2230074330,,,,,,,,3.754075269,18407.34192,,4.217967742,Tractocamion
6009,2230074330,,,,,,,,0.216764706,286.5732353,,0.035,Veh<3.8Ton
6009,2230075330,671.4086003,1076.724472,336.094092,102.9965765,0.816720691,76.39743464,63.83285255,,,8.766926154,, Autobœs 
6009,2230075330,,,,,,,,25.28345763,48665.53981,,3.529422614,Autobus
6009,220100133V,56.5862267,,,,,,,,,,,AutPart
6009,220100133V,2.439359268,,,,,,,,,,,Taxi
6009,220102033V,17.25064351,,,,,,,,,,,CamionetaPart
6009,220102033V,0.06198374,,,,,,,,,,,Combi
6009,220102033V,45.48738305,,,,,,,,,,,Pickup
6009,220104033V,8.220350927,,,,,,,,,,,Veh<3.8Ton
6009,220107033V,69.17766709,,,,,,,,,,,Veh>3.8Ton
6009,220108033V,94.75005948,,,,,,,,,,,Moto
6010,2201001330,12.16031579,301.1506844,117.2569909,2.392999814,0.276650772,1.312511472,0.637960794,,,0.123381992,, Taxi 
6010,2201001330,,,,,,,,0.941167111,55968.55412,,5.738254225,AutPart
6010,2201001330,,,,,,,,0.008926773,5537.287261,,0.267423341,Taxi
6010,2201020330,330.4571297,3910.600955,771.6826252,15.748625,3.961750217,32.53515046,23.51351581,,,1.312975141,, Autom—viles Particulares 
6010,2201020330,0.294849388,4.44469644,0.800966268,0.01634625,0.009117389,0.02978109,0.013735708,,,0.004186166,, Camioneta de Transporte Pœblico 
6010,2201020330,,,,,,,,0.000365854,175.7427805,,0.008560976,Combi
6010,2201040330,103.2797136,1032.615485,179.6384624,3.66609107,1.261421452,6.650123345,4.048391493,,,0.548143006,, Camionetas particulares 
6010,2201040330,176.3352615,1779.63508,265.2041101,5.412328778,1.565416366,13.42506292,9.922411884,,,0.669039043,, Pickup y Veh<3.8Ton 
6010,2201040330,,,,,,,,0.234033273,22979.05222,,2.773579179,CamionetaPart
6010,2201040330,,,,,,,,0.421849181,22095.7342,,3.562176958,Pickup
6010,2201070330,,,,,,,,0.066650499,2853.079549,,0.322793153,Veh<3.8Ton
6010,2201070330,,,,,,,,0.458428934,18445.71388,,3.04784264,Veh>3.8Ton
6010,2201080330,303.7418231,3443.507977,99.74907166,2.03569534,2.677652343,6.727811626,3.56507824,,,1.011470336,, Motocicletas 
6010,2201080330,,,,,,,,0.355598776,39267.68225,,4.415425883,Moto
6010,2230001330,,,,,,,,0,65.05771429,,0.027428571,AutPart
6010,2230060330,,,,,,,,0.027171171,190.8915315,,0.046378378,CamionetaPart
6010,2230060330,,,,,,,,0.103328502,520.2332657,,0.150408213,Pickup
6010,2230071330,341.0097043,1549.64383,156.636067,48.00137531,1.049778092,37.33405484,29.81743649,,,3.002708579,, Veh>3.8Ton 
6010,2230073330,,,,,,,,0.673744898,3277.117735,,1.172122449,Veh>3.8Ton
6010,2230074330,142.7628131,206.7092089,80.72083519,24.73703011,0.239598977,22.76459193,18.72328991,,,2.743673018,, Tractocamiones 
6010,2230074330,,,,,,,,7.759619694,38047.71154,,8.718478778,Tractocamion
6010,2230074330,,,,,,,,0.072254902,95.52441176,,0.011666667,Veh<3.8Ton
6010,2230075330,660.978952,1059.998655,330.873213,101.3966296,0.804033767,75.21067837,62.84127425,,,8.63074089,, Autobœs 
6010,2230075330,,,,,,,,24.89070489,47909.57026,,3.474596632,Autobus
6010,220100133V,139.8787649,,,,,,,,,,,AutPart
6010,220100133V,5.061670481,,,,,,,,,,,Taxi
6010,220102033V,37.29886826,,,,,,,,,,,CamionetaPart
6010,220102033V,0.139463415,,,,,,,,,,,Combi
6010,220102033V,45.0342312,,,,,,,,,,,Pickup
6010,220104033V,4.59632525,,,,,,,,,,,Veh<3.8Ton
6010,220107033V,37.01727157,,,,,,,,,,,Veh>3.8Ton
6010,220108033V,92.04132249,,,,,,,,,,,Moto
7001,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
7001,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
7001,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
7001,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
7001,2201040330,0,0,0,0,0,0,0,,,0,, Pickup y Veh<3.8Ton 
7001,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
7001,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
7001,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
7001,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
7002,2201001330,0.330377905,7.366196973,3.910639883,0.079808977,0.007144563,0.040854601,0.02371317,,,0.002879832,, Taxi 
7002,2201001330,,,,,,,,0.032574524,2268.934289,,0.226826688,AutPart
7002,2201001330,,,,,,,,0.000318096,120.9766439,,0.008081708,Taxi
7002,2201020330,11.6047521,132.4936981,35.07633101,0.71584349,0.155036111,1.161117235,0.8179022,,,0.050843694,, Autom—viles Particulares 
7002,2201020330,0.694933673,9.221205484,2.252357161,0.045966473,0.018128247,0.047473061,0.022426064,,,0.008723338,, Camioneta de Transporte Pœblico 
7002,2201020330,,,,,,,,0.001315568,337.8997706,,0.021166817,Combi
7002,2201040330,2.730150713,25.07345985,5.561301296,0.113495945,0.034402434,0.134065877,0.079400376,,,0.016869946,, Camionetas particulares 
7002,2201040330,38.4552982,392.4443633,75.75883655,1.546098705,0.412815453,3.441716625,2.508544329,,,0.193775274,, Pickup y Veh<3.8Ton 
7002,2201040330,,,,,,,,0.005831135,667.3944828,,0.077583113,CamionetaPart
7002,2201040330,,,,,,,,0.040675299,3320.377157,,0.441849013,Pickup
7002,2201070330,,,,,,,,0.068608905,3728.121133,,0.439834884,Veh<3.8Ton
7002,2201070330,,,,,,,,0.002574349,188.9371636,,0.019743494,Veh>3.8Ton
7002,2201080330,22.81743042,262.750489,9.958239434,0.203229376,0.204337628,0.513612231,0.272199765,,,0.077200404,, Motocicletas 
7002,2201080330,,,,,,,,0.0294221,3223.384099,,0.366412786,Moto
7002,2230060330,,,,,,,,0.00122198,7.18631012,,0.003579978,CamionetaPart
7002,2230060330,,,,,,,,0.01142557,72.05462665,,0.029063625,Pickup
7002,2230071330,29.59855004,36.62453789,15.70100007,4.81159679,0.057478161,4.5399165,3.806224842,,,0.356129918,, Veh>3.8Ton 
7002,2230073330,,,,,,,,0.279935507,1555.983335,,0.522235471,Veh>3.8Ton
7002,2230074330,4.395277655,6.206245761,2.998427825,0.918873042,0.007379864,0.698674543,0.574398586,,,0.08233444,, Tractocamiones 
7002,2230074330,,,,,,,,0.346174428,1847.962974,,0.470211685,Tractocamion
7002,2230074330,,,,,,,,0.018852679,93.14884375,,0.034272321,Veh<3.8Ton
7002,2230075330,22.99194971,37.60879258,13.47351537,4.128980511,0.025466638,2.340994241,1.958466857,,,0.262624627,, Autobœs 
7002,2230075330,,,,,,,,0.9740875,1504.034725,,0.0617875,Autobus
7002,220100133V,5.153899551,,,,,,,,,,,AutPart
7002,220100133V,0.113260713,,,,,,,,,,,Taxi
7002,220102033V,0.971205805,,,,,,,,,,,CamionetaPart
7002,220102033V,0.250311051,,,,,,,,,,,Combi
7002,220102033V,5.358454257,,,,,,,,,,,Pickup
7002,220104033V,5.525321069,,,,,,,,,,,Veh<3.8Ton
7002,220107033V,0.227609665,,,,,,,,,,,Veh>3.8Ton
7002,220108033V,7.511511208,,,,,,,,,,,Moto
7003,2201001330,1.541763555,34.37558587,18.2496528,0.372441894,0.033341293,0.190654782,0.110661432,,,0.013439217,, Taxi 
7003,2201001330,,,,,,,,0.030155196,2100.419276,,0.209980143,AutPart
7003,2201001330,,,,,,,,0.00148445,564.5576714,,0.037714636,Taxi
7003,2201020330,10.7428607,122.6533174,32.47119237,0.662677395,0.143521493,1.074880407,0.757156148,,,0.047067504,, Autom—viles Particulares 
7003,2201020330,0.735812124,9.76362934,2.384848759,0.048670383,0.019194614,0.050265593,0.023745245,,,0.009236476,, Camioneta de Transporte Pœblico 
7003,2201020330,,,,,,,,0.001392954,357.7762276,,0.022411924,Combi
7003,2201040330,3.954533327,36.31102769,8.037914953,0.164039081,0.04976647,0.179872919,0.106271845,,,0.02434226,, Camionetas particulares 
7003,2201040330,59.11804889,597.4988688,116.0828073,2.369036884,0.633951292,5.306645031,3.87056231,,,0.298503727,, Pickup y Veh<3.8Ton 
7003,2201040330,,,,,,,,0.008451455,967.2995986,,0.112446411,CamionetaPart
7003,2201040330,,,,,,,,0.06710242,5477.657083,,0.728922426,Pickup
7003,2201070330,,,,,,,,0.098515351,5353.199576,,0.631557782,Veh<3.8Ton
7003,2201070330,,,,,,,,0.006693309,491.2366253,,0.051333086,Veh>3.8Ton
7003,2201080330,49.84161422,573.9431775,21.75243747,0.443927295,0.446348121,1.121916984,0.594583852,,,0.16863392,, Motocicletas 
7003,2201080330,,,,,,,,0.064268628,7041.049926,,0.800379551,Moto
7003,2230060330,,,,,,,,0.00122198,7.18631012,,0.003579978,CamionetaPart
7003,2230060330,,,,,,,,0.013964586,88.06676591,,0.035522209,Pickup
7003,2230071330,51.65020152,77.37060183,22.70869821,6.959117186,0.091713407,6.294218745,5.276221388,,,0.527197026,, Veh>3.8Ton 
7003,2230073330,,,,,,,,0.386577605,2148.738892,,0.721182318,Veh>3.8Ton
7003,2230074330,4.395277655,6.206245761,2.998427825,0.918873042,0.007379864,0.698674543,0.574398586,,,0.08233444,, Tractocamiones 
7003,2230074330,,,,,,,,0.346174428,1847.962974,,0.470211685,Tractocamion
7003,2230074330,,,,,,,,0.037705357,186.2976875,,0.068544643,Veh<3.8Ton
7003,2230075330,21.94686109,35.89930201,12.86108285,3.941299578,0.024309064,2.234585413,1.869445637,,,0.250687143,, Autobœs 
7003,2230075330,,,,,,,,0.929810795,1435.66951,,0.058978977,Autobus
7003,220100133V,4.771116561,,,,,,,,,,,AutPart
7003,220100133V,0.528549996,,,,,,,,,,,Taxi
7003,220102033V,1.40763373,,,,,,,,,,,CamionetaPart
7003,220102033V,0.26503523,,,,,,,,,,,Combi
7003,220102033V,8.839891834,,,,,,,,,,,Pickup
7003,220104033V,7.933794355,,,,,,,,,,,Veh<3.8Ton
7003,220107033V,0.59178513,,,,,,,,,,,Veh>3.8Ton
7003,220108033V,16.40788805,,,,,,,,,,,Moto
7004,2201001330,0.991133714,22.09859092,11.73191966,0.239426932,0.021433689,0.122563786,0.071139498,,,0.008639496,, Taxi 
7004,2201001330,,,,,,,,0.019570636,1363.166091,,0.136276511,AutPart
7004,2201001330,,,,,,,,0.000954289,362.9299316,,0.024245123,Taxi
7004,2201020330,6.972085814,79.60165153,21.07371081,0.430075731,0.093145038,0.697594303,0.491392174,,,0.030546675,, Autom—viles Particulares 
7004,2201020330,1.103718187,14.64544401,3.577273137,0.073005574,0.028791921,0.075398394,0.035617866,,,0.013854714,, Camioneta de Transporte Pœblico 
7004,2201020330,,,,,,,,0.002089431,536.6643415,,0.033617886,Combi
7004,2201040330,1.316075019,12.09486039,2.700986931,0.055122182,0.016658054,0.081161969,0.048365722,,,0.008239949,, Camionetas particulares 
7004,2201040330,18.94292766,187.8423604,36.89409141,0.752940641,0.202641504,1.6752197,1.222771971,,,0.095824637,, Pickup y Veh<3.8Ton 
7004,2201040330,,,,,,,,0.00280485,321.0251943,,0.03731846,CamionetaPart
7004,2201040330,,,,,,,,0.024357883,1988.365391,,0.26459563,Pickup
7004,2201070330,,,,,,,,0.027267642,1481.689168,,0.174806172,Veh<3.8Ton
7004,2201070330,,,,,,,,0.00154461,113.3622981,,0.011846097,Veh>3.8Ton
7004,2201080330,1.548085249,17.82672934,0.675632764,0.013788424,0.013863615,0.034846847,0.018467831,,,0.005237785,, Motocicletas 
7004,2201080330,,,,,,,,0.00199619,218.6956763,,0.024859865,Moto
7004,2230060330,,,,,,,,0.00122198,7.18631012,,0.003579978,CamionetaPart
7004,2230060330,,,,,,,,0.008886555,56.04248739,,0.022605042,Pickup
7004,2230071330,10.24640278,16.67455497,4.043035398,1.238994717,0.017348358,1.088298041,0.91218333,,,0.095301787,, Veh>3.8Ton 
7004,2230073330,,,,,,,,0.066651311,370.4722227,,0.124341779,Veh>3.8Ton
7004,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
7004,2230074330,,,,,,,,0.007541071,37.2595375,,0.013708929,Veh<3.8Ton
7004,2230075330,22.99194971,37.60879258,13.47351537,4.128980511,0.025466638,2.340994241,1.958466857,,,0.262624627,, Autobœs 
7004,2230075330,,,,,,,,0.9740875,1504.034725,,0.0617875,Autobus
7004,220100133V,3.096440977,,,,,,,,,,,AutPart
7004,220100133V,0.33978214,,,,,,,,,,,Taxi
7004,220102033V,0.467162286,,,,,,,,,,,CamionetaPart
7004,220102033V,0.397552846,,,,,,,,,,,Combi
7004,220102033V,3.208841793,,,,,,,,,,,Pickup
7004,220104033V,2.195960938,,,,,,,,,,,Veh<3.8Ton
7004,220107033V,0.136565799,,,,,,,,,,,Veh>3.8Ton
7004,220108033V,0.509630554,,,,,,,,,,,Moto
7005,2201001330,0.036708656,0.81846633,0.434515545,0.008867664,0.000793841,0.004539396,0.002634798,,,0.000319981,, Taxi 
7005,2201001330,,,,,,,,0.004233824,294.9012736,,0.029481453,AutPart
7005,2201001330,,,,,,,,0,13.44184932,,0.000897968,Taxi
7005,2201020330,1.508309955,17.22066633,4.558992626,0.093040666,0.020150582,0.150914443,0.106305593,,,0.006608332,, Autom—viles Particulares 
7005,2201020330,0.163513806,2.169695409,0.52996639,0.010815641,0.00426547,0.011170135,0.00527672,,,0.00205255,, Camioneta de Transporte Pœblico 
7005,2201020330,,,,,,,,0.000309545,79.50582836,,0.004980428,Combi
7005,2201040330,0.31040686,2.848960858,0.627873884,0.012813753,0.003895108,0.011613054,0.006812484,,,0.00189439,, Camionetas particulares 
7005,2201040330,7.499852415,71.90620524,14.31547694,0.292152591,0.079550681,0.567981008,0.413514615,,,0.037530736,, Pickup y Veh<3.8Ton 
7005,2201040330,,,,,,,,0.000664306,76.03228286,,0.008838583,CamionetaPart
7005,2201040330,,,,,,,,0.011587731,945.9213994,,0.125875591,Pickup
7005,2201070330,,,,,,,,0.007916412,430.167823,,0.050750179,Veh<3.8Ton
7005,2201070330,,,,,,,,0.00051487,37.78743271,,0.003948699,Veh>3.8Ton
7005,2201080330,1.447123167,16.66411656,0.631569758,0.012889179,0.012959466,0.032574228,0.017263407,,,0.004896191,, Motocicletas 
7005,2201080330,,,,,,,,0.001866003,204.4329148,,0.023238569,Moto
7005,2230060330,,,,,,,,0.003808523,24.01820888,,0.009687875,Pickup
7005,2230071330,4.733489915,6.488038982,2.291110859,0.702114617,0.008789547,0.64972248,0.544684193,,,0.05253501,, Veh>3.8Ton 
7005,2230073330,,,,,,,,0.039990787,222.2833336,,0.074605067,Veh>3.8Ton
7005,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
7005,2230075330,9.405797608,15.38541515,5.51189265,1.68912839,0.010418171,0.957679462,0.801190987,,,0.107437347,, Autobœs 
7005,2230075330,,,,,,,,0.398490341,615.286933,,0.025276705,Autobus
7005,220100133V,0.669870233,,,,,,,,,,,AutPart
7005,220100133V,0.012584524,,,,,,,,,,,Taxi
7005,220102033V,0.110643699,,,,,,,,,,,CamionetaPart
7005,220102033V,0.058896718,,,,,,,,,,,Combi
7005,220102033V,1.526536387,,,,,,,,,,,Pickup
7005,220104033V,0.637537046,,,,,,,,,,,Veh<3.8Ton
7005,220107033V,0.045521933,,,,,,,,,,,Veh>3.8Ton
7005,220108033V,0.476393779,,,,,,,,,,,Moto
7006,2201001330,0.881007746,19.64319193,10.42837302,0.212823939,0.019052168,0.108945597,0.063235104,,,0.007679552,, Taxi 
7006,2201001330,,,,,,,,0.018620186,1296.963765,,0.129658226,AutPart
7006,2201001330,,,,,,,,0.000848257,322.6043836,,0.02155122,Taxi
7006,2201020330,6.63348562,75.73578766,20.05026348,0.409189051,0.088621438,0.663715556,0.467527652,,,0.029063172,, Autom—viles Particulares 
7006,2201020330,0.040878451,0.542423852,0.132491598,0.00270391,0.001066368,0.002792532,0.001319181,,,0.000513137,, Camioneta de Transporte Pœblico 
7006,2201020330,,,,,,,,0,19.87645709,,0.001245107,Combi
7006,2201040330,1.43132052,13.13687507,2.895196248,0.059085638,0.017960775,0.053549075,0.031413127,,,0.008735241,, Camionetas particulares 
7006,2201040330,28.749367,287.3324904,55.42761291,1.131175774,0.305117336,1.906672645,1.377031529,,,0.140965778,, Pickup y Veh<3.8Ton 
7006,2201040330,,,,,,,,0.003063191,350.5933043,,0.040755686,CamionetaPart
7006,2201040330,,,,,,,,0.035177039,2871.547105,,0.382122329,Pickup
7006,2201070330,,,,,,,,0.044507828,2418.499094,,0.285328784,Veh<3.8Ton
7006,2201070330,,,,,,,,0.00102974,75.57486543,,0.007897398,Veh>3.8Ton
7006,2201080330,2.288473847,26.35255643,0.998761477,0.020382887,0.02049404,0.051512732,0.027300272,,,0.007742813,, Motocicletas 
7006,2201080330,,,,,,,,0.002950889,323.2892606,,0.036749365,Moto
7006,2230071330,8.47846309,12.27868747,3.874647423,1.187391951,0.015324024,1.08422761,0.908901075,,,0.08949421,, Veh>3.8Ton 
7006,2230073330,,,,,,,,0.066651311,370.4722227,,0.124341779,Veh>3.8Ton
7006,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
7006,2230075330,17.76650659,29.06133972,10.41135278,3.190575848,0.019678766,1.808950096,1.513360754,,,0.202937211,, Autobœs 
7006,2230075330,,,,,,,,0.752703977,1162.208651,,0.047744886,Autobus
7006,220100133V,2.946061945,,,,,,,,,,,AutPart
7006,220100133V,0.302028569,,,,,,,,,,,Taxi
7006,220102033V,0.510190391,,,,,,,,,,,CamionetaPart
7006,220102033V,0.014724179,,,,,,,,,,,Combi
7006,220102033V,4.634128318,,,,,,,,,,,Pickup
7006,220104033V,3.58437495,,,,,,,,,,,Veh<3.8Ton
7006,220107033V,0.091043866,,,,,,,,,,,Veh>3.8Ton
7006,220108033V,0.753366906,,,,,,,,,,,Moto
7007,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
7007,2201001330,,,,,,,,0.001900901,132.4046535,,0.013236571,AutPart
7007,2201020330,0.677200388,7.731727742,2.046894649,0.04177336,0.0090472,0.067757501,0.047729039,,,0.002967006,, Autom—viles Particulares 
7007,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
7007,2201040330,0.017244826,0.158275603,0.034881883,0.000711875,0.000216395,0.00064517,0.000378471,,,0.000105244,, Camionetas particulares 
7007,2201040330,2.767510052,27.75534668,5.344070878,0.109062671,0.029388565,0.184874927,0.133519952,,,0.01357006,, Pickup y Veh<3.8Ton 
7007,2201040330,,,,,,,,0,4.224015714,,0.000491032,CamionetaPart
7007,2201040330,,,,,,,,0.00331078,270.263257,,0.035964455,Pickup
7007,2201070330,,,,,,,,0.004398007,238.9821239,,0.028194544,Veh<3.8Ton
7007,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
7007,2230071330,0.988516741,0.697390497,0.707574294,0.216837284,0.00225507,0.215217349,0.180467312,,,0.015575811,, Veh>3.8Ton 
7007,2230073330,,,,,,,,0.013330262,74.09444454,,0.024868356,Veh>3.8Ton
7007,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
7007,2230075330,6.270531739,10.25694343,3.674595099,1.126085594,0.006945447,0.638452975,0.534127325,,,0.071624898,, Autobœs 
7007,2230075330,,,,,,,,0.265660227,410.1912886,,0.016851136,Autobus
7007,220100133V,0.300758064,,,,,,,,,,,AutPart
7007,220102033V,0.006146872,,,,,,,,,,,CamionetaPart
7007,220102033V,0.436153253,,,,,,,,,,,Pickup
7007,220104033V,0.354187248,,,,,,,,,,,Veh<3.8Ton
7008,2201001330,0.734173122,16.36932661,8.690310855,0.177353283,0.015876806,0.090787995,0.052695924,,,0.006399627,, Taxi 
7008,2201001330,,,,,,,,0.028556711,1989.078999,,0.198849391,AutPart
7008,2201001330,,,,,,,,0.000706881,268.8369864,,0.01795935,Taxi
7008,2201020330,10.17339674,116.1516373,30.74994006,0.627549797,0.13591362,1.017902509,0.717020367,,,0.044572522,, Autom—viles Particulares 
7008,2201020330,3.474668365,46.10602744,11.26178581,0.229832363,0.090641234,0.237365308,0.112130323,,,0.043616692,, Camioneta de Transporte Pœblico 
7008,2201020330,,,,,,,,0.006577838,1689.498853,,0.105834086,Combi
7008,2201040330,3.121313423,28.64788419,6.313620732,0.128849403,0.039167473,0.116775698,0.068503324,,,0.019049139,, Camionetas particulares 
