GRIDCODE,LONG,LATITUDE,Huso,Poblacion,X,Y,zona
32579,-94.23557096,15.47567117,6,0,3336321.774,410649.0616,15
32580,-94.20777358,15.47420771,6,0,3339321.774,410649.0616,15
32581,-94.17997678,15.47273903,6,0,3342321.774,410649.0616,15
32582,-94.15218058,15.47126513,6,0,3345321.774,410649.0616,15
32583,-94.12438496,15.46978601,6,0,3348321.774,410649.0616,15
32584,-94.09658993,15.46830167,6,0,3351321.774,410649.0616,15
32585,-94.0687955,15.46681211,6,0,3354321.774,410649.0616,15
32586,-94.04100167,15.46531733,6,0,3357321.774,410649.0616,15
32587,-94.01320843,15.46381734,6,0,3360321.774,410649.0616,15
32588,-93.98541579,15.46231213,6,0,3363321.774,410649.0616,15
32589,-93.95762376,15.46080169,6,0,3366321.774,410649.0616,15
32590,-93.92983233,15.45928605,6,0,3369321.774,410649.0616,15
32591,-93.90204151,15.45776518,6,0,3372321.774,410649.0616,15
32592,-93.8742513,15.45623909,6,0,3375321.774,410649.0616,15
32593,-93.8464617,15.45470779,6,0,3378321.774,410649.0616,15
32594,-93.81867271,15.45317128,6,0,3381321.774,410649.0616,15
32595,-93.79088433,15.45162954,6,0,3384321.774,410649.0616,15
32596,-93.76309657,15.45008259,6,0,3387321.774,410649.0616,15
32597,-93.73530944,15.44853042,6,0,3390321.774,410649.0616,15
32598,-93.70752292,15.44697304,6,0,3393321.774,410649.0616,15
32599,-93.67973702,15.44541044,6,0,3396321.774,410649.0616,15
32600,-93.65195176,15.44384263,6,0,3399321.774,410649.0616,15
33228,-105.6584095,15.66129326,6,0,2106321.774,413649.0616,13
33229,-105.6305428,15.6619795,6,0,2109321.774,413649.0616,13
33230,-105.6026758,15.6626605,6,0,2112321.774,413649.0616,13
33231,-105.5748085,15.66333626,6,0,2115321.774,413649.0616,13
33232,-105.546941,15.66400677,6,0,2118321.774,413649.0616,13
33233,-105.5190732,15.66467204,6,0,2121321.774,413649.0616,13
33234,-105.4912051,15.66533206,6,0,2124321.774,413649.0616,13
33235,-105.4633368,15.66598683,6,0,2127321.774,413649.0616,13
33236,-105.4354682,15.66663636,6,0,2130321.774,413649.0616,13
33237,-105.4075993,15.66728064,6,0,2133321.774,413649.0616,13
33238,-105.3797302,15.66791968,6,0,2136321.774,413649.0616,13
33239,-105.3518608,15.66855347,6,0,2139321.774,413649.0616,13
33240,-105.3239912,15.66918202,6,0,2142321.774,413649.0616,13
33241,-105.2961213,15.66980532,6,0,2145321.774,413649.0616,13
33242,-105.2682512,15.67042337,6,0,2148321.774,413649.0616,13
33243,-105.2403808,15.67103618,6,0,2151321.774,413649.0616,13
33244,-105.2125102,15.67164373,6,0,2154321.774,413649.0616,13
33245,-105.1846394,15.67224605,6,0,2157321.774,413649.0616,13
33246,-105.1567683,15.67284311,6,0,2160321.774,413649.0616,13
33247,-105.1288969,15.67343493,6,0,2163321.774,413649.0616,13
33248,-105.1010253,15.67402151,6,0,2166321.774,413649.0616,13
33249,-105.0731535,15.67460283,6,0,2169321.774,413649.0616,13
33250,-105.0452815,15.67517891,6,0,2172321.774,413649.0616,13
33251,-105.0174092,15.67574975,6,0,2175321.774,413649.0616,13
33252,-104.9895367,15.67631533,6,0,2178321.774,413649.0616,13
33253,-104.961664,15.67687567,6,0,2181321.774,413649.0616,13
33254,-104.9337911,15.67743076,6,0,2184321.774,413649.0616,13
33255,-104.9059179,15.6779806,6,0,2187321.774,413649.0616,13
33256,-104.8780445,15.6785252,6,0,2190321.774,413649.0616,13
33257,-104.8501709,15.67906454,6,0,2193321.774,413649.0616,13
33258,-104.8222971,15.67959865,6,0,2196321.774,413649.0616,13
33259,-104.794423,15.6801275,6,0,2199321.774,413649.0616,13
33260,-104.7665488,15.6806511,6,0,2202321.774,413649.0616,13
33261,-104.7386743,15.68116946,6,0,2205321.774,413649.0616,13
33262,-104.7107997,15.68168257,6,0,2208321.774,413649.0616,13
33263,-104.6829248,15.68219043,6,0,2211321.774,413649.0616,13
33264,-104.6550497,15.68269304,6,0,2214321.774,413649.0616,13
33265,-104.6271744,15.68319041,6,0,2217321.774,413649.0616,13
33266,-104.599299,15.68368252,6,0,2220321.774,413649.0616,13
33267,-104.5714233,15.68416939,6,0,2223321.774,413649.0616,13
33268,-104.5435475,15.68465101,6,0,2226321.774,413649.0616,13
33269,-104.5156714,15.68512738,6,0,2229321.774,413649.0616,13
33270,-104.4877952,15.6855985,6,0,2232321.774,413649.0616,13
33271,-104.4599187,15.68606438,6,0,2235321.774,413649.0616,13
33272,-104.4320421,15.686525,6,0,2238321.774,413649.0616,13
33273,-104.4041653,15.68698038,6,0,2241321.774,413649.0616,13
33274,-104.3762883,15.68743051,6,0,2244321.774,413649.0616,13
33275,-104.3484112,15.68787539,6,0,2247321.774,413649.0616,13
33276,-104.3205338,15.68831502,6,0,2250321.774,413649.0616,13
33277,-104.2926563,15.6887494,6,0,2253321.774,413649.0616,13
33278,-104.2647786,15.68917853,6,0,2256321.774,413649.0616,13
33279,-104.2369008,15.68960241,6,0,2259321.774,413649.0616,13
33280,-104.2090227,15.69002105,6,0,2262321.774,413649.0616,13
33281,-104.1811445,15.69043443,6,0,2265321.774,413649.0616,13
33282,-104.1532662,15.69084256,6,0,2268321.774,413649.0616,13
33283,-104.1253877,15.69124545,6,0,2271321.774,413649.0616,13
33284,-104.097509,15.69164309,6,0,2274321.774,413649.0616,13
33285,-104.0696301,15.69203547,6,0,2277321.774,413649.0616,13
33286,-104.0417511,15.69242261,6,0,2280321.774,413649.0616,13
33287,-104.013872,15.6928045,6,0,2283321.774,413649.0616,13
33288,-103.9859927,15.69318113,6,0,2286321.774,413649.0616,13
33289,-103.9581132,15.69355252,6,0,2289321.774,413649.0616,13
33290,-103.9302336,15.69391866,6,0,2292321.774,413649.0616,13
33291,-103.9023539,15.69427955,6,0,2295321.774,413649.0616,13
33292,-103.874474,15.69463519,6,0,2298321.774,413649.0616,13
33293,-103.8465939,15.69498557,6,0,2301321.774,413649.0616,13
33294,-103.8187138,15.69533071,6,0,2304321.774,413649.0616,13
33295,-103.7908335,15.6956706,6,0,2307321.774,413649.0616,13
33296,-103.762953,15.69600524,6,0,2310321.774,413649.0616,13
33297,-103.7350724,15.69633463,6,0,2313321.774,413649.0616,13
33298,-103.7071917,15.69665876,6,0,2316321.774,413649.0616,13
33299,-103.6793109,15.69697765,6,0,2319321.774,413649.0616,13
33300,-103.6514299,15.69729129,6,0,2322321.774,413649.0616,13
33301,-103.6235488,15.69759968,6,0,2325321.774,413649.0616,13
33302,-103.5956676,15.69790281,6,0,2328321.774,413649.0616,13
33303,-103.5677863,15.6982007,6,0,2331321.774,413649.0616,13
33304,-103.5399048,15.69849333,6,0,2334321.774,413649.0616,13
33305,-103.5120233,15.69878072,6,0,2337321.774,413649.0616,13
33306,-103.4841416,15.69906285,6,0,2340321.774,413649.0616,13
33307,-103.4562598,15.69933974,6,0,2343321.774,413649.0616,13
33308,-103.4283779,15.69961137,6,0,2346321.774,413649.0616,13
33309,-103.4004959,15.69987775,6,0,2349321.774,413649.0616,13
33310,-103.3726137,15.70013888,6,0,2352321.774,413649.0616,13
33311,-103.3447315,15.70039476,6,0,2355321.774,413649.0616,13
33312,-103.3168492,15.70064539,6,0,2358321.774,413649.0616,13
33313,-103.2889668,15.70089077,6,0,2361321.774,413649.0616,13
33314,-103.2610842,15.7011309,6,0,2364321.774,413649.0616,13
33315,-103.2332016,15.70136578,6,0,2367321.774,413649.0616,13
33316,-103.2053189,15.70159541,6,0,2370321.774,413649.0616,13
33317,-103.1774361,15.70181978,6,0,2373321.774,413649.0616,13
33318,-103.1495532,15.7020389,6,0,2376321.774,413649.0616,13
33319,-103.1216702,15.70225278,6,0,2379321.774,413649.0616,13
33320,-103.0937872,15.7024614,6,0,2382321.774,413649.0616,13
33321,-103.065904,15.70266477,6,0,2385321.774,413649.0616,13
33322,-103.0380208,15.70286289,6,0,2388321.774,413649.0616,13
33323,-103.0101375,15.70305576,6,0,2391321.774,413649.0616,13
33324,-102.9822541,15.70324338,6,0,2394321.774,413649.0616,13
33325,-102.9543707,15.70342574,6,0,2397321.774,413649.0616,13
33326,-102.9264871,15.70360286,6,0,2400321.774,413649.0616,13
33327,-102.8986035,15.70377472,6,0,2403321.774,413649.0616,13
33328,-102.8707199,15.70394134,6,0,2406321.774,413649.0616,13
33329,-102.8428361,15.7041027,6,0,2409321.774,413649.0616,13
33330,-102.8149523,15.70425881,6,0,2412321.774,413649.0616,13
33331,-102.7870685,15.70440966,6,0,2415321.774,413649.0616,13
33332,-102.7591846,15.70455527,6,0,2418321.774,413649.0616,13
33333,-102.7313006,15.70469563,6,0,2421321.774,413649.0616,13
33334,-102.7034166,15.70483073,6,0,2424321.774,413649.0616,13
33335,-102.6755325,15.70496058,6,0,2427321.774,413649.0616,13
33336,-102.6476484,15.70508518,6,0,2430321.774,413649.0616,13
33337,-102.6197642,15.70520453,6,0,2433321.774,413649.0616,13
33338,-102.5918799,15.70531863,6,0,2436321.774,413649.0616,13
33339,-102.5639957,15.70542748,6,0,2439321.774,413649.0616,13
33340,-102.5361114,15.70553107,6,0,2442321.774,413649.0616,13
33341,-102.508227,15.70562942,6,0,2445321.774,413649.0616,13
33342,-102.4803426,15.70572251,6,0,2448321.774,413649.0616,13
33343,-102.4524582,15.70581035,6,0,2451321.774,413649.0616,13
33344,-102.4245737,15.70589294,6,0,2454321.774,413649.0616,13
33345,-102.3966892,15.70597027,6,0,2457321.774,413649.0616,13
33346,-102.3688047,15.70604236,6,0,2460321.774,413649.0616,13
33347,-102.3409201,15.70610919,6,0,2463321.774,413649.0616,13
33348,-102.3130355,15.70617077,6,0,2466321.774,413649.0616,13
33349,-102.2851509,15.7062271,6,0,2469321.774,413649.0616,13
33350,-102.2572663,15.70627818,6,0,2472321.774,413649.0616,13
33351,-102.2293817,15.70632401,6,0,2475321.774,413649.0616,13
33352,-102.201497,15.70636458,6,0,2478321.774,413649.0616,13
33353,-102.1736123,15.70639991,6,0,2481321.774,413649.0616,13
33354,-102.1457276,15.70642998,6,0,2484321.774,413649.0616,13
33355,-102.1178429,15.7064548,6,0,2487321.774,413649.0616,13
33356,-102.0899582,15.70647437,6,0,2490321.774,413649.0616,13
33357,-102.0620735,15.70648869,6,0,2493321.774,413649.0616,13
33358,-102.0341888,15.70649775,6,0,2496321.774,413649.0616,13
33359,-102.006304,15.70650156,6,0,2499321.774,413649.0616,13
33360,-101.9784193,15.70650012,6,0,2502321.774,413649.0616,14
33361,-101.9505346,15.70649343,6,0,2505321.774,413649.0616,14
33362,-101.9226499,15.70648149,6,0,2508321.774,413649.0616,14
33363,-101.8947652,15.7064643,6,0,2511321.774,413649.0616,14
33364,-101.8668805,15.70644185,6,0,2514321.774,413649.0616,14
33365,-101.8389958,15.70641416,6,0,2517321.774,413649.0616,14
33366,-101.8111111,15.70638121,6,0,2520321.774,413649.0616,14
33367,-101.7832264,15.70634301,6,0,2523321.774,413649.0616,14
33368,-101.7553417,15.70629955,6,0,2526321.774,413649.0616,14
33369,-101.7274571,15.70625085,6,0,2529321.774,413649.0616,14
33370,-101.6995725,15.70619689,6,0,2532321.774,413649.0616,14
33371,-101.6716879,15.70613769,6,0,2535321.774,413649.0616,14
33372,-101.6438033,15.70607323,6,0,2538321.774,413649.0616,14
33373,-101.6159188,15.70600352,6,0,2541321.774,413649.0616,14
33374,-101.5880343,15.70592855,6,0,2544321.774,413649.0616,14
33375,-101.5601498,15.70584834,6,0,2547321.774,413649.0616,14
33376,-101.5322654,15.70576288,6,0,2550321.774,413649.0616,14
33377,-101.5043809,15.70567216,6,0,2553321.774,413649.0616,14
33378,-101.4764966,15.70557619,6,0,2556321.774,413649.0616,14
33379,-101.4486122,15.70547497,6,0,2559321.774,413649.0616,14
33380,-101.4207279,15.7053685,6,0,2562321.774,413649.0616,14
33381,-101.3928437,15.70525677,6,0,2565321.774,413649.0616,14
33382,-101.3649595,15.7051398,6,0,2568321.774,413649.0616,14
33383,-101.3370753,15.70501757,6,0,2571321.774,413649.0616,14
33384,-101.3091912,15.70489009,6,0,2574321.774,413649.0616,14
33385,-101.2813072,15.70475736,6,0,2577321.774,413649.0616,14
33386,-101.2534232,15.70461938,6,0,2580321.774,413649.0616,14
33387,-101.2255392,15.70447615,6,0,2583321.774,413649.0616,14
33388,-101.1976553,15.70432767,6,0,2586321.774,413649.0616,14
33389,-101.1697715,15.70417393,6,0,2589321.774,413649.0616,14
33390,-101.1418878,15.70401494,6,0,2592321.774,413649.0616,14
33391,-101.1140041,15.70385071,6,0,2595321.774,413649.0616,14
33392,-101.0861204,15.70368122,6,0,2598321.774,413649.0616,14
33393,-101.0582369,15.70350648,6,0,2601321.774,413649.0616,14
33394,-101.0303534,15.70332649,6,0,2604321.774,413649.0616,14
33395,-101.00247,15.70314124,6,0,2607321.774,413649.0616,14
33396,-100.9745866,15.70295075,6,0,2610321.774,413649.0616,14
33397,-100.9467034,15.702755,6,0,2613321.774,413649.0616,14
33398,-100.9188202,15.70255401,6,0,2616321.774,413649.0616,14
33399,-100.8909371,15.70234776,6,0,2619321.774,413649.0616,14
33400,-100.8630541,15.70213626,6,0,2622321.774,413649.0616,14
33401,-100.8351711,15.70191951,6,0,2625321.774,413649.0616,14
33402,-100.8072883,15.70169751,6,0,2628321.774,413649.0616,14
33403,-100.7794056,15.70147025,6,0,2631321.774,413649.0616,14
33404,-100.7515229,15.70123775,6,0,2634321.774,413649.0616,14
33405,-100.7236403,15.701,6,0,2637321.774,413649.0616,14
33406,-100.6957579,15.70075699,6,0,2640321.774,413649.0616,14
33407,-100.6678755,15.70050874,6,0,2643321.774,413649.0616,14
33408,-100.6399932,15.70025523,6,0,2646321.774,413649.0616,14
33409,-100.612111,15.69999647,6,0,2649321.774,413649.0616,14
33410,-100.584229,15.69973246,6,0,2652321.774,413649.0616,14
33411,-100.556347,15.69946321,6,0,2655321.774,413649.0616,14
33412,-100.5284652,15.6991887,6,0,2658321.774,413649.0616,14
33413,-100.5005834,15.69890894,6,0,2661321.774,413649.0616,14
33414,-100.4727018,15.69862392,6,0,2664321.774,413649.0616,14
33415,-100.4448203,15.69833366,6,0,2667321.774,413649.0616,14
33416,-100.4169389,15.69803815,6,0,2670321.774,413649.0616,14
33417,-100.3890577,15.69773739,6,0,2673321.774,413649.0616,14
33418,-100.3611765,15.69743138,6,0,2676321.774,413649.0616,14
33419,-100.3332955,15.69712011,6,0,2679321.774,413649.0616,14
33420,-100.3054146,15.6968036,6,0,2682321.774,413649.0616,14
33421,-100.2775338,15.69648184,6,0,2685321.774,413649.0616,14
33422,-100.2496532,15.69615482,6,0,2688321.774,413649.0616,14
33423,-100.2217727,15.69582256,6,0,2691321.774,413649.0616,14
33424,-100.1938923,15.69548504,6,0,2694321.774,413649.0616,14
33425,-100.1660121,15.69514228,6,0,2697321.774,413649.0616,14
33426,-100.138132,15.69479426,6,0,2700321.774,413649.0616,14
33427,-100.110252,15.694441,6,0,2703321.774,413649.0616,14
33428,-100.0823722,15.69408249,6,0,2706321.774,413649.0616,14
33429,-100.0544925,15.69371872,6,0,2709321.774,413649.0616,14
33430,-100.026613,15.69334971,6,0,2712321.774,413649.0616,14
33431,-99.99873364,15.69297544,6,0,2715321.774,413649.0616,14
33432,-99.97085442,15.69259593,6,0,2718321.774,413649.0616,14
33433,-99.94297535,15.69221117,6,0,2721321.774,413649.0616,14
33434,-99.91509644,15.69182115,6,0,2724321.774,413649.0616,14
33435,-99.88721768,15.69142589,6,0,2727321.774,413649.0616,14
33436,-99.85933909,15.69102538,6,0,2730321.774,413649.0616,14
33437,-99.83146065,15.69061962,6,0,2733321.774,413649.0616,14
33438,-99.80358238,15.69020861,6,0,2736321.774,413649.0616,14
33439,-99.77570428,15.68979235,6,0,2739321.774,413649.0616,14
33440,-99.74782634,15.68937084,6,0,2742321.774,413649.0616,14
33441,-99.71994858,15.68894408,6,0,2745321.774,413649.0616,14
33442,-99.69207098,15.68851207,6,0,2748321.774,413649.0616,14
33443,-99.66419357,15.68807482,6,0,2751321.774,413649.0616,14
33444,-99.63631632,15.68763231,6,0,2754321.774,413649.0616,14
33445,-99.60843926,15.68718456,6,0,2757321.774,413649.0616,14
33446,-99.58056238,15.68673155,6,0,2760321.774,413649.0616,14
33447,-99.55268568,15.6862733,6,0,2763321.774,413649.0616,14
33448,-99.52480916,15.6858098,6,0,2766321.774,413649.0616,14
33449,-99.49693284,15.68534105,6,0,2769321.774,413649.0616,14
33450,-99.4690567,15.68486705,6,0,2772321.774,413649.0616,14
33451,-99.44118075,15.68438781,6,0,2775321.774,413649.0616,14
33452,-99.41330499,15.68390331,6,0,2778321.774,413649.0616,14
33453,-99.38542944,15.68341357,6,0,2781321.774,413649.0616,14
33454,-99.35755407,15.68291858,6,0,2784321.774,413649.0616,14
33455,-99.32967891,15.68241834,6,0,2787321.774,413649.0616,14
33456,-99.30180395,15.68191285,6,0,2790321.774,413649.0616,14
33457,-99.2739292,15.68140211,6,0,2793321.774,413649.0616,14
33458,-99.24605465,15.68088613,6,0,2796321.774,413649.0616,14
33459,-99.21818031,15.6803649,6,0,2799321.774,413649.0616,14
33460,-99.19030617,15.67983842,6,0,2802321.774,413649.0616,14
33461,-99.16243225,15.67930669,6,0,2805321.774,413649.0616,14
33462,-99.13455855,15.67876971,6,0,2808321.774,413649.0616,14
33463,-99.10668506,15.67822749,6,0,2811321.774,413649.0616,14
33464,-99.07881179,15.67768002,6,0,2814321.774,413649.0616,14
33465,-99.05093874,15.6771273,6,0,2817321.774,413649.0616,14
33466,-99.02306592,15.67656934,6,0,2820321.774,413649.0616,14
33467,-98.99519331,15.67600612,6,0,2823321.774,413649.0616,14
33468,-98.96732094,15.67543767,6,0,2826321.774,413649.0616,14
33469,-98.9394488,15.67486396,6,0,2829321.774,413649.0616,14
33470,-98.91157688,15.674285,6,0,2832321.774,413649.0616,14
33471,-98.8837052,15.6737008,6,0,2835321.774,413649.0616,14
33472,-98.85583375,15.67311136,6,0,2838321.774,413649.0616,14
33473,-98.82796255,15.67251666,6,0,2841321.774,413649.0616,14
33474,-98.80009158,15.67191672,6,0,2844321.774,413649.0616,14
33475,-98.77222085,15.67131153,6,0,2847321.774,413649.0616,14
33476,-98.74435037,15.6707011,6,0,2850321.774,413649.0616,14
33477,-98.71648013,15.67008542,6,0,2853321.774,413649.0616,14
33478,-98.68861014,15.66946449,6,0,2856321.774,413649.0616,14
33479,-98.66074041,15.66883832,6,0,2859321.774,413649.0616,14
33480,-98.63287092,15.6682069,6,0,2862321.774,413649.0616,14
33481,-98.60500169,15.66757023,6,0,2865321.774,413649.0616,14
33482,-98.57713271,15.66692832,6,0,2868321.774,413649.0616,14
33483,-98.54926399,15.66628117,6,0,2871321.774,413649.0616,14
33484,-98.52139554,15.66562876,6,0,2874321.774,413649.0616,14
33485,-98.49352734,15.66497112,6,0,2877321.774,413649.0616,14
33486,-98.46565942,15.66430822,6,0,2880321.774,413649.0616,14
33487,-98.43779175,15.66364008,6,0,2883321.774,413649.0616,14
33488,-98.40992436,15.6629667,6,0,2886321.774,413649.0616,14
33489,-98.38205724,15.66228807,6,0,2889321.774,413649.0616,14
33490,-98.35419039,15.66160419,6,0,2892321.774,413649.0616,14
33491,-98.32632382,15.66091507,6,0,2895321.774,413649.0616,14
33492,-98.29845752,15.66022071,6,0,2898321.774,413649.0616,14
33493,-98.27059151,15.6595211,6,0,2901321.774,413649.0616,14
33494,-98.24272577,15.65881624,6,0,2904321.774,413649.0616,14
33495,-98.21486032,15.65810614,6,0,2907321.774,413649.0616,14
33496,-98.18699516,15.6573908,6,0,2910321.774,413649.0616,14
33497,-98.15913028,15.65667021,6,0,2913321.774,413649.0616,14
33498,-98.13126569,15.65594438,6,0,2916321.774,413649.0616,14
33499,-98.1034014,15.6552133,6,0,2919321.774,413649.0616,14
33500,-98.0755374,15.65447698,6,0,2922321.774,413649.0616,14
33501,-98.04767369,15.65373542,6,0,2925321.774,413649.0616,14
33502,-98.01981029,15.65298861,6,0,2928321.774,413649.0616,14
33503,-97.99194718,15.65223655,6,0,2931321.774,413649.0616,14
33504,-97.96408438,15.65147926,6,0,2934321.774,413649.0616,14
33505,-97.93622188,15.65071672,6,0,2937321.774,413649.0616,14
33506,-97.90835969,15.64994894,6,0,2940321.774,413649.0616,14
33507,-97.88049781,15.64917591,6,0,2943321.774,413649.0616,14
33508,-97.85263624,15.64839764,6,0,2946321.774,413649.0616,14
33509,-97.82477498,15.64761413,6,0,2949321.774,413649.0616,14
33510,-97.79691404,15.64682537,6,0,2952321.774,413649.0616,14
33511,-97.76905341,15.64603137,6,0,2955321.774,413649.0616,14
33512,-97.74119311,15.64523213,6,0,2958321.774,413649.0616,14
33513,-97.71333312,15.64442765,6,0,2961321.774,413649.0616,14
33514,-97.68547346,15.64361792,6,0,2964321.774,413649.0616,14
33515,-97.65761412,15.64280295,6,0,2967321.774,413649.0616,14
33516,-97.62975512,15.64198274,6,0,2970321.774,413649.0616,14
33517,-97.60189644,15.64115729,6,0,2973321.774,413649.0616,14
33518,-97.57403809,15.64032659,6,0,2976321.774,413649.0616,14
33519,-97.54618008,15.63949065,6,0,2979321.774,413649.0616,14
33520,-97.51832241,15.63864948,6,0,2982321.774,413649.0616,14
33521,-97.49046507,15.63780305,6,0,2985321.774,413649.0616,14
33522,-97.46260807,15.63695139,6,0,2988321.774,413649.0616,14
