GRIDCODE,CVENTMUN,Fpv
138414,30045,0.003377304
138415,30045,0.003001222
138416,30054,0.043768755
138422,30208,0.149257811
138423,30169,0.113355598
138431,30141,0.065181083
138442,30073,0.082401892
138451,30149,0.122477168
138455,30209,0.348317066
138481,27008,0.008488111
138484,27002,0.005317977
138485,27002,0.006989499
138497,27002,0.004758877
138498,27002,0.008616633
138499,27002,0.00861723
138500,27002,0.002383604
139205,16008,0.010398372
139206,16008,0.008825121
139246,16010,0.011756445
139247,16010,0.022877529
139254,16010,0.021444004
139255,16010,0.026702085
139256,16010,0.014420375
139261,16010,0.016695703
139262,16010,0.023450838
139263,16010,0.017621605
139294,12073,0.028171349
139295,12073,0.123277529
139296,12073,0.077380828
139306,16077,0.028041679
139307,16077,0.036511301
139308,16077,0.046494743
139309,12027,0.013907945
139310,12027,0.018653272
139311,12064,0.303177315
139312,12064,0.286294909
139313,12064,0.073461586
139314,12064,0.077170695
139318,15105,0.00098382
139319,15105,0.011807883
139320,15105,0.031579248
139325,12031,0.009985389
139326,12031,0.213448194
139327,12031,0.138928592
139328,12031,0.067938752
139329,12031,0.005521586
139330,12058,0.006950406
139331,12058,0.019091305
139332,12058,0.000702453
139333,12058,0.032909487
139334,12058,0.043581479
139337,12058,0.007075314
139338,12037,0.094914263
139340,12058,0.003444394
139341,12058,0.0456989
139346,12035,0.022074783
139347,12035,0.038464176
139348,12015,0.021482518
139359,12034,0.042640653
139371,21087,0.055745135
139376,21073,0.259012705
139377,21073,0.146046871
139389,21157,0.070571343
139390,21157,0.010410232
139406,21037,0.018789405
139419,21209,0.100394435
139420,21209,0.037813421
139422,21124,0.127703287
139423,21124,0.275148421
139426,21214,0.026112461
139427,21214,0.030161538
139458,20278,0.042276825
139459,20278,0.081696426
139460,20184,0.007421289
139462,30207,0.00348283
139463,30207,0.093288651
139473,30045,0.012839203
139474,30045,0.032724503
139475,30045,0.037055795
139476,30045,0.022641465
139478,30208,0.015991054
139479,30208,0.059244553
139480,30208,0.154275249
139481,30208,0.007688863
139490,30141,0.00077606
139491,30143,0.051898727
139501,30073,0.082777914
139514,30209,0.399189606
139515,30122,0.225660869
139516,30122,0.126700028
139540,27008,0.002472067
139541,27002,2.47427E-05
139543,27002,0.006483329
139544,27002,0.005808648
139556,27002,0.003577953
139559,27002,0.005370017
140264,16008,0.019079642
140306,16010,0.000783265
140315,16010,0.009842946
140316,16010,0.003735602
140319,16010,0.020091193
140320,16010,0.013774574
140353,12073,0.102992649
140354,12073,0.111777069
140355,12073,0.045786656
140365,16077,0.063574121
140367,12027,0.037262757
140368,12027,0.02004774
140377,15105,0.042900849
140379,15105,0.024500091
140380,15105,0.056498008
140381,15105,0.007010296
140386,12031,0.087895872
140388,12058,0.001674778
140389,12058,0.035683713
140390,12058,0.023658252
140391,12058,0.006926256
140392,12058,0.012310391
140396,12037,0.048636984
140397,12037,0.146334804
140398,12037,0.136774165
140399,12058,0.009883162
140404,12055,0.035453639
140405,12035,0.018380728
140407,12015,0.075838507
140417,12034,0.007010735
140418,12034,0.03479561
140430,21087,0.036034727
140431,21160,0.011943445
140435,21047,0.106392015
140447,21157,0.085189144
140448,21157,0.023142408
140465,21037,0.181971167
140469,21018,0.03720625
140470,21018,0.104053242
140478,21209,0.046646965
140479,21209,0.051379851
140481,21124,0.042362614
140482,21124,0.016436485
140483,21013,0.029284614
140484,21013,0.112582802
140485,21010,0.387282736
140519,30174,0.008324705
140520,30207,0.00328164
140521,30207,0.037206025
140522,30207,0.051484073
140534,30045,0.007045827
140535,30045,0.031224328
140536,30054,0.071893489
140537,30045,0.000208989
140538,30045,0.000517171
140550,30143,0.056972515
140560,30073,0.084882019
140575,30122,0.647639103
140600,27002,0.010241224
140601,27002,0.003640407
140602,27002,0.006673587
140615,27002,0.009025039
140618,27002,0.009710567
141322,16008,0.006091293
141323,16008,0.034897812
141375,16010,0.027306824
141376,16010,0.016413149
141378,16010,0.028930462
141413,12073,0.145975965
141414,12073,0.006328671
141422,16077,0.031211885
141423,16077,0.068091576
141424,16077,0.004401114
141427,12027,0.047681788
141436,15105,0.038840389
141439,15105,0.001574587
141440,15105,0.05276503
141450,12058,0.020508825
141451,12058,0.009975352
141462,12055,0.038214907
141463,12055,0.012870022
141466,12015,0.047290584
141467,12015,0.101583441
141468,12015,0.01010769
141476,12034,0.011068601
141477,12034,0.008941815
141490,21160,0.266769188
141493,21047,0.06330935
141494,21047,0.073043624
141505,21157,0.000816488
141506,21157,0.090279275
141517,21147,0.274278271
141518,21147,0.011857125
141524,21037,0.03634715
141525,21037,0.193017753
141526,21037,0.184805357
141527,21018,0.118946345
141528,21018,0.107924383
141529,21018,0.149490703
141537,21209,0.078778903
141538,21209,0.067963161
141539,21156,0.028406384
141540,21156,0.012418388
141541,21156,0.001962564
141542,21013,0.162247247
141578,30207,0.002409102
141579,30207,0.047545964
141581,30207,0.02488759
141582,30207,0.040028737
141593,30045,0.009710346
141594,30045,0.029929944
141595,30045,0.034387918
141596,30208,0.032570046
141597,30208,0.051563673
141609,30143,0.050132381
141610,30143,0.019293552
141619,30073,0.030397738
141620,30032,0.059263772
141660,27002,0.002284591
141661,27002,0.01014604
141662,27002,0.003705586
141672,27002,0.002685281
141673,27002,0.011196777
141674,27002,0.003610753
141677,27002,0.009599053
142381,16008,0.02221217
142382,16008,0.009921466
142435,16010,0.014689827
142436,16010,0.019092337
142437,16010,0.008111704
142479,16077,0.012801549
142480,16077,0.086116602
142481,16077,0.038239084
142482,16077,0.034827575
142486,12027,0.055995684
142494,15105,0.003765322
142495,15105,0.0343271
142498,15105,0.005607669
142499,15105,0.04316889
142510,12058,0.013433693
142521,12055,0.038942653
142527,12015,0.042878754
142535,17025,0.030398694
142536,17025,0.116850645
142549,21160,0.256387755
142550,21073,0.04306388
142551,17003,0.06050226
142552,17003,0.045270133
142564,21085,0.011474951
142577,21147,0.453631088
142583,21082,0.243142718
142588,21018,0.066623101
142589,21018,0.156361294
142590,21018,0.121728653
142591,21018,0.003215341
142597,21156,0.032141545
142598,21156,0.005488786
142599,21156,0.020815413
142600,21156,0.033967002
142601,21156,0.008313717
142609,21010,0.177761784
142636,30174,0.000755302
142637,30174,0.024001512
142652,30045,0.063421553
142654,30045,0.019040023
142655,30045,0.016401048
142656,30208,0.029719035
142657,30208,0.011919859
142669,30143,0.057857189
142670,30143,0.006825777
142678,30032,0.009684054
142679,30032,0.082766383
142721,27002,0.006879189
142722,27002,0.007459083
142730,27002,0.004615373
142731,27002,0.005623944
142736,27002,0.007292945
143439,16008,0.004761956
143440,16008,0.017548548
143496,16010,0.012736729
143538,16077,0.076678453
143545,12027,0.018687211
143553,15105,0.004888272
143554,15105,0.035359962
143558,15105,0.037054697
143569,12047,0.301378371
143573,12037,0.015321108
143574,12037,0.180806326
143575,12037,0.004003669
143579,12055,0.009692761
143580,12055,0.029030828
143585,12015,0.020886496
143586,12015,0.091783903
143591,17017,0.033099413
143594,17017,0.006605325
143609,17003,0.071333865
143610,17003,0.009022979
143611,17003,0.042774509
143612,21051,0.150655987
143613,21051,0.012858812
143614,21051,0.060007611
143622,21085,0.055654645
143623,21085,0.010602051
143636,21147,0.13858419
143641,21082,0.16497092
143642,21082,0.079054588
143648,21018,0.032738775
143649,21018,0.030229575
143650,21018,0.071482339
143656,21156,0.007183127
143657,21156,0.012456438
143658,21156,0.042290108
143660,21156,0.00273227
143667,21010,0.047844699
143668,21010,0.132911452
143694,30174,0.000661329
143695,30174,0.028572402
143710,30045,0.009182087
143711,30084,0.01993071
143712,30045,0.002082034
143713,30045,0.006388377
143716,30012,0.018677401
143729,30143,0.009514378
143734,30141,0.004708833
143737,30032,0.103433158
143781,27002,0.002685836
144498,16008,0.020438714
144555,16010,0.001026125
144590,16038,0.028124364
144591,16038,0.017687154
144597,16077,0.063803513
144604,12027,0.02128063
144613,15105,0.041662697
144616,15105,0.038802918
144617,15105,0.001366354
144633,12037,0.02814328
144634,12037,0.141062371
144635,12055,0.00614699
144636,12055,0.019539166
144638,12055,0.041754323
144644,12015,0.082597583
144645,12015,0.016947487
144650,17017,0.037753656
144652,17012,0.010568525
144653,17012,0.013449048
144656,17025,0.002428739
144657,17025,0.053460048
144666,17019,0.03868502
144668,17003,0.011797732
144669,17003,0.046397151
144670,17003,0.036749376
144673,21051,0.089525673
144674,21051,0.100014244
144680,21085,0.005350176
144681,21085,0.023835791
144695,21169,0.014237172
144696,21169,0.105809848
144697,21169,0.092396572
144699,21082,0.116422499
144700,21082,0.198673162
144709,21156,0.005758886
144710,21156,0.034062636
144711,21156,0.004486491
144712,21161,0.003080314
144713,21161,0.009667043
144714,21161,0.033163509
144715,21156,0.02915159
144716,21156,0.036331812
144725,21195,0.135568471
144726,21195,0.078651309
144752,30174,0.000201566
144753,30174,0.017454266
144754,30174,0.016872659
144767,30084,0.032140872
144768,30045,0.009013256
144769,30045,0.001992854
144770,30084,0.016425111
144771,30084,0.065372715
144775,30012,0.292303442
144787,30143,0.015477843
144788,30143,0.036024474
144793,30141,0.017862276
144794,30141,0.120210131
144796,30032,0.079939764
145555,16008,0.029581384
145556,16008,0.018886305
145557,16008,0.007962173
145558,16008,0.004250406
145559,16008,0.013093607
145560,16008,0.007978441
145614,16010,0.021523649
145650,16038,0.05469961
145652,16038,0.021309448
145653,16038,0.04745756
145654,16077,0.003826904
145655,16077,0.08077356
145656,16077,0.062686464
145663,12027,0.058175472
145672,15105,0.032363207
145673,15105,0.007006183
145675,15105,0.005938542
145676,15105,0.030810271
145694,12055,0.050037787
145695,12055,0.033555788
145696,12055,0.039971789
145697,12055,0.007616369
145698,12055,0.035522336
145699,12055,0.010677982
145700,12055,0.01165569
145701,12055,0.040742865
145702,12055,0.023285687
145703,12055,0.000383487
145704,12015,0.083691122
145709,17012,0.014377976
145711,17012,0.077913757
145715,17025,0.084660658
145716,17025,0.065433639
145717,17025,0.008948675
145725,17019,0.085203513
145726,17003,0.039277979
145728,17003,0.013567138
145733,21051,0.033284616
145736,21085,0.048579455
145739,21085,0.018636958
145756,21169,0.104152801
145757,21169,0.012292347
145758,21082,0.113506736
145771,21161,0.033898257
145772,21161,0.108226529
145773,21156,0.032986125
145774,21149,0.011487887
145775,21149,0.090796216
145783,21195,0.157276312
145784,21195,0.013282577
145811,30174,0.014756168
145812,30174,0.007403432
145824,30174,0.018710937
145825,30084,0.136580764
145826,30084,0.104425516
145830,30084,0.028285124
145833,30012,0.204913764
145834,30012,0.003117722
145845,30143,0.000938213
145846,30143,0.071961108
145847,30143,0.015256652
145848,30143,0.051821795
145850,30141,0.030198246
145851,30141,0.016036991
145852,30141,0.080063287
145853,30141,0.047373438
145854,30141,0.093589658
145855,30032,0.050657375
145856,30032,0.053645797
146613,16008,0.013540642
146614,16008,0.011254676
146617,16008,0.019796542
146618,16008,0.007438185
146619,16008,0.015237749
146620,16008,0.012468755
146621,16008,0.005591001
146673,16010,0.021711872
146709,16038,0.008304161
146710,16038,0.047909246
146711,16038,0.052494263
146715,16077,0.013863167
146722,12027,0.054413195
146732,15105,0.045450855
146735,15105,0.056603863
146736,15105,0.004284906
146755,12055,0.010363618
146756,12055,0.003736818
146757,12055,0.007913264
146758,12055,0.020327653
146759,12055,0.032503396
146763,17001,0.011852008
146764,17001,0.144843345
146767,17012,0.007531703
146768,17012,0.008095589
146769,17012,0.001889771
146770,17012,0.006168481
146771,17012,0.021461647
146772,17012,0.001174383
146773,17025,0.062069389
146774,17025,0.041439134
146776,17004,0.03191158
146783,17019,0.000291289
146784,17019,0.054575644
146785,17003,0.045079178
146786,17003,0.024761778
146787,17003,0.068527952
146792,21051,0.046128824
146793,21051,0.052201006
146794,21085,0.001924539
146795,21085,0.000147238
146796,21085,0.044136426
146797,21085,0.031822839
146798,21085,0.007081522
146815,21169,0.025002517
146816,21169,0.043136065
146828,21161,0.003463248
146829,21161,0.115710924
146830,21161,0.046261007
146831,21156,0.005037306
146832,21149,0.002974296
146833,21103,0.024131467
146840,21195,0.002074739
146841,21195,0.212999223
146842,21195,0.0178564
146863,20002,0.113597072
146864,20002,0.071668548
146865,20002,0.036805092
146866,20002,0.114227522
146867,20002,0.023620251
146870,30174,0.022242946
146881,30174,0.013697271
146882,30174,0.049318452
146883,30174,0.012152302
146889,30084,0.037487882
146890,30005,0.089936608
146892,30012,0.08933262
146893,30005,0.01854821
146903,30143,0.042288789
146904,30143,0.06100874
146907,30143,0.044627155
146908,30143,0.009965575
146909,30141,0.082131165
146910,30141,0.110566805
146911,30141,0.022508381
146915,30032,0.048623479
146916,30032,0.080094376
146917,30032,0.081521184
147672,16008,0.012028469
147679,16008,0.004136487
147680,16008,0.006446122
147681,16026,0.020285907
147732,16010,0.024326042
147769,16038,0.02523764
147770,16038,0.027106056
147781,12027,0.053482511
147791,15105,0.017403209
147792,15105,0.028615297
147794,15105,0.004768739
147795,15105,0.025313225
147814,12060,0.413122512
147815,12060,0.035924312
147817,12055,0.018537318
147818,12055,0.001534232
147819,12055,0.009356097
147820,12055,0.043399985
147821,12055,0.002934904
147822,17001,0.013049497
147823,17001,0.106916061
147824,17001,0.04870218
147825,17001,0.035955836
147826,17017,0.019427242
147827,17012,0.040820955
147828,17012,0.002850099
147829,17012,0.028649273
147830,17012,0.029907702
147831,17012,0.003277957
147832,17025,0.050005572
147835,17004,0.005200324
147836,17004,0.049518236
147841,17019,0.038021947
147842,17019,0.056386943
147845,17013,0.112884054
147852,21085,0.002173358
147853,21176,0.0316246
147854,21085,0.029989956
147855,21085,0.007355027
147856,21085,0.018215961
147862,21007,0.134403832
147863,21007,0.057289384
147864,21007,0.083908289
147865,21007,0.058381973
147867,21031,0.073028658
147868,21031,0.010767052
147869,21146,0.157044785
147874,21169,0.181101429
147875,21169,0.004346046
147886,21161,0.0253139
147887,21161,0.012153308
147890,21149,0.014048879
147891,21149,0.026203332
147892,21103,0.024408992
147898,21156,0.00487333
147899,21156,0.000465525
147920,20002,0.077752689
147921,20002,0.021360965
147922,20002,0.042028625
147926,20002,0.016454159
147927,20002,0.055061373
147928,30174,0.002748372
147929,30174,0.000148053
147939,30174,0.04445953
147940,30174,0.034896312
147949,30005,0.342770878
147950,30005,0.130814928
147952,30005,0.139247724
147966,30143,0.015495399
147967,30143,0.043971207
147974,30032,0.029833067
147975,30032,0.050474034
148031,27014,0.020502643
148731,16014,0.043459107
148732,16014,0.095531799
148740,16026,0.090345527
148741,16026,0.004871795
148791,16010,0.005904928
148792,16035,0.003593779
148802,16029,0.175304297
148803,16029,0.020002805
148829,16038,0.019485274
148840,12027,0.057434545
148851,15105,0.00402192
148852,15008,0.043219809
148853,15105,0.000289578
148854,15105,0.020597796
148873,12060,0.369051137
148878,12049,0.010548432
148881,17014,0.008345959
148882,17014,0.057023309
148883,17001,0.00188817
148884,17017,0.027985092
148885,17017,0.020232528
148886,17012,0.017796648
148887,17012,0.019722833
148888,17031,0.087983695
148889,17012,0.019356173
148890,17025,0.058965352
148895,17004,0.026252145
148896,17004,0.011687545
148898,17019,0.030633788
148899,17019,0.099798893
148900,17019,0.058273405
148901,17013,0.024885407
148902,17013,0.012112663
148903,17013,0.15197363
148904,17013,0.012287536
148910,21168,0.068825145
148911,21168,0.009829614
148912,21176,0.222581623
148913,21176,0.031796041
148914,21085,0.011699408
148915,21085,0.057295666
148916,21062,0.057508497
148917,21062,0.356612684
148918,21062,0.170978042
