GRIDCODE,CVE_ENTCVE_MUN,Fa
268455,14035,0.012990819
268456,14035,0.01239617
268457,14035,0.001826324
268458,14035,0.000591214
268459,14053,0.010312676
268460,14053,0.011536779
268461,14053,0.004683139
268463,14053,0.004336364
268464,14053,0.001867479
268465,14064,0.000671353
268468,14064,0.003688339
268469,14064,0.007920988
268470,14064,0.00508098
268471,14064,0.011328888
268472,11022,0.004373645
268473,11022,0.010514121
268474,11022,0.013472383
268475,11022,0.018444183
268476,11022,0.009595248
268477,11022,0.001810198
268478,11030,0.001065398
268479,11030,0.002823853
268480,11030,0.000352484
268481,11030,0.002114681
268482,11030,0.005581654
268483,11030,0.004639738
268484,11030,0.00032032
268490,11030,0.003897706
268491,11030,0.008834531
268492,11030,0.005786883
268493,11030,0.005256378
268494,11030,0.001117117
268501,24032,0.000102504
268502,24032,0.008345762
268503,24032,0.035774007
268504,24032,0.005482894
268505,24043,0.051062413
268514,24043,0.05313903
268518,24032,0.008910819
268519,24032,0.007247591
268520,24024,0.001961518
268521,24024,0.00080244
268525,24024,0.002482653
268526,24024,0.000437167
268527,24024,0.00102815
268528,24024,0.000914499
268530,24024,0.00354014
268531,24024,0.003360067
268532,24024,0.0000724
268533,24024,0.000962986
268534,24023,0.011102337
268535,24019,0.000200762
268536,24023,0.004349383
268537,24023,0.006673957
268538,24023,0.006179699
268539,24019,0.00113527
268540,24019,0.035810088
268541,24019,0.020036332
268543,24019,0.001793495
268544,24031,0.018258082
268545,24031,0.012733577
268546,24031,0.000767638
268547,24031,0.003024316
268548,24031,0.001418254
268549,24031,0.00440815
268550,24031,0.000110568
268551,24031,0.001071452
268552,24036,0.015915864
268553,24003,0.001797702
268554,24003,0.01340503
268555,24003,0.020682546
268556,24003,0.018130806
268557,24003,0.001801598
268558,24003,0.005413031
268559,24003,0.029185247
268560,24003,0.015959484
268561,24012,0.070602512
268562,24012,0.017958426
268563,24041,0.028910259
268564,24041,0.013959281
268565,24041,0.01809547
268566,24041,0.020090612
268567,24041,0.024833766
268568,24041,0.017432014
268569,24041,0.022611224
268570,24041,0.024818325
268571,24034,0.00085917
268572,24034,0.014725726
268573,24034,0.018770306
268574,24034,0.019235634
268575,24034,0.014456699
268576,24034,0.001935839
268577,24034,0.000167714
268578,30205,0.022153633
268579,30205,0.022772604
268580,30205,0.025384978
268581,30205,0.025384978
268582,30205,0.023974246
268583,30161,0.000498088
268584,30123,0.000601836
268585,30123,0.000235317
268586,30123,0.0000198
268587,30161,0.008146483
268588,30161,0.005037222
268589,30161,0.00283886
268590,30121,0.001156626
268591,30121,0.005169401
268592,30121,0.004247509
268593,30063,0.0000192
268594,30121,0.0049476
268595,30121,0.005171164
268596,30121,0.004838129
268597,30121,0.005171164
268598,30121,0.005171164
268599,30121,0.005171164
268600,30121,0.005171164
268601,30121,0.005171164
268602,30121,0.004323553
268603,30121,0.001818969
268604,30121,0.004218011
268605,30121,0.002940266
268606,30121,0.0000519
268611,30121,0.00000727
268612,30121,0.0000134
268613,30152,0.006610461
269397,18015,0.006446097
269398,18015,0.005299265
269399,18015,0.010659482
269400,18015,0.011097934
269401,18015,0.01059558
269402,18012,0.000928926
269403,18012,0.004916328
269404,18012,0.007366138
269405,18015,0.009108363
269406,18015,0.011050699
269407,18015,0.011099606
269408,18015,0.010145754
269409,18015,0.008535425
269410,18015,0.001504452
269411,18015,0.000141088
269412,18015,0.003084446
269413,18015,0.009008796
269414,18015,0.007203877
269415,18015,0.000597975
269416,18017,0.001953289
269417,18017,0.004749719
269418,18017,0.002598158
269419,18017,0.005054692
269420,18017,0.00000144
269437,18019,0.01758251
269445,18019,0.044170994
269448,18019,0.006051019
269453,14031,0.046961055
269454,14031,0.035457034
269455,14031,0.043171721
269456,14031,0.008829613
269457,14031,0.005347423
269458,14031,0.001813833
269460,14031,0.01706247
269461,14031,0.020293106
269462,14031,0.026445121
269463,14031,0.005120457
269464,14031,0.00473892
269465,32003,0.027586885
269466,32003,0.05805208
269467,32003,0.05793071
269468,32003,0.011958754
269469,32048,0.019247223
269470,32048,0.008110395
269471,32048,0.030315009
269472,32048,0.022446638
269473,32048,0.021963489
269474,32048,0.015351031
269476,32048,0.004169941
269477,32048,0.002226253
269480,32019,0.0000463
269482,32018,0.01041191
269483,32018,0.049615978
269484,32018,0.06318171
269485,32018,0.045215957
269486,32018,0.028296844
269487,32018,0.015414401
269488,1003,0.00288813
269489,1003,0.009742161
269490,1003,0.020130149
269491,1003,0.006453528
269497,1001,0.001667672
269498,1001,0.004839048
269499,1001,0.011865043
269500,1001,0.005035239
269501,1001,0.003885236
269502,1001,0.009373717
269503,1001,0.010720378
269504,1001,0.012247497
269505,1001,0.013318819
269506,1001,0.014772762
269507,1001,0.01269844
269508,1001,0.001491839
269509,1001,0.0000188
269510,1001,0.009465263
269511,1001,0.014979573
269512,1001,0.014854061
269513,1001,0.004932244
269514,14035,0.002609394
269515,14035,0.002416985
269516,14035,0.000119413
269517,14053,0.010854066
269518,14053,0.006240319
269519,14053,0.008198069
269520,14053,1.83E-08
269522,14064,0.000156003
269523,14064,0.006265453
269524,14064,0.000305143
269525,14064,0.00438676
269526,14064,0.000307382
269527,14064,0.001580544
269528,14064,0.011467014
269529,14064,0.012155168
269530,11022,0.0000297
269531,11022,0.004584741
269532,11022,0.012943878
269533,11022,0.008378306
269534,11022,0.019503375
269535,11022,0.020671021
269536,11022,0.010860486
269537,11030,0.008515211
269538,11030,0.008403792
269539,11030,0.003678224
269540,11030,0.000454631
269541,11030,0.002789141
269542,11030,0.003742438
269543,11030,0.0025984
269549,11030,0.001337284
269550,11030,0.004854775
269551,11030,0.001920712
269552,24050,0.015547257
269553,24050,0.013252122
269554,24050,0.000935478
269562,24032,0.004861996
269563,24032,0.004733645
269566,24032,0.00019086
269575,24032,0.001806391
269576,24032,0.018248126
269577,24032,0.000859199
269584,24024,0.000859121
269585,24024,0.002663146
269588,24024,0.00158539
269589,24024,0.013496243
269590,24024,0.00107241
269591,24024,0.002997173
269593,24023,0.001110084
269594,24023,0.001016787
269595,24023,0.010909226
269596,24023,0.017407733
269597,24023,0.009884525
269598,24023,0.000115201
269599,24019,0.006168781
269600,24019,0.002401409
269601,24019,0.000000161
269602,24036,0.002061313
269603,24036,0.006151405
269607,24031,0.000339513
269608,24036,0.021183823
269609,24036,0.023995612
269610,24036,0.020566436
269611,24036,0.007087797
269612,24003,0.0000411
269613,24003,0.001039519
269614,24003,0.00550731
269615,24003,0.020867429
269616,24003,0.00734651
269617,24003,0.007242462
269618,24003,0.029931122
269619,24003,0.027452757
269620,24003,0.009100584
269621,24013,0.000036
269622,24041,0.029910676
269623,24041,0.028247112
269624,24041,0.015569273
269625,24041,0.020027282
269626,24041,0.029910676
269627,24041,0.026324199
269628,24034,0.0000452
269629,24034,0.002857722
269630,24034,0.00790003
269631,24034,0.018817247
269632,24034,0.019235634
269633,24034,0.015162203
269634,24034,0.01332445
269635,24034,0.011217683
269636,24034,0.006373404
269637,30205,0.025384978
269638,30205,0.025166485
269639,30205,0.024972182
269640,30205,0.025280887
269641,30205,0.025384978
269642,30123,0.0000465
269643,30123,0.001995856
269644,30123,0.003287672
269645,30123,0.003457734
269646,30123,0.002010294
269647,30123,0.000228367
269648,30121,0.0000337
269649,30121,0.00399115
269650,30121,0.005171164
269651,30121,0.005171164
269652,30121,0.005171164
269653,30121,0.005171164
269654,30121,0.005171164
269655,30121,0.005171164
269656,30121,0.005171164
269657,30121,0.005085828
269658,30121,0.005096976
269659,30121,0.005171164
269660,30121,0.005171164
269661,30121,0.004221843
269662,30121,0.005153041
269663,30121,0.004710427
269664,30121,0.002582042
269669,30121,0.00000951
269670,30121,0.00000291
269671,30152,0.004584605
270456,18015,0.005807313
270457,18015,0.006151035
270458,18015,0.007643812
270459,18015,0.006481998
270460,18015,0.010591302
270461,18015,0.011099606
270462,18015,0.010030426
270463,18015,0.009424913
270464,18015,0.00646591
270465,18015,0.010815737
270466,18015,0.011099606
270467,18015,0.011099606
270468,18015,0.010876661
270469,18015,0.008906577
270470,18015,0.005845574
270471,18015,0.008230273
270472,18015,0.004746257
270473,18015,0.001659135
270475,18015,0.0000763
270476,18017,0.001552702
270477,18017,0.006202169
270478,18017,0.002761657
270481,18017,0.004829165
270504,18019,0.005452156
270508,14019,0.000873434
270512,14031,0.025485243
270513,14031,0.012069641
270514,14031,0.062225019
270515,14031,0.022672282
270516,14031,0.036902344
270517,14031,0.042962597
270518,14031,0.001915546
270521,14031,0.013723058
270522,32003,0.013173896
270523,32003,0.016290433
270524,32003,0.020610294
270525,32003,0.04611452
270526,32003,0.057901336
270527,32003,0.015359746
270528,32003,0.0000205
270529,32048,0.000224978
270530,32048,0.016445782
270531,32048,0.018602229
270532,32048,0.035539044
270533,32048,0.012756776
270534,32048,0.001222777
270535,32048,0.022286368
270536,32048,0.018153377
270537,32048,0.002272814
270540,32018,0.004073598
270541,32018,0.022096758
270542,32018,0.026948053
270543,32018,0.012052005
270544,32018,0.009183848
270545,32018,0.057039159
270546,32018,0.016729175
270547,1003,0.008893877
270548,1003,0.040287184
270549,1003,0.034550922
270550,1003,0.029187685
270551,1003,0.006235533
270556,1001,0.0000829
270557,1001,0.001492187
270558,1001,0.005522403
270559,1001,0.011758148
270560,1001,0.000134473
270561,1001,0.006086998
270562,1001,0.00778161
270563,1001,0.010260916
270564,1001,0.008182262
270565,1001,0.009260333
270566,1001,0.012691894
270567,1001,0.008684676
270568,1001,0.007105469
270569,1001,0.009435115
270570,1001,0.011245655
270571,1001,0.012551025
270572,1001,0.011275343
270573,1001,0.00280523
270574,14053,0.012698097
270575,14053,0.012698097
270576,14053,0.00896266
270577,14053,0.009258809
270578,14053,0.005410115
270581,14053,0.000152002
270582,14064,0.007356513
270583,14064,0.007553102
270584,14064,0.007734722
270585,14064,0.000625627
270587,14064,0.000128266
270588,14064,0.018202875
270589,11022,0.000232057
270590,11022,0.002256332
270591,11022,0.002685737
270592,11022,0.012918379
270593,11022,0.019862754
270594,11022,0.021246485
270595,11022,0.010030321
270596,11030,0.008834531
270597,11030,0.0082155
270598,11030,0.001508042
270600,11030,0.000390399
270601,11030,0.006979371
270602,11030,0.002657421
270606,24050,0.00078633
270607,24050,0.000560598
270608,24050,0.000810944
270609,24050,0.029241832
270610,24050,0.030968796
270611,24050,0.030951236
270612,24050,0.003419954
270613,24050,0.000222287
270618,24032,0.00010391
270619,24032,0.001800413
270620,24032,0.013676883
270621,24032,0.002517102
270622,24032,0.008547732
270623,24032,0.003427913
270625,24032,0.004401028
270634,24032,0.002989953
270640,24024,0.000929264
270641,24024,0.001318289
270643,24024,0.000241893
270644,24024,0.003833235
270645,24024,0.009194937
270646,24024,0.002333654
270647,24024,0.007761904
270648,24024,0.002734942
270649,24024,0.000108565
270650,24024,0.003944355
270652,24023,0.00318467
270653,24023,0.010054698
270655,24023,0.021784516
270656,24023,0.010325258
270658,24023,0.008699746
270659,24023,0.000450661
270660,24023,0.021120292
270661,24036,0.010998571
270662,24036,0.005949491
270664,24036,0.0000148
270665,24036,0.005677921
270666,24036,0.01098729
270667,24036,0.013321874
270668,24036,0.021931694
270669,24036,0.014845306
270670,24036,0.000844942
270671,24036,0.0000489
270673,24003,0.008518705
270674,24003,0.02181792
270675,24003,0.000189387
270676,24003,0.012881565
270677,24003,0.028482015
270678,24003,0.010004997
270679,24003,0.025243945
270680,24013,0.006972427
270681,24013,0.00590501
270682,24013,0.000166262
270683,24041,0.029910676
270684,24041,0.029910676
270685,24041,0.029910676
270686,24040,0.0000568
270687,24034,0.00043744
270688,24034,0.008135859
270689,24034,0.010565384
270690,24034,0.019199143
270691,24034,0.019235634
270692,24034,0.019235634
270693,24034,0.019235634
270694,24034,0.019235634
270695,24034,0.018022994
270696,24034,0.007259225
270697,30205,0.023883144
270698,30205,0.023921671
270699,30205,0.025384978
270700,30205,0.025384978
270701,30205,0.009403795
270702,30123,0.001134643
270703,30123,0.002182518
270704,30123,0.00337779
270705,30123,0.002880352
270706,30123,0.002531417
270707,30121,0.000350288
270708,30121,0.004535115
270709,30121,0.005171164
270710,30121,0.005171164
270711,30121,0.004535554
270712,30121,0.004907027
270713,30121,0.004754521
270714,30121,0.005171164
270715,30121,0.005171164
270716,30121,0.004915877
270717,30121,0.005158104
270718,30121,0.005171164
270719,30121,0.004961039
270720,30121,0.005171164
270721,30121,0.005169161
270722,30121,0.005171164
270723,30121,0.002184466
270725,30121,0.000520118
270726,30121,0.00075113
270727,30121,2.88E-08
270728,30121,0.000000327
270729,30152,0.000987017
271515,18015,0.00029782
271516,18015,0.002041112
271517,18015,0.007300567
271518,18015,0.010115497
271519,18015,0.010600546
271520,18015,0.011099606
271521,18015,0.010851925
271522,18015,0.010598274
271523,18015,0.007922306
271524,18015,0.01109745
271525,18015,0.010766542
271526,18015,0.01089106
271527,18015,0.011096889
271528,18015,0.003378013
271529,18015,0.005889924
271530,18015,0.010029601
271531,18015,0.000652022
271534,18009,0.005968274
271535,18009,0.030991794
271536,18009,0.018616824
271537,18009,0.004814563
271540,18017,0.000252443
271571,14019,0.02025019
271572,14031,0.021511476
271573,14019,0.038016303
271574,14019,0.016104101
271575,14031,0.003091235
271577,14031,0.026099762
271578,14031,0.065000215
271579,14031,0.002659729
271580,14104,0.000699985
271581,14104,0.022180461
271582,14104,0.00270179
271583,32003,0.025212651
271584,32003,0.032333413
271585,32003,0.058878756
271586,32003,0.052438884
271587,32003,0.040337371
271588,32003,0.008421479
271589,32003,0.0000283
271590,32048,0.034953829
271591,32048,0.035539044
271592,32048,0.007589352
271594,32048,0.001007218
271595,32048,0.016921565
271596,32048,0.021450041
271597,32048,0.009696988
271598,32018,0.008391421
271600,32018,0.035601051
271601,32018,0.041483801
271602,32018,0.027713995
271603,32044,0.0000219
271604,32018,0.026893742
271605,1003,0.00982511
271606,1003,0.021208232
271607,1003,0.019646207
271608,1003,0.040313625
271609,1003,0.039500065
271610,1003,0.026267441
271615,1003,0.000269988
271616,1001,0.000018
271617,1001,0.001061122
271618,1001,0.003777672
271619,1001,0.000861814
271621,1001,0.001432653
271622,1001,0.013963955
271623,1001,0.014019211
271624,1001,0.008195188
271625,1001,0.006945747
271626,1001,0.008514506
271627,1001,0.008334425
271628,1001,0.007916996
271629,1001,0.002095505
271630,1010,0.019993717
271631,1001,0.000238326
271632,1010,0.021090635
271633,1010,0.001232978
271634,14053,0.012686514
271635,14053,0.011103514
271636,14053,0.00527118
271640,14064,0.0009616
271641,14064,0.012055091
271642,14064,0.005268925
271643,14064,0.00721778
271647,14064,0.006464903
271648,14064,0.022361781
271649,14064,0.026101443
271650,14064,0.009371753
271651,11022,0.001806196
271652,11022,0.016221191
271653,11022,0.020421083
271654,11022,0.010245163
271655,11030,0.006227466
271656,11030,0.005180705
271657,11030,0.001052156
271660,11030,0.000736998
271665,24050,0.003539223
271666,24050,0.007195798
271667,24050,0.002393358
271668,24050,0.026200794
271669,24050,0.034594216
271670,24050,0.028665251
271671,24050,0.018454089
271672,24050,0.003138782
271676,24032,0.001104145
271677,24032,0.023928407
271678,24032,0.000975521
271679,24032,0.001452658
271680,24032,0.009526531
271681,24032,0.000141454
271684,24032,0.004197581
271690,24032,0.000131453
271698,24024,0.000177344
271699,24024,0.003612395
271700,24024,0.001122788
271701,24024,0.001540032
271702,24024,0.001756958
271703,24024,0.0000997
271704,24024,0.0035649
271705,24024,0.013680334
271706,24024,0.011287795
271707,24024,0.002138861
271711,24023,0.013895741
271712,24023,0.026575468
271713,24023,0.016706224
271714,24023,0.010316214
271715,24023,0.009943274
271716,24023,0.007084447
271717,24023,0.004613003
