GRIDCODE,CVENTMUN,POB  RURAL EN CELL,POB_TOTxMUN,Frur
186940,16053,10,67433,0.0001483
186941,16053,150,67433,0.00222443
186942,16053,43,67433,0.00063767
186943,16053,19,67433,0.00028176
186944,16053,433,67433,0.00642119
186945,16053,131,67433,0.00194267
186949,16022,21,14701,0.00142847
186950,16022,9,14701,0.0006122
186951,16022,275,14701,0.01870621
186952,16022,51,14701,0.00346915
186953,16101,25,8094,0.00308871
186954,16101,5,8094,0.00061774
186955,16072,46,4445,0.01034871
186956,16072,2,4445,0.00044994
186957,16034,70,41121,0.00170229
186958,16034,78,41121,0.00189684
186959,16034,146,41121,0.0035505
186960,16034,86,41121,0.00209139
186961,16034,49,41121,0.00119161
186962,16034,9,41121,0.00021887
186963,16034,626,41121,0.01522337
186966,16098,32,16904,0.00189304
186967,16098,635,16904,0.03756507
186968,16098,385,16904,0.02277567
186969,16098,3,16904,0.00017747
186970,16061,139,15833,0.00877913
186971,16061,59,15833,0.00372639
186972,16005,21,6167,0.00340522
186973,16005,1150,6167,0.18647641
186974,16005,4,6167,0.00064861
186976,15124,84,84664,0.00099216
186977,15124,213,84664,0.00251583
186978,15124,962,84664,0.01136256
186979,15124,240,84664,0.00283474
186980,15124,588,84664,0.0069451
186981,15124,352,84664,0.00415761
186982,15074,1104,73982,0.01492255
186984,15074,42,73982,0.00056771
186985,15074,212,73982,0.00286556
186987,15074,789,73982,0.01066476
186988,15074,1399,73982,0.01891001
186990,15042,667,57407,0.01161879
186991,15048,128,30428,0.00420665
186992,15042,1562,57407,0.02720923
186993,15042,418,57407,0.00728134
186994,15047,836,57158,0.01462612
186995,15047,1232,57158,0.02155429
186996,15047,492,57158,0.00860772
186997,15047,502,57158,0.00878267
187004,15060,812,35251,0.02303481
187006,15060,724,35251,0.02053842
187007,15060,1316,35251,0.03733227
187015,15020,3,105,0.02857143
187016,15033,34,1092,0.03113553
187017,15033,480,1092,0.43956044
187021,15100,37,2094,0.01766953
187022,15100,96,2094,0.04584527
187023,15002,290,6613,0.04385302
187024,15093,153,12565,0.01217668
187025,15093,7,12565,0.0005571
187027,15093,8,12565,0.00063669
187028,15093,4,12565,0.00031835
187029,15065,37,13224,0.00279794
187032,29006,1117,8930,0.12508399
187033,29006,12,8930,0.00134379
187034,29006,1,8930,0.00011198
187035,29006,1,8930,0.00011198
187036,29006,1,8930,0.00011198
187038,29020,15,665,0.02255639
187039,29020,518,665,0.77894737
187042,29034,4,21913,0.00018254
187043,29034,1019,21913,0.04650208
187044,29034,1074,21913,0.049012
187045,29003,330,5538,0.0595883
187046,29003,5,5538,0.00090285
187047,29003,2,5538,0.00036114
187048,29034,6,21913,0.00027381
187049,29034,6,21913,0.00027381
187050,29034,753,21913,0.03436316
187051,29034,9,21913,0.00041072
187052,29034,47,21913,0.00214485
187053,29034,110,21913,0.00501985
187054,29034,319,21913,0.01455757
187055,29046,17,1303,0.01304682
187056,29046,2,1303,0.00153492
187057,21083,78,24998,0.00312025
187058,29046,7,1303,0.00537222
187059,21083,2,24998,0.000080006
187060,21083,419,24998,0.01676134
187061,21083,230,24998,0.00920074
187062,21083,66,24998,0.00264021
187063,21083,81,24998,0.00324026
187065,21105,77,3557,0.02164746
187066,21105,131,3557,0.03682879
187068,21044,4,10092,0.00039635
187069,21044,1,10092,0.000099088
187071,21170,702,12457,0.05635386
187073,21170,15,12457,0.00120414
187077,30128,3,19711,0.0001522
187078,30128,6,19711,0.0003044
187079,30128,7,19711,0.00035513
187080,30128,93,19711,0.00471818
187082,30128,98,19711,0.00497184
187083,30128,1555,19711,0.07888996
187084,30132,804,8274,0.09717186
187086,30001,40,6574,0.00608458
187087,30001,24,6574,0.00365075
187088,30001,57,6574,0.00867052
187089,30182,170,9240,0.01839827
187090,30182,936,9240,0.1012987
187093,30087,101,9780,0.0103272
187094,30087,23,9780,0.00235174
187095,30065,431,34926,0.01234038
187096,30065,1244,34926,0.03561816
187097,30004,217,33831,0.00641424
187098,30004,7,33831,0.00020691
187099,30004,8,33831,0.00023647
187101,30004,9,33831,0.00026603
187102,30004,511,33831,0.01510449
187103,30004,2,33831,0.000059117
187105,30004,168,33831,0.00496586
187110,30004,14,33831,0.00041382
187862,14043,6,15537,0.00038618
187869,14043,2,15537,0.00012873
187872,14043,2,15537,0.00012873
187877,14068,9,6346,0.00141822
187879,14068,74,6346,0.01166089
187884,14068,84,6346,0.01323669
187885,14021,10,3742,0.00267237
187887,14021,181,3742,0.04836986
187888,14021,975,3742,0.26055585
187895,14015,5,12177,0.00041061
187897,14015,4,12177,0.00032849
187900,14106,203,2696,0.07529674
187901,14106,286,2696,0.10608309
187902,14106,301,2696,0.11164688
187904,14106,81,2696,0.03004451
187906,14106,261,2696,0.09681009
187910,14113,133,10704,0.01242526
187911,14113,73,10704,0.00681988
187913,14113,1,10704,0.000093423
187914,14113,1061,10704,0.09912182
187916,14113,25,10704,0.00233558
187917,14113,5,10704,0.00046712
187919,14023,60,2784,0.02155172
187920,14023,5,2784,0.00179598
187921,14023,1086,2784,0.39008621
187922,14121,7,3761,0.00186121
187924,14121,4,3761,0.00106355
187925,14121,6,3761,0.00159532
187927,14121,10,3761,0.00265887
187929,14085,3,15709,0.00019097
187930,14085,59,15709,0.00375581
187931,14085,121,15709,0.00770259
187932,14085,2,15709,0.00012732
187935,14085,261,15709,0.01661468
187936,14085,11,15709,0.00070024
187938,14112,6,1792,0.00334821
187939,14112,5,1792,0.00279018
187940,14112,7,1792,0.00390625
187941,14069,8,7140,0.00112045
187942,14069,5,7140,0.00070028
187943,14069,12,7140,0.00168067
187944,14069,41,7140,0.0057423
187945,14069,4,7140,0.00056022
187946,14056,61,1820,0.03351648
187947,16019,7,6084,0.00115056
187948,16019,2,6084,0.00032873
187950,16019,6,6084,0.00098619
187951,16095,8,2788,0.00286944
187956,16095,109,2788,0.03909613
187957,16095,9,2788,0.00322812
187958,16075,2323,21868,0.10622828
187961,16075,9,21868,0.00041156
187962,16075,1755,21868,0.08025425
187964,16021,1,1919,0.00052111
187965,16021,9,1919,0.00468994
187969,16065,63,9412,0.00669358
187971,16065,3,9412,0.00031874
187972,16065,1881,9412,0.19985125
187974,16024,6,949,0.00632245
187975,16024,15,949,0.01580611
187979,16056,74,2690,0.02750929
187982,16032,499,11982,0.0416458
187986,16073,2,3742,0.00053447
187988,16073,125,3742,0.0334046
187990,16073,15,3742,0.00400855
187991,16073,286,3742,0.07642972
187993,16053,320,67433,0.00474545
187994,16053,6,67433,0.000088977
187995,16053,27,67433,0.0004004
187996,16053,1428,67433,0.02117658
187997,16053,2638,67433,0.03912031
187998,16053,2,67433,0.000029659
187999,16053,12,67433,0.00017795
188000,16053,15,67433,0.00022244
188001,16053,192,67433,0.00284727
188002,16053,36,67433,0.00053386
188004,16053,729,67433,0.01081073
188005,16022,764,14701,0.05196925
188008,16022,204,14701,0.01387661
188009,16022,345,14701,0.02346779
188010,16022,16,14701,0.00108836
188011,16022,82,14701,0.00557785
188012,16101,6,8094,0.00074129
188013,16072,22,4445,0.00494938
188014,16072,6,4445,0.00134983
188015,16072,7,4445,0.0015748
188016,16034,157,41121,0.003818
188017,16034,74,41121,0.00179957
188018,16034,105,41121,0.00255344
188019,16034,12,41121,0.00029182
188020,16034,6,41121,0.00014591
188021,16034,832,41121,0.02023297
188023,16034,36,41121,0.00087547
188024,16034,95,41121,0.00231026
188025,16034,476,41121,0.01157559
188026,16041,20,9004,0.00222124
188027,16041,14,9004,0.00155487
188028,16007,87,1098,0.07923497
188029,16007,115,1098,0.10473588
188030,16007,43,1098,0.03916211
188031,16007,370,1098,0.33697632
188032,16005,412,6167,0.0668072
188033,16005,92,6167,0.01491811
188034,15124,116,84664,0.00137012
188035,15124,482,84664,0.00569309
188036,15124,405,84664,0.00478362
188037,15124,1192,84664,0.01407918
188038,15124,278,84664,0.00328357
188039,15124,262,84664,0.00309459
188040,15124,1757,84664,0.02075262
188041,15074,299,73982,0.00404152
188042,15074,398,73982,0.00537969
188044,15074,528,73982,0.00713687
188045,15074,973,73982,0.01315185
188046,15074,191,73982,0.00258171
188047,15074,1032,73982,0.01394934
188048,15042,949,57407,0.01653109
188049,15042,1555,57407,0.02708729
188051,15048,484,30428,0.0159064
188052,15048,153,30428,0.00502826
188053,15042,412,57407,0.00717683
188054,15047,2729,57158,0.04774485
188055,15047,42,57158,0.00073481
188056,15047,792,57158,0.01385633
188061,15112,341,31701,0.01075676
188062,15060,738,35251,0.02093558
188063,15060,659,35251,0.01869451
188064,15060,8,35251,0.00022694
188065,15060,759,35251,0.0215313
188066,15060,2557,35251,0.07253695
188067,15095,25,14361,0.00174083
188068,15121,242,9703,0.02494074
188079,15002,186,6613,0.02812642
188080,15002,30,6613,0.00453652
188081,15002,50,6613,0.00756087
188082,15002,184,6613,0.02782398
188083,15093,9,12565,0.00071628
188084,15075,1609,12039,0.13364897
188085,15065,2408,13224,0.18209316
188087,15065,584,13224,0.04416213
188088,15065,76,13224,0.00574713
188089,15065,13,13224,0.00098306
188092,29006,5,8930,0.00055991
188093,13021,2,4635,0.0004315
188094,29006,7,8930,0.00078388
188095,13008,1084,15921,0.06808618
188097,13008,410,15921,0.02575215
188099,13008,754,15921,0.04735883
188101,29034,8,21913,0.00036508
188103,29034,5,21913,0.00022818
188105,29034,124,21913,0.00565874
188106,29034,151,21913,0.00689089
188107,29034,244,21913,0.01113494
188108,29034,6,21913,0.00027381
188109,29034,21,21913,0.00095834
188110,29034,602,21913,0.02747228
188111,29034,3,21913,0.00013691
188112,29034,13,21913,0.00059326
188113,29034,2,21913,0.00009127
188114,29046,22,1303,0.01688411
188115,21083,234,24998,0.00936075
188117,21083,195,24998,0.00780062
188118,21083,200,24998,0.00800064
188119,21083,51,24998,0.00204016
188120,21083,125,24998,0.0050004
188121,21083,535,24998,0.02140171
188122,21083,418,24998,0.01672134
188123,21083,1295,24998,0.05180414
188124,21044,2239,10092,0.2218589
188125,21044,3,10092,0.00029727
188126,21044,7,10092,0.00069362
188129,21044,641,10092,0.06351566
188135,30128,547,19711,0.027751
188137,30128,13,19711,0.00065953
188138,30128,2,19711,0.00010147
188139,30128,4,19711,0.00020293
188140,30128,346,19711,0.01755365
188141,30128,12,19711,0.0006088
188142,30128,473,19711,0.02399675
188143,30128,97,19711,0.00492111
188144,30132,913,8274,0.11034566
188145,30001,65,6574,0.00988744
188146,30001,417,6574,0.0634317
188147,30001,818,6574,0.12442957
188148,30182,99,9240,0.01071429
188149,30087,3,9780,0.00030675
188150,30026,5,1897,0.00263574
188151,30087,38,9780,0.00388548
188152,30087,1014,9780,0.10368098
188153,30087,10,9780,0.0010225
188154,30087,10,9780,0.0010225
188156,30004,255,33831,0.00753747
188157,30004,2235,33831,0.06606367
188158,30009,1668,17065,0.09774392
188160,30004,54,33831,0.00159617
188161,30004,78,33831,0.00230558
188162,30004,746,33831,0.02205078
188163,30004,620,33831,0.01832639
188167,30004,4,33831,0.00011824
188168,30004,4,33831,0.00011824
188169,30004,7,33831,0.00020691
188922,14043,15,15537,0.00096544
188931,14043,1,15537,0.000064363
188934,14068,3,6346,0.00047274
188935,14068,12,6346,0.00189096
188936,14068,30,6346,0.00472739
188937,14068,592,6346,0.09328711
188938,14068,12,6346,0.00189096
188939,14068,120,6346,0.01890955
188940,14068,9,6346,0.00141822
188941,14068,10,6346,0.0015758
188945,14021,291,3742,0.0777659
188951,14015,985,12177,0.0808902
188954,14015,13,12177,0.00106759
188955,14015,5,12177,0.00041061
188959,14106,95,2696,0.03523739
188965,14106,432,2696,0.16023739
188969,14113,1,10704,0.000093423
188970,14113,106,10704,0.00990284
188971,14113,288,10704,0.02690583
188972,14113,53,10704,0.00495142
188978,14023,5,2784,0.00179598
188979,14023,1,2784,0.0003592
188980,14023,17,2784,0.00610632
188981,14023,22,2784,0.0079023
188982,14023,2,2784,0.00071839
188985,14121,438,3761,0.11645839
188986,14085,4,15709,0.00025463
188987,14085,293,15709,0.01865173
188988,14085,1543,15709,0.09822395
188990,14085,19,15709,0.0012095
188995,14085,6,15709,0.00038195
188996,14085,16,15709,0.00101852
188997,14112,3,1792,0.00167411
188998,14112,9,1792,0.00502232
188999,14069,19,7140,0.00266106
189000,14069,74,7140,0.01036415
189001,14069,13,7140,0.00182073
189002,14069,1,7140,0.00014006
189003,14069,8,7140,0.00112045
189005,16019,4,6084,0.00065746
189007,16019,77,6084,0.01265615
189008,16019,305,6084,0.05013149
189014,16095,196,2788,0.07030129
189015,16095,6,2788,0.00215208
189017,16075,2,21868,0.000091458
189018,16075,2,21868,0.000091458
189020,16075,2,21868,0.000091458
189021,16075,13,21868,0.00059448
189028,16065,1472,9412,0.15639609
189032,16065,2386,9412,0.25350616
189034,16024,57,949,0.06006322
189035,16056,292,2690,0.10855019
189038,16056,1403,2690,0.52156134
189041,16032,555,11982,0.04631948
189046,16073,1798,3742,0.48049172
189047,16073,12,3742,0.00320684
189051,16073,489,3742,0.13067878
189054,16053,2,67433,0.000029659
189055,16053,37,67433,0.00054869
189056,16053,16,67433,0.00023727
189057,16053,1143,67433,0.01695016
189058,16053,678,67433,0.01005442
189059,16053,197,67433,0.00292142
189063,16053,6,67433,0.000088977
189064,16022,1315,14701,0.0894497
189065,16022,893,14701,0.06074417
189066,16022,5,14701,0.00034011
189067,16022,27,14701,0.00183661
189070,16040,23,6580,0.00349544
189071,16040,141,6580,0.02142857
189072,16072,267,4445,0.06006749
189075,16034,54,41121,0.0013132
189076,16034,13,41121,0.00031614
189078,16034,227,41121,0.00552029
189079,16034,454,41121,0.01104059
189080,16034,1346,41121,0.03273267
189081,16034,1349,41121,0.03280562
189082,16034,87,41121,0.00211571
189083,16034,1038,41121,0.02524258
189084,16034,124,41121,0.00301549
189085,16041,408,9004,0.04531319
189086,16041,180,9004,0.01999112
189087,16041,117,9004,0.01299423
189094,15124,90,84664,0.00106303
189095,15124,227,84664,0.00268119
189096,15124,696,84664,0.00822073
189097,15124,833,84664,0.00983889
189098,15124,671,84664,0.00792545
189099,15124,907,84664,0.01071294
189100,15074,1145,73982,0.01547674
189101,15074,242,73982,0.00327107
189102,15074,2676,73982,0.03617096
189103,15074,471,73982,0.00636641
189104,15074,256,73982,0.0034603
189105,15074,188,73982,0.00254116
189106,15042,921,57407,0.01604334
189108,15048,540,30428,0.01774681
189109,15048,570,30428,0.01873275
189110,15048,120,30428,0.00394374
189111,15048,405,30428,0.01331011
189112,15048,5,30428,0.00016432
189113,15047,1182,57158,0.02067952
189114,15047,527,57158,0.00922006
189115,15056,672,15955,0.04211846
189116,15056,307,15955,0.01924162
189117,15112,83,31701,0.00261821
189119,15112,391,31701,0.012334
189120,15112,691,31701,0.02179742
189121,15112,169,31701,0.00533106
189122,15112,276,31701,0.00870635
189123,15060,581,35251,0.0164818
189124,15060,1271,35251,0.03605572
189125,15095,21,14361,0.00146229
189126,15095,245,14361,0.01706009
189127,15060,318,35251,0.00902102
189128,15121,639,9703,0.06585592
189132,15108,7,2645,0.0026465
189133,15109,438,2930,0.14948806
189135,15125,5,3442,0.00145264
189136,15081,246,7647,0.03216948
189137,15081,11,7647,0.00143847
189139,15002,6,6613,0.0009073
189140,15002,72,6613,0.01088765
189141,15002,395,6613,0.05973083
189142,15092,9,10638,0.00084602
189143,15065,8,13224,0.00060496
189144,15065,27,13224,0.00204174
189145,15065,488,13224,0.0369026
189146,15065,145,13224,0.01096491
189147,15065,39,13224,0.00294918
189151,13021,4,4635,0.000863
189152,13021,1,4635,0.00021575
189153,13021,1,4635,0.00021575
189154,13008,2363,15921,0.14842033
189155,13008,2381,15921,0.14955091
189156,13008,8,15921,0.00050248
189157,13007,7,6492,0.00107825
189158,13007,2,6492,0.00030807
189159,29034,1,21913,0.000045635
189160,29034,7,21913,0.00031945
189161,29034,8,21913,0.00036508
189162,29034,1567,21913,0.07151006
189164,29034,6,21913,0.00027381
189165,29034,7,21913,0.00031945
189166,29034,5,21913,0.00022818
189168,29034,29,21913,0.00132342
189169,29034,2,21913,0.00009127
189171,21083,8,24998,0.00032003
189172,21083,2,24998,0.000080006
189173,21083,31,24998,0.0012401
189174,21083,611,24998,0.02444196
189175,21083,298,24998,0.01192095
189176,21083,26,24998,0.00104008
189177,21083,89,24998,0.00356029
189178,21083,86,24998,0.00344028
189179,21083,122,24998,0.00488039
189181,21083,275,24998,0.01100088
189183,21044,7,10092,0.00069362
189185,21044,2149,10092,0.21294094
189186,21044,2,10092,0.00019818
189187,21044,437,10092,0.04330163
189188,21044,429,10092,0.04250892
189189,21044,596,10092,0.05905668
189190,21170,423,12457,0.03395681
189192,21199,244,21694,0.01124735
189196,30086,185,27437,0.00674272
189197,30128,1,19711,0.000050733
189198,30128,7,19711,0.00035513
189199,30128,6,19711,0.0003044
189200,30128,1970,19711,0.09994419
189201,30128,1,19711,0.000050733
189202,30132,27,8274,0.00326323
189203,30132,52,8274,0.00628475
189204,30001,177,6574,0.02692425
189205,30001,63,6574,0.00958321
189206,30001,2,6574,0.00030423
189207,30136,6,2926,0.00205058
189208,30026,123,1897,0.06483922
189209,30093,1090,7758,0.14050013
189210,30093,3,7758,0.0003867
189211,30093,8,7758,0.00103119
189212,30112,3,11022,0.00027218
189213,30166,935,6918,0.13515467
189214,30112,855,11022,0.07757213
189215,30112,289,11022,0.02622029
189217,30009,618,17065,0.03621447
189219,30009,1389,17065,0.08139467
189221,30004,17,33831,0.0005025
189222,30004,63,33831,0.0018622
189224,30004,3,33831,0.000088676
189226,30004,1,33831,0.000029559
189227,30004,3,33831,0.000088676
189228,30004,37,33831,0.00109367
189981,14100,266,17862,0.01489195
189988,14043,78,15537,0.00502027
189993,14068,173,6346,0.02726127
189997,14068,4,6346,0.00063032
189998,14068,133,6346,0.02095808
190000,14068,5,6346,0.0007879
190001,14068,6,6346,0.00094548
190006,14021,15,3742,0.00400855
190008,14021,14,3742,0.00374132
190009,14015,129,12177,0.01059374
190010,14015,5,12177,0.00041061
190011,14015,1,12177,0.000082122
190012,14015,295,12177,0.024226
190014,14015,3,12177,0.00024637
190015,14015,97,12177,0.00796584
190016,14037,242,2921,0.08284834
190020,14106,5,2696,0.0018546
190027,14113,1023,10704,0.09557175
190028,14113,471,10704,0.04400224
190029,14113,58,10704,0.00541854
190030,14113,19,10704,0.00177504
190031,14113,44,10704,0.00411061
190035,14113,4,10704,0.00037369
190036,14023,432,2784,0.15517241
190037,14023,5,2784,0.00179598
190038,14023,6,2784,0.00215517
190039,14023,1,2784,0.0003592
190041,14023,3,2784,0.00107759
190044,14085,2,15709,0.00012732
190046,14085,285,15709,0.01814247
190049,14085,189,15709,0.01203132
190050,14085,886,15709,0.05640079
190052,14085,371,15709,0.02361704
190054,14085,33,15709,0.00210071
190055,14085,11,15709,0.00070024
190056,14112,4,1792,0.00223214
190057,14112,2,1792,0.00111607
190058,14112,5,1792,0.00279018
190059,14069,7,7140,0.00098039
190060,14069,35,7140,0.00490196
190061,14069,6,7140,0.00084034
190062,14069,34,7140,0.00476191
