GRIDCODE,CVENTMUN,Fb
222827,14058,0.002461554
222828,14058,0.004601921
222829,14058,0.005205497
222830,14058,0.000283637
222831,14062,0.016285023
222832,14062,0.015922186
222833,14062,0.003343458
222834,14062,0.009559459
222835,14038,0.001816106
222836,14038,0.011370194
222837,14038,0.007510375
222838,14038,0.010016043
222839,14038,0.004177889
222840,14038,0.00580085
222841,14038,0.010522066
222842,14006,0.006113009
222843,14006,0.021027522
222844,14006,0.018010756
222845,14006,0.015459106
222846,14006,0.014068428
222847,14006,0.000789434
222857,14077,0.008248644
222858,14077,0.043106353
222859,14077,0.08835029
222860,14077,0.052663875
222861,14077,8.97E-09
222862,14083,0.014949924
222863,14083,0.009048743
222864,14083,0.001847777
222865,14097,3.01E-05
222866,14097,0.016854494
222867,14097,0.033709341
222868,14097,0.021246197
222869,14097,0.001281467
222875,14070,0.000470807
222876,14070,0.010491008
222877,14070,0.265431239
222878,14070,0.127357721
222879,14101,0.00359685
222880,14051,0.010247096
222881,14051,0.002879932
222883,14124,0.002882889
222884,14124,0.019947583
222885,14124,0.029812608
222886,14124,0.044091495
222887,14124,0.023137665
222888,14124,0.008117111
222889,14123,0.003677155
222890,14105,0.030568559
222891,14105,0.041239277
222892,14105,0.020421147
222893,14105,0.010477445
222896,14105,0.005316483
222897,14105,0.013330318
222898,14105,0.022534393
222899,14013,0.008843938
222900,14013,0.041742447
222901,14013,0.053698066
222902,14013,0.018928991
222903,14013,0.016098238
222904,14013,0.038741599
222905,14013,0.030419995
222907,14016,0.006505953
222908,14016,0.02839475
222909,14016,0.02511994
222910,14016,0.030968523
222911,14016,0.044634123
222912,14016,0.004601174
222913,14048,0.022025665
222914,14048,0.005701774
222915,14048,0.022267404
222916,14048,0.015176857
222917,14033,0.007453391
222918,14048,0.007987416
222919,14033,0.001167218
222920,14033,0.00034285
222921,11008,0.001772184
222922,11008,0.013226344
222923,11008,0.021007857
222924,11008,0.019106059
222925,11008,0.021095406
222926,11008,0.001262358
222927,11023,0.006454528
222928,11023,0.007206729
222929,11012,0.010762131
222930,11012,0.059408034
222931,11012,0.08910322
222932,11012,0.071829733
222933,11012,0.000913748
222939,11017,0.005765026
222940,11017,0.015640164
222941,11017,0.003471865
222942,11024,0.29279238
222943,11017,0.000356875
222944,11024,0.043450702
222963,11005,0.000761585
222964,11005,0.02184357
222969,11005,0.005123826
222970,11005,0.015585659
222971,11005,0.000754794
222972,11005,0.015448788
222976,22006,0.001040688
222977,22008,0.008076872
222978,22008,0.002783551
222979,22011,0.021432093
222980,22011,0.012744986
222983,22005,0.000231947
222984,22005,7.50E-06
222987,22017,0.001659787
222988,22017,0.014708704
222989,22016,1.42E-05
222990,22017,0.047074606
222991,22017,0.000416008
222992,22017,0.002623201
222993,22017,0.005741559
222994,22017,0.006355188
222995,13059,0.000830076
222996,13059,0.011830053
222997,13059,0.021152982
222998,13059,0.024986918
222999,13059,0.005903261
223001,13059,0.008378882
223002,13059,0.002131158
223003,13059,0.020343536
223004,13059,0.024174461
223005,13059,0.016881029
223006,13059,0.014509456
223007,13058,0.004423289
223008,13058,0.048506124
223009,13058,0.04616485
223010,13058,0.044521009
223011,13058,0.015897263
223012,13058,0.014427992
223013,13058,0.002302517
223014,13030,0.00194795
223015,13030,0.025875308
223016,13030,0.004384128
223017,13030,0.004406975
223020,13015,0.006254485
223021,13015,0.006458435
223022,13015,0.007642787
223023,13015,0.022484778
223024,13015,0.019350018
223025,13015,0.015869539
223026,13015,0.001554684
223027,13037,0.014245967
223028,13037,0.013882507
223029,13037,0.014245967
223030,13037,0.014245967
223031,13037,0.014245967
223032,13037,0.014151872
223033,13037,0.013368284
223034,13036,0.005625095
223035,13036,0.022219121
223036,13036,0.020673899
223037,13036,0.018686516
223038,13036,0.041265227
223039,13036,0.041739611
223040,13036,0.007798047
223041,30072,0.020638087
223042,30072,0.011646983
223043,30072,0.00802911
223044,30072,0.008790669
223045,30072,5.48E-05
223046,30198,0.045884712
223047,30198,0.045884712
223048,30198,0.045884712
223049,30180,0.032607161
223050,30180,0.042714087
223051,13053,0.014813799
223052,13053,0.036279465
223053,13053,0.023268588
223054,13053,0.012821228
223055,13053,0.01377401
223056,13027,0.019537496
223057,13027,0.030957597
223058,13027,0.075205489
223059,13027,0.03723147
223060,21086,0.021264502
223061,21086,0.00954348
223062,21086,0.000254211
223063,21086,0.001393912
223064,21086,0.00927335
223065,21086,0.008463969
223066,21194,0.015015794
223067,21194,0.028839262
223068,21194,0.038327313
223069,21194,0.015903673
223070,21194,0.033470586
223071,21194,0.041419908
223072,21194,0.041419908
223073,21194,0.036375801
223074,21194,0.027261548
223075,21194,0.000152861
223076,30040,0.025219233
223077,30040,0.020159265
223078,30040,0.012541595
223079,30040,0.015643727
223080,30040,0.001084382
223081,30124,0.015480769
223082,30124,0.015111034
223083,30124,0.001672897
223085,30124,0.00643844
223086,30124,0.002067548
223087,30124,0.009633087
223088,30124,0.000200965
223089,30069,0.001696857
223090,30069,0.067447744
223091,30069,0.036063536
223092,30069,0.003610373
223093,30069,0.005198569
223094,30158,0.000999149
223865,14067,0.000245959
223866,14067,0.006322096
223867,14067,0.016283316
223868,14067,0.016777157
223869,14067,0.016777157
223870,14067,0.016777157
223871,14058,0.000713226
223872,14058,0.00546265
223873,14058,0.00546265
223874,14058,0.00546265
223875,14058,0.00546265
223876,14058,0.00546265
223877,14058,0.00546265
223878,14058,0.004824754
223879,14058,0.002908658
223880,14058,0.001432301
223881,14058,7.41E-06
223882,14058,0.0026459
223883,14058,0.002406775
223884,14058,0.004675158
223885,14058,0.00546265
223886,14058,0.005001611
223887,14058,0.004192619
223888,14058,0.00545023
223889,14058,0.003275326
223890,14062,0.016285023
223891,14062,0.016149687
223892,14062,0.00428596
223893,14038,4.93E-05
223894,14038,0.007637106
223895,14038,0.012558673
223896,14038,0.012543625
223897,14038,0.007313789
223898,14038,0.00457335
223899,14038,0.009254294
223900,14038,0.012558673
223901,14006,0.009552062
223902,14006,0.018955924
223903,14006,0.008401376
223904,14006,0.007287117
223905,14006,0.018035765
223906,14006,0.006223012
223907,14006,0.007157517
223908,14006,0.000422583
223910,14006,0.002384101
223911,14006,0.006757661
223912,14006,0.007042294
223913,14006,0.003529442
223915,14077,0.00208464
223916,14077,0.044893636
223917,14077,0.044210112
223918,14077,0.010532686
223919,14083,0.034930007
223920,14083,0.012365698
223921,14083,0.031673142
223922,14083,0.01816047
223923,14083,0.02151747
223924,14083,0.024019475
223925,14097,0.034930673
223926,14097,0.038752759
223927,14097,0.035943457
223928,14097,0.020122181
223929,14097,0.005601045
223934,14070,0.032313419
223937,14101,0.04136041
223938,14101,0.157761563
223939,14101,0.198700193
223940,14101,0.013223203
223941,14124,0.002064293
223942,14124,0.019445577
223943,14124,0.033458046
223944,14124,0.032472124
223945,14124,0.014331887
223946,14124,0.005097945
223949,14093,0.000775768
223950,14105,0.058993133
223951,14105,0.102587581
223952,14105,0.087005713
223953,14105,0.005381548
223954,14105,0.023817315
223955,14105,0.058550714
223956,14105,0.008968431
223961,14013,0.005922565
223962,14013,0.002208252
223963,14013,0.025169106
223964,14008,0.004099828
223965,14008,0.001970248
223967,14008,0.001206018
223968,14008,0.004269682
223969,14008,0.000674873
223970,14016,0.016983277
223971,14048,0.007749502
223972,14048,0.007003049
223973,14048,0.003038245
223974,14048,0.001401447
223975,14048,0.01450333
223976,14048,0.023626366
223977,14048,0.011929336
223978,14048,0.016957343
223979,14048,0.027485642
223980,11008,6.32E-05
223981,11008,0.019890263
223982,11008,0.0223102
223983,11008,0.010569957
223984,11008,0.022280752
223985,11008,0.01111533
223986,11008,0.003146361
223987,11023,0.013836413
223988,11012,0.001073001
223989,11012,0.025106415
223990,11012,0.085951779
223991,11012,0.053991322
223992,11012,0.025780055
223993,11012,0.0041381
223999,11017,0.004940422
224000,11017,0.006427888
224002,11017,0.005091727
224003,11017,0.004402474
224005,11027,0.00654017
224009,11027,0.000464786
224010,11027,0.003210475
224012,11035,0.006511181
224013,11035,0.018399559
224024,11005,0.005555644
224025,11005,0.02686678
224028,11005,0.018464656
224029,11005,0.031342712
224036,22011,0.000151656
224037,22011,0.000815981
224038,22011,0.001832148
224039,22011,0.005811426
224042,22005,0.000120537
224043,22005,0.004154473
224044,22005,0.002373081
224046,22005,5.53E-05
224047,22017,0.030881302
224048,22017,0.06143917
224049,22017,0.044643796
224050,22017,0.013330748
224051,22017,0.01161299
224052,22017,0.002283272
224053,22007,0.0003756
224054,22007,0.060436247
224055,22007,0.057126522
224056,13059,7.72E-05
224057,13059,0.001597225
224058,13059,0.003115931
224059,13059,0.010496223
224060,13059,0.014948378
224061,13059,0.011529828
224062,13059,0.022563273
224063,13059,0.022296587
224064,13059,0.026635543
224065,13059,0.00985951
224066,13058,0.011635472
224067,13058,0.053229434
224068,13058,0.050687275
224069,13058,0.0517111
224070,13058,0.05733322
224071,13058,0.036009275
224072,13058,0.020094787
224073,13030,0.001505934
224074,13030,0.035650099
224075,13030,0.010393393
224076,13030,0.021223814
224078,13015,0.003541178
224079,13015,0.015779159
224080,13015,0.011695033
224081,13015,0.010241398
224082,13015,0.022484778
224083,13015,0.019141219
224084,13015,0.015347416
224085,13037,0.014245967
224086,13037,0.014245967
224087,13037,0.014106063
224088,13037,0.014245967
224089,13037,0.011853244
224090,13037,0.010259749
224091,13037,0.007451828
224092,13037,0.007931837
224093,13037,0.011148002
224094,13036,0.018857384
224095,13036,0.02339294
224096,13036,0.035744745
224097,13036,0.037731791
224098,13036,0.035177864
224099,13036,0.038752602
224100,13036,0.000866836
224101,30072,0.016984333
224102,30072,0.014529957
224103,30072,0.01913908
224104,30072,0.002504661
224105,30170,0.004563618
224106,30170,0.013471337
224107,30198,0.045884712
224108,30180,0.000544147
224109,30180,0.015641527
224110,13053,4.22E-06
224111,13053,9.58E-05
224112,13053,0.010722656
224113,13053,0.031594305
224114,13053,0.027084961
224115,13027,0.001343028
224116,13027,0.051480516
224117,13027,0.055584534
224118,13027,0.000832772
224119,21111,0.10059848
224120,21111,0.101952222
224121,21111,0.066688329
224122,21111,0.013795427
224123,21111,0.019966223
224124,21111,0.017603308
224125,21111,0.005892136
224126,21111,0.00013607
224127,21194,0.041419908
224128,21194,0.025058175
224129,21194,0.038320122
224130,21194,0.041419908
224131,21194,0.041419908
224132,21194,0.036753899
224133,21194,0.008019686
224134,30175,0.038104831
224135,30131,6.27E-05
224136,30131,0.09254481
224137,30131,0.005278242
224138,30124,0.001166051
224139,30124,0.012962521
224140,30124,0.015521514
224141,30124,0.01168372
224142,30124,0.007788077
224144,30124,0.006829327
224145,30124,0.014101102
224146,30124,0.010048683
224147,30069,0.013316671
224148,30069,0.092455245
224149,30069,0.106561842
224150,30069,0.016018415
224151,30158,0.009738229
224926,14067,0.008356505
224927,14067,0.01665476
224928,14067,0.016777157
224929,14067,0.016777157
224930,14058,0.0019447
224931,14058,0.00546265
224932,14058,0.00546265
224933,14058,0.00546265
224934,14058,0.00546265
224935,14058,0.00546265
224936,14058,0.00546265
224937,14058,0.00546265
224938,14058,0.003781911
224939,14058,0.001485526
224940,14058,0.004050474
224941,14058,0.003907048
224942,14058,0.00546265
224943,14058,0.003149031
224944,14058,0.005069117
224945,14058,0.002218734
224946,14058,0.004833478
224947,14058,0.005134697
224948,14058,0.00130706
224949,14062,0.016285023
224950,14062,0.014698245
224951,14062,0.00395191
224952,14038,0.005386337
224953,14038,0.011976107
224954,14038,0.010613717
224955,14038,0.012479957
224956,14038,0.004864218
224957,14038,0.012057914
224958,14038,0.01241439
224959,14038,0.012558673
224960,14006,0.000317213
224961,14006,0.009257014
224962,14006,0.015463068
224963,14006,0.008549375
224964,14006,0.020942616
224965,14006,0.020797405
224966,14006,0.017725432
224967,14006,0.006741845
224968,14006,0.00983889
224969,14003,0.00377148
224970,14003,0.003965001
224971,14006,0.021087199
224972,14006,0.018364867
224973,14006,0.000516097
224979,14083,0.011073324
224980,14083,0.024318429
224981,14083,0.053754157
224982,14083,0.053855022
224983,14083,0.028653046
224984,14097,0.016703345
224985,14097,0.01225382
224986,14097,0.008074271
224987,14097,0.002951142
224988,14097,0.000640915
224997,14101,0.051147614
224998,14101,0.104117135
224999,14101,0.02221452
225000,14124,0.012427403
225001,14124,0.000221347
225002,14124,0.015424737
225003,14124,0.014307768
225004,14124,0.005530529
225005,14124,8.25E-05
225008,14093,0.005187533
225009,14093,0.009901968
225010,14093,0.00399875
225011,14093,0.001272692
225012,14093,0.006422375
225013,14093,0.004904837
225014,14093,0.001424728
225016,14013,0.01128801
225017,14013,0.00578559
225022,14013,0.000175716
225023,14008,0.002147156
225024,14008,0.00392242
225026,14008,0.003471996
225027,14008,0.009155693
225028,14008,0.001574353
225029,14048,0.000699129
225030,14048,0.005104464
225031,14048,0.000702506
225032,14048,0.00043806
225033,14048,0.001284546
225034,14048,0.006867291
225035,14048,0.023862569
225036,14048,0.023302849
225037,14048,0.02795286
225038,14048,0.02008139
225039,14048,0.02068018
225040,11008,0.019620363
225041,11008,0.027621122
225042,11008,0.022138159
225043,11008,0.022237593
225044,11008,0.021185331
225045,11008,0.018409118
225046,11008,0.004767626
225047,11012,0.066310341
225048,11012,0.05315897
225049,11012,0.005704276
225062,11017,2.70E-06
225068,11027,0.006991628
225069,11027,0.028642592
225070,11027,0.001003525
225082,11007,0.011549018
225083,11005,0.03952185
225084,11005,0.105871235
225085,11005,0.02295921
225086,11005,0.091162374
225087,11005,0.024064952
225088,11005,0.023571797
225089,11005,0.001800457
225091,22014,0.002233496
225094,22014,0.002985714
225095,22014,0.002580217
225096,22011,3.35E-05
225097,22011,0.014645414
225098,22011,0.006106871
225099,22011,0.00372545
225102,22005,0.002175552
225104,22005,0.002327829
225105,22005,0.00759605
225106,22017,0.011564092
225107,22017,0.040236718
225108,22017,0.052105826
225109,22017,0.021603064
225110,22017,0.001625154
225111,22007,0.014657018
225112,22007,0.0244675
225113,22007,0.031253827
225114,22007,0.04049626
225115,22007,0.071793235
225116,22004,0.004228273
225117,22004,0.006246955
225118,13059,7.83E-06
225119,13059,0.007109176
225120,13059,0.007870991
225121,13059,0.012296763
225122,13059,0.010111275
225123,13059,0.02747081
225124,13059,0.003509125
225125,13059,0.024168661
225126,13058,0.031698698
225127,13058,0.037573521
225128,13058,0.042900977
225129,13058,0.014534853
225130,13058,0.002116331
225131,13058,0.000889277
225132,13058,0.033955444
225133,13030,0.031152735
225134,13030,0.042630138
225135,13030,0.022247377
225136,13030,0.020801885
225137,13015,0.008156875
225138,13015,0.015990755
225139,13015,0.005698213
225140,13015,0.015657295
225141,13015,0.020175359
225142,13015,0.022484778
225143,13015,0.022436026
225144,13015,0.006946318
225145,13037,0.014245967
225146,13037,0.014245967
225147,13037,0.01403783
225148,13037,0.010301618
225149,13037,0.010960012
225150,13037,0.006091718
225151,13037,0.012929487
225152,13037,0.014245178
225153,13036,0.000813082
225154,13036,0.000563842
225155,13036,0.043007973
225156,13036,0.044423707
225157,13036,0.038608778
225158,13036,0.033229297
225159,13036,0.003721757
225160,13081,0.00027105
225161,30072,0.02219245
225162,30072,0.020024375
225163,30072,0.00597079
225164,30170,0.061855039
225165,30170,0.055544078
225166,30170,0.00346656
225167,30170,0.003586821
225168,30180,6.41E-08
225169,30180,0.045625311
225170,30180,0.027715288
225171,13053,0.001931162
225172,13053,0.028878592
225173,13027,0.001148732
225174,13027,0.018579796
225175,13027,0.035453242
225176,13027,0.016408501
225177,30083,0.012809962
225178,21111,0.017379067
225179,21111,0.067180727
225180,21111,0.054215964
225181,21111,0.037073783
225182,21111,0.036862921
225183,21111,0.009107534
225184,21111,0.003336917
