GRIDCODE,CVENTMUN,Ft
86568,20407,0.135439683
86569,20407,0.022518157
86603,7017,0.010221018
87437,12021,0.018629633
87438,12021,0.04789427
87446,12001,0.003193932
87447,12001,0.1255962
87448,12001,0.030699565
87454,12001,0.092593889
87455,12001,0.008851504
87478,12052,0.034420022
87483,12041,0.035345239
87484,12041,0.0114316
87512,20020,0.006475543
87513,20073,0.032412307
87515,20073,0.091750104
87518,20446,0.356307228
87519,20481,1
87522,20372,0.930094967
87524,20026,0.012995148
87525,20026,0.023618989
87526,20026,0.001557646
87527,20026,0.080086773
87528,20297,0.195381652
87538,20274,0.028507373
87560,20343,0.634849346
87561,20343,0.172815738
87574,20298,0.234137777
87575,20298,0.119525174
87579,20517,0.027646749
87581,20435,0.104616365
87582,20435,0.279335683
87583,20435,0.00919347
87587,20323,0.350669893
87609,20513,0.209613303
87610,20198,0.205775408
87611,20198,0.032179706
87628,20407,0.094785492
88495,12021,0.019746898
88496,12021,0.066293421
88497,12021,0.042043455
88505,12001,0.134241125
88506,12001,0.01101705
88514,12001,0.104962842
88537,12076,0.022028919
88542,12041,0.041114216
88543,12041,0.03502374
88568,20020,0.101016742
88569,20469,0.0294632
88570,20469,0.043871308
88571,20020,0.211025284
88574,20073,0.084069563
88577,20446,0.388157313
88581,20372,0.069905033
88582,20269,0.098087121
88583,20269,0.04113952
88584,20026,0.061121895
88605,20494,0.296160618
88606,20494,0.292349101
88621,20546,0.004062429
88622,20546,0.025205867
88624,20356,0.587577845
88625,20560,0.244563988
88633,20298,0.375920679
88637,20337,0.016149239
88638,20517,0.160885559
88640,20435,0.216669884
88647,20275,0.093727204
88648,20275,0.261386232
88649,20275,0.057479366
88670,20198,0.20894972
88671,20198,0.200820644
88672,20198,0.259805803
88673,20198,0.008597261
89553,12021,0.027736827
89554,12021,0.058116078
89563,12001,0.104213558
89564,12001,0.019411171
89573,12001,0.039930158
89597,12076,0.009859398
89602,12041,0.056431027
89603,12041,0.046634797
89636,20532,0.114607863
89639,20133,0.113467348
89640,20133,0.13998407
89642,20269,0.154465334
89665,20494,0.152885478
89666,20494,0.258604803
89667,20135,0.050578182
89670,20092,0.019974431
89681,20546,0.190833842
89683,20356,0.412422155
89691,20298,0.242320083
89692,20298,0.028096286
89696,20337,0.12260754
89697,20031,0.040462362
89698,20031,0.025286841
89699,20031,0.090555043
89700,20003,0.069910668
89702,20003,0.004041875
89703,20394,0.071204962
89704,20394,0.135189656
89705,20275,0.149647979
89706,20275,0.220667705
90600,12011,0.004956075
90612,12021,0.088628237
90622,12001,0.108843625
90662,12041,0.046931389
90663,12041,0.014085319
90695,20532,0.277496786
90698,20133,0.007281121
90701,20269,0.10764312
90708,20218,0.607737478
90723,20426,0.264266602
90725,20135,0.05651961
90726,20135,0.076208893
90727,20135,0.074392984
90728,20092,0.444695763
90729,20092,0.230931702
90730,20310,0.395259846
90731,20067,1
90740,20546,0.187172879
90741,20546,0.014037364
90742,20546,0.010015928
90750,20506,0.213761355
90751,20506,0.53186372
90755,20031,0.035896378
90756,20031,0.024237292
90759,20003,0.030772907
90760,20003,0.146810523
90761,20003,0.319196744
90762,20394,0.015428532
90763,20394,0.008891625
90764,20275,0.143700848
90778,20207,0.016299577
91659,12011,0.103192868
91671,12021,0.066391713
91680,12021,0.022663981
91681,12021,0.014265464
91722,12041,0.040534411
91754,20532,0.312197383
91755,20532,0.062294862
91757,20379,0.324385178
91760,20269,0.138978566
91763,20445,1
91767,20430,0.274125861
91782,20426,0.155464679
91783,20426,0.316943917
91784,20426,0.15336609
91785,20135,0.123954515
91786,20135,0.133304826
91787,20135,0.009932174
91788,20135,0.035479631
91799,20546,0.141173082
91800,20546,0.277712988
91801,20546,0.049919218
91815,20437,0.022344148
91816,20437,0.035957577
91823,20275,0.067789004
91837,20207,0.074315076
92718,12011,0.083399256
92719,12011,0.00311388
92730,12021,0.038176728
92739,12021,0.03320334
92781,12041,0.030368432
92782,12041,0.044279141
92788,12078,0.053219318
92789,12078,0.203025442
92790,12043,0.043463397
92813,20532,0.233403106
92815,20379,0.322672335
92816,20379,0.023424203
92818,20397,0.006423142
92819,20397,0.046432681
92820,20110,0.783998197
92826,20492,0.031156692
92827,20430,0.224311737
92847,20227,0.725706031
92848,20227,0.274293969
92858,20546,0.016111308
92859,20546,0.004940953
92860,20560,0.003254762
92874,20437,0.014140466
92875,20437,0.144905467
92876,20437,0.106091519
92877,20437,0.13685596
92878,20454,0.233797754
92881,20394,0.018089793
92882,20394,0.02022101
92896,20207,0.119610104
93771,12057,0.012289004
93797,12021,0.032951758
93798,12021,0.027955271
93840,12041,0.009267793
93841,12041,0.070898679
93846,12078,0.079555624
93847,12078,0.193237971
93848,12078,0.051141204
93849,12043,0.034690533
93850,12043,0.02376056
93874,20379,0.313150949
93878,20397,0.031721326
93884,20492,0.104298887
93885,20492,0.044122526
93904,20531,0.002513786
93906,20539,0.455938708
93917,20365,0.200718398
93919,20262,0.084631614
93920,20262,0.179971596
93921,20262,0.014115875
93922,20443,0.016499157
93927,20299,0.184508719
93932,20060,0.130681633
93934,20437,0.084865089
93939,20394,0.102929845
93940,20394,0.094082354
93941,20394,0.113872985
93942,20190,0.034408842
93943,20190,0.008838615
93955,20207,0.001019743
93956,20207,0.112078769
94820,12057,0.006783983
94821,12057,0.002207073
94830,12057,0.018685073
94856,12021,0.06260753
94867,12029,0.000539565
94868,12029,0.019353147
94869,12029,0.020717719
94899,12041,0.098117568
94905,12078,0.197736133
94918,20469,0.077815144
94933,20397,0.05343791
94935,20397,0.017117372
94936,20397,0.129769627
94937,20397,0.050644185
94940,20086,0.436633343
94943,20492,0.034676207
94948,20046,0.025184015
94949,20046,0.000156837
94963,20102,0.535197309
94964,20102,0.245916119
94965,20063,0.270257156
94976,20365,0.174816407
94978,20443,0.037791212
94979,20262,0.066147741
94980,20443,0.056779056
94981,20443,0.110217574
94982,20473,0.189248836
94983,20473,0.118484296
94984,20473,0.054731873
94985,20303,0.636459767
94986,20299,0.349889376
94987,20246,0.15389214
94988,20246,0.052139608
94991,20060,0.685355006
94992,20060,0.183963361
94993,20437,0.038382386
94994,20554,0.02227889
94997,20502,0.055512158
94998,20502,0.134491379
95002,20190,0.036775102
95015,20207,0.095240889
95033,20057,0.006526578
95034,20057,0.040536727
95035,20057,0.019418081
95879,12057,0.016824571
95880,12057,0.021513263
95889,12057,0.007565164
95890,12057,0.009109598
95901,12011,0.015884438
95925,12029,0.019187227
95926,12029,0.035926054
95927,12029,0.009682478
95955,12063,0.223471408
95956,12063,0.012803701
95958,12041,0.060953265
95963,12009,0.051514203
95964,12043,0.051088785
95972,20016,0.088734246
95973,20016,0.093800922
95976,20469,0.006803018
95977,20469,0.206425472
95994,20397,0.102493489
95995,20397,0.035719804
95996,20050,0.005099274
95999,20050,0.191488187
96000,20050,0.048088189
96001,20119,0.035203132
96002,20119,0.053979964
96007,20492,0.085369429
96008,20006,0.024801366
96011,20217,0.609452304
96012,20569,0.124863918
96025,20178,0.150457226
96026,20178,0.233015994
96035,20365,0.177508161
96037,20262,0.005071116
96044,20114,0.009229401
96045,20114,0.142722345
96046,20038,0.093455302
96047,20038,0.086323762
96048,20038,0.244129484
96051,20554,0.081307535
96053,20554,0.065014329
96054,20502,0.169920585
96055,20502,0.040036789
96056,20502,0.027935732
96061,20190,0.005608221
96074,20207,0.088254003
96086,20057,0.013517543
96087,20057,0.023090126
96090,20057,0.004085895
96094,20057,0.025434965
96095,20057,0.022145722
96938,12057,0.005497527
96939,12057,0.017750894
96940,12057,0.02257993
96949,12057,0.01813467
96960,12011,0.016031759
96961,12011,0.05531895
96983,12029,0.025804553
96984,12029,0.030008236
96996,12051,0.026517553
97013,12063,0.172097115
97014,12063,0.35088155
97017,12041,0.069064597
97018,12041,0.006063988
97020,12009,0.11873778
97021,12009,0.223913283
97022,12009,0.045424366
97023,12043,0.039907719
97031,20016,0.090267556
97032,20016,0.557960727
97033,20016,0.018425938
97034,20016,0.150810611
97035,20242,0.108655102
97036,20469,0.031573059
97051,20397,0.004732461
97052,20397,0.094339676
97053,20397,0.017894736
97055,20050,0.029087965
97056,20127,0.072817742
97059,20050,0.726236385
97060,20119,0.34310117
97065,20492,0.046733036
97066,20492,0.228929466
97069,20046,0.019466146
97070,20217,0.390547696
97071,20569,0.255208073
97073,20094,0.36556499
97074,20094,0.608533318
97075,20094,0.025901693
97084,20178,0.036756166
97085,20178,0.021149516
97086,20178,0.375949273
97087,20178,0.030048622
97092,20363,0.047062382
97093,20363,0.114309817
97094,20365,0.045117283
97096,20443,0.049253675
97097,20443,0.107687474
97101,20473,0.220948097
97103,20503,0.452192199
97104,20114,0.081740477
97106,20257,0.288763994
97107,20257,0.069028487
97110,20554,0.061265383
97112,20554,0.024391413
97113,20554,0.006689731
97114,20502,0.007033661
97120,20190,0.025673748
97121,20190,0.018098441
97133,20207,0.073572592
97134,20207,0.068736831
97135,20207,0.000217491
97136,20207,0.024510688
97137,20057,0.02549077
97138,20057,0.023524902
97146,20057,0.002213661
97147,20057,0.009173688
97148,20057,0.03258377
97149,20057,0.001201381
97153,20057,0.021570613
97154,20057,0.059003823
97155,20407,0.049614976
97998,12057,0.016989096
97999,12057,0.001805901
98000,12057,0.01708117
98008,12057,0.016871418
98009,12057,0.001491088
98020,12011,0.00701813
98021,12011,0.025255785
98022,12011,0.00418471
98041,12029,0.017483542
98042,12029,0.002678733
98055,12051,0.155586011
98067,12010,0.020792249
98068,12010,0.000911238
98069,12076,0.241239518
98070,12076,0.000176473
98072,12063,0.240746226
98076,12041,0.018109304
98077,12009,0.063893365
98078,12009,0.090431357
98079,12009,0.069369196
98082,12009,0.053041859
98091,20242,0.049598136
98093,20242,0.026382836
98095,20348,0.101151604
98096,20348,0.131678053
98097,20348,0.119028273
98104,20208,0.132729937
98105,20208,0.1245803
98106,20208,0.109759545
98107,20208,0.080159153
98110,20480,0.032344882
98115,20127,0.338862012
98118,20258,0.242961784
98119,20258,0.125220584
98122,20492,0.009198003
98123,20492,0.054417626
98124,20492,0.033239218
98125,20046,0.104908367
98126,20046,0.035733242
98128,20046,0.00269193
98129,20046,0.123497093
98139,20294,0.001458564
98143,20193,0.029465289
98146,20504,0.892307607
98151,20363,0.202708545
98152,20363,0.145131518
98155,20443,0.02829448
98156,20443,0.113333005
98160,20473,0.062921537
98161,20442,0.169691193
98162,20097,0.010705367
98163,20097,0.244870806
98165,20257,0.040554146
98166,20257,0.288185759
98169,20554,0.086035763
98180,20190,0.059397491
98181,20190,0.016796683
98193,20207,8.33796E-05
98194,20207,0.07148229
98195,20207,0.046348771
98196,20057,0.026199548
98197,20057,0.00725969
98198,20207,0.045899798
98205,20057,0.061533503
98209,20057,0.025993513
98210,20057,0.085411554
98211,20057,0.076949226
98212,20057,0.078128935
98214,20407,0.038086613
99051,12048,0.006241847
99057,12057,0.019322796
99059,12057,0.016485108
99060,12057,0.01148065
99067,12057,0.019149539
99081,12011,0.081382586
99096,12029,0.016202181
99097,12029,0.029718257
99098,12029,0.038957093
99099,12029,0.033870874
99100,12029,0.027927228
99111,12044,0.088918887
99112,12044,0.123454551
99114,12051,0.10701249
99115,12051,0.039515828
99128,12076,0.026631433
99129,12072,0.145693379
99130,12072,0.235643572
99131,12072,0.093511387
99137,12009,0.017189934
99141,12066,0.032389439
99151,20242,0.147195224
99152,20242,0.086975266
99156,20348,0.009441159
99157,20348,0.082390089
99158,20348,0.001526079
99159,20469,0.004368759
99160,20469,0.08498919
99161,20469,0.02513645
99162,20469,0.112271051
99163,20208,0.028982133
99164,20208,0.055767014
99166,20208,0.069874677
99167,20208,0.088166294
99169,20480,0.149479115
99171,20480,0.24545678
99175,20370,0.2519572
99176,20258,0.068382659
99177,20258,0.032239202
99181,20492,0.054543742
99182,20492,0.003206432
99185,20046,0.127820859
99186,20046,0.113526366
99187,20046,0.012799947
99188,20046,0.042491536
99192,20161,0.342769587
99194,20487,0.333223437
99195,20487,0.314544717
99198,20294,0.062713819
99199,20294,0.108511169
99202,20193,0.194707231
99205,20504,0.107692393
99206,20544,0.082179896
99210,20363,0.275118968
99212,20191,0.221858311
99213,20191,0.106846671
99215,20496,0.515535501
99218,20442,0.041189494
99219,20442,0.363869565
99221,20097,0.183780218
99222,20097,0.301024791
99225,20100,0.207191085
99228,20554,0.060562837
99229,20554,0.028363612
99230,20554,0.026411886
99239,20190,0.004983042
99240,20190,0.020016189
99241,20498,0.186598047
99242,20190,0.034672239
99243,20190,0.038519743
99272,30091,0.005785434
99273,30091,0.037619025
99274,30091,0.004708536
99275,30210,0.020014651
99276,30210,0.008872524
100110,12048,0.019708095
100115,12057,0.006653603
100116,12057,0.010530954
100119,12057,0.005979795
100120,12057,0.011672157
100126,12057,0.022500777
100140,12011,0.104324299
100154,12029,0.023511008
100155,12029,0.018322274
100170,12044,0.193383826
100173,12051,0.021252817
100174,12051,0.153009235
100179,12051,0.127661362
100188,12072,0.055884741
100189,12072,0.045249524
100196,12020,0.220557476
100200,12066,0.068108977
100209,20242,0.011057297
100210,20242,0.063495181
100217,20469,0.007240589
100218,20469,0.052701952
100219,20469,0.113501673
100220,20469,0.065909538
100226,20208,0.087250294
100227,20480,0.256647136
100228,20480,0.036374645
100232,20408,0.212666021
100233,20383,0.740031768
100234,20370,0.236308986
100235,20370,0.057801024
100240,20331,0.594406697
100246,20046,0.005185154
100247,20046,0.071187422
100248,20046,0.00369006
100251,20161,0.057880958
100252,20161,0.128196214
100253,20487,0.352231846
100258,20294,0.40211536
100259,20294,0.043046679
100261,20193,0.382051129
100262,20193,0.005809592
100265,20544,0.152601736
100266,20544,0.115078492
100269,20267,1
100271,20191,0.463895261
100278,20201,0.183689103
100281,20097,0.259618818
100282,20216,0.383049069
100283,20100,0.020064957
100284,20100,0.588401367
100289,20554,0.211240584
100301,20190,0.009984619
100302,20190,0.02424491
100303,20190,0.041535073
100331,30091,0.034662407
100335,30210,0.011207657
100336,30210,0.018578802
100337,30210,0.018458629
100338,30210,0.001782605
100350,30210,0.000343965
100351,30210,0.023134821
100352,30210,0.018963127
100353,30210,0.012476302
100375,7092,0.019271944
100376,7092,0.044199029
101169,12048,0.009065657
101174,12057,0.015694865
101179,12057,0.016420535
101184,12057,0.012908251
101185,12057,0.002817944
101199,12011,0.094400907
101212,12029,0.029453229
101213,12029,0.005972858
101229,12044,0.200952116
101233,12051,0.069996621
101234,12051,0.011584199
101236,12051,0.01510083
101237,12051,0.1530237
101238,12051,0.060268383
101247,12010,0.056329141
101248,12010,0.024004701
101254,12020,0.015125094
101255,12020,0.25924787
101258,12066,0.054043439
101259,12066,0.045992183
101273,20348,0.010632912
101274,20348,0.137311848
101275,20348,0.132010418
101276,20348,0.069463144
101278,20528,0.193635324
101279,20208,0.020183661
101288,20210,0.264517076
101289,20210,0.395447309
101291,20408,0.312027315
101292,20383,0.259968232
101294,20423,0.068667928
101299,20331,0.006414706
101300,20562,0.409478488
101311,20161,0.283933302
101317,20294,0.001024981
101318,20294,0.197890584
101321,20193,0.279113796
101322,20193,0.001942389
101325,20544,0.109760447
101326,20544,0.055488252
101337,20201,0.067359536
101338,20201,0.19649702
101342,20156,0.164976455
101343,20156,0.010499581
101348,20189,0.081096178
101349,20189,0.286983769
101362,20190,0.019699438
101363,20190,0.045555213
101389,30091,0.020845901
101390,30091,0.013533667
101397,30210,0.016434392
101398,30210,0.017314031
101399,30210,0.017243583
101400,30210,0.010225685
101409,30210,0.023071023
101411,30210,0.039625111
101412,30210,0.00694038
101433,7092,0.043559726
101434,7092,0.09108647
101435,7092,0.079237074
102220,12048,0.016590395
102228,12048,0.002581676
102229,12048,0.014804213
102233,12057,0.016401767
102238,12057,0.019674411
102243,12057,0.019931474
102258,12011,0.093656144
102259,12011,0.039829331
102269,12029,0.010541129
102270,12029,0.010248029
102271,12029,0.012364795
102282,12029,0.024527753
102283,12029,0.057492931
102284,12029,0.000972111
102288,12044,0.261622695
102293,12028,0.00624341
102300,12079,0.03629147
102304,12010,0.002572241
102305,12010,0.103260857
102306,12010,0.021186341
102307,12010,0.027700939
102308,12010,0.01288918
102314,12020,0.084396728
102318,12066,0.053131899
102319,12069,0.151197413
102320,12004,0.038611333
102332,20461,0.290760487
102337,20528,0.077996401
102338,20528,0.274940831
102347,20210,0.121726706
102348,20239,0.06129776
102349,20239,0.645498188
102350,20239,0.030047328
102353,20423,0.20391208
102354,20423,0.194176958
102359,20562,0.415270491
102360,20518,0.03398364
102362,20281,0.839422063
102363,20054,0.35709855
102364,20054,0.431311659
102376,20294,0.012675263
102377,20193,0.030838857
102381,20193,0.076071717
102388,20419,0.583679529
102396,20201,0.122423233
102397,20201,0.026594187
102398,20280,0.090173861
102401,20128,0.108479612
102402,20514,0.401208687
102403,20514,0.598791313
102408,20189,0.163911909
102409,20189,0.117092936
102417,20498,0.000933599
102418,20498,0.224826215
102422,20190,0.015933512
102423,20190,0.050684723
102424,20190,0.043129969
102432,20207,0.049336241
102433,20207,0.02171763
102448,30091,0.03112612
102449,30091,0.027278903
102459,30210,0.007691938
102460,30210,0.021013755
102461,30210,0.016641038
102462,30210,0.002401525
102463,30210,0.016795502
102464,30210,0.016698833
102465,30210,0.038535139
