GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
179563,16112,0,0.02593288,0.01084007,0,1686,1686
179564,15111,0,0.00430547,0.00375191,0,179,179
179565,15111,0,0.00873121,0.00760863,0,363,363
179566,15111,0,0.00161155,0.00140435,0,67,67
179567,15111,0,0.06301864,0.05491626,0,2620,2620
179568,15111,0.2360613,0.0436801,0.06841477,1448,1816,3264
179570,15114,0,0.01370635,0.01315051,0,1241,1241
179571,15114,1,0.03455855,0.07371065,3827,3129,6956
179572,15114,0,0.01929491,0.01851244,0,1747,1747
179573,15114,0,0.00658258,0.00631563,0,596,596
179574,15114,0,0.02753418,0.02641757,0,2493,2493
179575,15114,0,0.00464978,0.00446121,0,421,421
179576,15114,0,0.00347905,0.00333796,0,315,315
179577,15005,0,0.0204893,0.01228556,0,1814,1814
179578,15005,0,0.02582059,0.01548225,0,2286,2286
179580,15005,0,0.025109,0.01505557,0,2223,2223
179581,15106,0.0000435,0,0.0000403,33,0,33
179582,15106,0,0.01094932,0.00081752,0,670,670
179583,15106,0,0.02265039,0.00169116,0,1386,1386
179584,15087,0,0.07066277,0.04188517,0,3770,3770
179585,15087,0.0080478,0.08496401,0.05363968,295,4533,4828
179586,15067,0.22423686,0.15549791,0.18999053,8793,6054,14847
179587,15067,0.13946905,0.21136311,0.17528728,5469,8229,13698
179588,15067,0,0.09182442,0.0457477,0,3575,3575
179589,15115,0.23729895,0.24421474,0.23953724,7436,3662,11098
179590,15051,0,0.0356692,0.01467392,0,1978,1978
179591,15051,0,0.01085584,0.00446598,0,602,602
179592,15037,0,0.04222237,0.00528148,0,1279,1279
179593,15037,0.0019823,0.04195827,0.00698279,420,1271,1691
179594,15037,0.04042478,0.05281923,0.04197517,8565,1600,10165
179595,15037,0.02121534,0.02924865,0.0222202,4495,886,5381
179596,15037,0.1440236,0,0.12600809,30515,0,30515
179597,9016,0.00062753,0,0.00062753,234,0,234
179598,9016,0.06394128,0,0.06394128,23843,0,23843
179599,9016,0.09610635,0,0.09610635,35837,0,35837
179600,9015,0.13459025,0,0.13459025,71579,0,71579
179601,9015,0.26841898,0,0.26841898,142753,0,142753
179602,9006,0.00171468,0,0.00171468,659,0,659
179603,9006,0.02879564,0,0.02879564,11067,0,11067
179604,9006,0.1148313,0,0.1148313,44133,0,44133
179605,15058,0.15139428,0.56555184,0.15362437,167228,3382,170610
179606,15031,0.02576329,0,0.0256765,15777,0,15777
179607,15031,0.21926148,0.87777778,0.22147992,134272,1817,136089
179608,15029,0.0152904,0,0.015104,2644,0,2644
179609,15029,0.34612738,0,0.34190788,59852,0,59852
179610,15029,0.49714606,0.8683224,0.50167092,85966,1853,87819
179622,21180,0,0.14431351,0.04225314,0,1543,1543
179623,21180,0,0.00046764,0.00013692,0,5,5
179624,29012,0,0.00033591,0.00023812,0,2,2
179625,29012,0,0.0757474,0.05369687,0,451,451
179626,29012,0,0.00352704,0.0025003,0,21,21
179627,29015,0,0.02033898,0.00597287,0,210,210
179628,29015,0,0.06769976,0.01988111,0,699,699
179629,29014,0,0.05041186,0.0220477,0,306,306
179630,29014,0,0.00032949,0.0001441,0,2,2
179631,29024,0.06598051,0.00181697,0.03927889,968,19,987
179632,29024,0.01758571,0,0.01026743,258,0,258
179633,29040,0.64281658,0,0.23156387,2264,0,2264
179634,29040,0.00425894,0,0.00153421,15,0,15
179635,29005,0.04617404,0,0.04461788,3413,0,3413
179636,29005,0.43657666,0,0.42186315,32270,0,32270
179637,29005,0.00405866,0,0.00392188,300,0,300
179638,29005,0.00330104,0.00853375,0.0034774,244,22,266
179639,29035,0.03396837,0,0.03381643,189,0,189
179640,29035,0.85370237,0,0.8498837,4750,0,4750
179641,29035,0.00017973,0,0.00017892,1,0,1
179642,29013,0,0.12260512,0.02244084,0,1907,1907
179643,29013,0,0.00938665,0.00171807,0,146,146
179644,29013,0.00793662,0.08177961,0.02145236,551,1272,1823
179646,29004,0,0.10438517,0.07932225,0,1264,1264
179647,29004,0,0.21347758,0.16222153,0,2585,2585
179648,29004,0,0.05805599,0.04411672,0,703,703
179649,29004,0,0.21859774,0.16611233,0,2647,2647
179650,29004,0,0.08340904,0.06338249,0,1010,1010
179654,21108,0.99176459,0.02402539,0.60536953,9875,159,10034
179655,21108,0.00823541,0.03324267,0.01822021,82,220,302
179656,21108,0,0.00453309,0.00180996,0,30,30
179661,21170,0,0.07441599,0.05655888,0,927,927
179662,21067,0,0.03483732,0.01371518,0,227,227
179663,21067,0,0.04634745,0.01824663,0,302,302
179664,21067,0,0.27424801,0.10796931,0,1787,1787
179665,21093,0,0.00057094,0.000515,0,4,4
179666,21067,0,0.11525476,0.0453749,0,751,751
179668,30025,0,0.04221509,0.03099466,0,789,789
179669,30025,0,0.27554842,0.20230987,0,5150,5150
179670,30025,0.00088679,0.14194757,0.10445475,6,2653,2659
179671,30025,0.00857227,0.05077582,0.03955845,58,949,1007
179672,30079,0.68961582,0.03644225,0.19656845,1813,295,2108
179673,30079,0,0.05200741,0.03925774,0,421,421
179674,30025,0,0.03729267,0.02738058,0,697,697
179675,30025,0,0.00304976,0.00223916,0,57,57
179676,30025,0,0.00026752,0.00019642,0,5,5
179677,30164,0,0.12437107,0.04844736,0,791,791
179678,30046,0,0.00027147,0.00019147,0,3,3
179679,30092,0,0.00517241,0.0013641,0,48,48
179680,30164,0,0.22091195,0.08605378,0,1405,1405
179681,30024,0,0.00198314,0.00136864,0,20,20
179682,30024,0,0.00614774,0.0042428,0,62,62
179683,30088,0,0.00151134,0.00060729,0,3,3
179686,30017,0,0.22687818,0.18822945,0,758,758
179687,30017,0,0.24663275,0.20461882,0,824,824
179688,30065,0.10939833,0.0091336,0.05265887,2931,319,3250
179689,30065,0,0.01414419,0.00800415,0,494,494
179691,30017,0,0.12032326,0.09982617,0,402,402
179692,30134,0,0.00022183,0.00013887,0,3,3
179693,30134,0,0.01597161,0.00999861,0,216,216
179694,30134,0,0.20615203,0.12905615,0,2788,2788
179695,30134,0,0.00036971,0.00023145,0,5,5
179696,30126,0,0.01955968,0.01344548,0,438,438
179697,30126,0,0.01594248,0.01095899,0,357,357
179698,30016,0.0282841,0.11750936,0.05070588,540,753,1293
179699,30016,0,0.24781523,0.06227451,0,1588,1588
179700,30016,0,0.00608614,0.00152941,0,39,39
180454,14043,0,0.00238141,0.00157931,0,37,37
180455,14043,0,0.0015447,0.00102442,0,24,24
180467,14043,0,0.0010298,0.00068294,0,16,16
180473,14027,0,0.02675722,0.02274564,0,394,394
180476,14027,0,0.00047538,0.00040411,0,7,7
180477,14027,0,0.00047538,0.00040411,0,7,7
180478,14027,1,0.01018676,0.15858446,2597,150,2747
180479,14027,0,0.01202037,0.01021822,0,177,177
180481,14027,0,0.00101868,0.00086595,0,15,15
180483,14027,0,0.02227504,0.01893546,0,328,328
180484,14027,0,0.08780985,0.07464496,0,1293,1293
180485,14027,0,0.02023769,0.01720356,0,298,298
180486,14027,0,0.00244482,0.00207828,0,36,36
180487,14027,0,0.00998302,0.00848632,0,147,147
180489,6008,0,0.00334635,0.00146807,0,12,12
180493,14099,0,0.00054655,0.00031279,0,3,3
180497,14122,0,0.05388273,0.02543007,0,170,170
180498,14122,0,0.01743265,0.00822738,0,55,55
180499,14122,0,0.24659271,0.11637996,0,778,778
180500,6003,0,0.04045169,0.01354845,0,283,283
180501,6003,0,0.00843339,0.00282459,0,59,59
180508,14108,0,0.00090104,0.00017553,0,6,6
180509,14108,0,0.00555639,0.00108244,0,37,37
180510,14108,0,0.00030035,0.0000585,0,2,2
180512,14108,0,0.00916054,0.00178457,0,61,61
180513,14087,0,0.00541028,0.00142459,0,24,24
180514,14087,0.15752155,0.18259693,0.16412418,1955,810,2765
180515,14087,0.83627427,0.00180343,0.61654894,10379,8,10387
180516,14087,0,0.00067629,0.00017807,0,3,3
180517,14087,0,0.00022543,0.0000594,0,1,1
180520,14085,0,0.00763893,0.00315906,0,120,120
180521,14085,0,0.00668407,0.00276418,0,105,105
180522,14085,0,0.00146413,0.00060549,0,23,23
180523,14049,0,0.00635435,0.00534311,0,51,51
180524,14049,0,0.00548218,0.00460974,0,44,44
