GRIDCODE,CVENTMUN,Suma de Fa,
345582,28017,6.59852E-05,
345583,28017,0.002627592,
345584,28017,0.006281411,
345585,28017,0.003574189,
345586,28017,0.002885508,
345590,28041,1.34671E-05,
345594,28041,0.000570133,
345595,28041,6.01286E-05,
345597,28008,0.000165094,
345597,28041,0.000238071,
345598,28008,0.004941017,
345599,28008,0.008986252,
345600,28008,0.00170355,
345601,28008,0.000273751,
345602,28008,0.000298555,
345603,28008,0.001964981,
345604,28008,0.017628395,
345605,28008,0.010977824,
345606,28008,0.007764274,
345607,28008,0.002047041,
345608,28008,0.009811871,
345609,28008,0.001776704,
345610,28008,0.002823777,
345611,28008,8.5495E-05,
345612,28008,0.002810929,
345613,28008,0.000341949,
346489,10016,0.000772223,
346490,10016,0.000929495,
346491,10016,0.000536713,
346492,10016,0.000585417,
346493,10016,0.003203097,
346493,10038,0.022960817,
346494,10033,0.006550926,
346494,10038,0.02986296,
346495,10038,0.032095394,
346496,10033,0.039276953,
346496,10038,0.012980151,
346497,10033,0.023830824,
346497,10038,0.00035595,
346498,10033,0.026887932,
346499,10033,0.074137558,
346500,10033,0.044814463,
346501,10033,0.004276982,
346504,32042,3.25802E-05,
346505,32042,5.05555E-06,
346506,32042,0.001440173,
346507,32042,0.002763089,
346508,32042,0.000687993,
346509,32042,0.000284669,
346510,32042,0.003052442,
346511,32042,0.005346181,
346512,32042,0.00511704,
346513,32042,0.004502109,
346514,32042,0.002500992,
346515,32042,0.003604287,
346516,32040,0.007844065,
346516,32042,0.002789051,
346517,32040,0.018913267,
346518,32040,0.010200081,
346519,32040,0.004541314,
346520,32040,0.00135348,
346521,32040,0.004354066,
346522,32040,0.020057361,
346523,32040,0.019144481,
346524,32040,0.019420123,
346525,32040,0.013449244,
346526,32039,0.00025053,
346526,32040,0.000176558,
346527,32039,0.000722723,
346528,32039,0.001261009,
346529,32039,0.001479981,
346530,32039,0.005876467,
346531,32039,0.007821261,
346532,32039,0.00854626,
346533,32039,0.007677994,
346534,32039,0.007511869,
346535,32039,0.005039791,
346536,32006,0.000237896,
346536,32039,0.000546391,
346537,32006,0.003835401,
346538,32006,0.028249179,
346538,32039,0.000332522,
346539,32006,0.022358377,
346539,32039,0.000107086,
346540,32006,0.021276533,
346540,32039,0.000135854,
346540,32051,0.001229493,
346541,32006,0.003432218,
346541,32051,0.000639069,
346542,32051,2.00068E-05,
346543,32051,0.000877569,
346544,32051,0.002548619,
346545,32051,0.002813392,
346546,32051,0.000258704,
346547,32051,9.29384E-05,
346548,32051,1.9115E-05,
346549,32051,0.000602387,
346550,32051,0.000747541,
346551,32051,0.000280703,
346552,32051,0.000629863,
346553,32051,0.000548512,
346554,32051,0.000753081,
346555,32051,0.000809179,
346556,32051,0.001646791,
346557,32051,0.002465447,
346558,32051,0.000441177,
346559,32051,0.00027798,
346560,32051,0.00015782,
346561,32051,0.001446153,
346562,32051,0.00219544,
346563,32051,0.000999404,
346564,32051,0.001765628,
346565,32051,0.000472088,
346566,32051,0.000667716,
346567,32051,0.000273823,
346568,32051,0.000146973,
346569,32051,0.000121058,
346570,32051,0.000250135,
346571,32051,8.83593E-05,
346572,32051,0.000464919,
346573,32051,0.003509596,
346574,32051,0.002852007,
346575,32051,0.002153258,
346576,32051,0.000469861,
346577,32051,0.000278847,
346578,32051,0.000138073,
346579,32051,0.000287792,
346580,24033,6.9573E-05,
346580,32051,8.68512E-05,
346581,24033,0.000141781,
346581,32051,1.784E-06,
346582,24033,4.01717E-05,
346583,24033,0.000248762,
346584,24033,0.002642456,
346585,24033,0.001981969,
346586,24033,0.001486753,
346587,24006,0.000729991,
346587,24033,4.25854E-05,
346588,24006,0.000344074,
346589,24006,0.000187108,
346590,24006,0.000804342,
346591,24006,0.001328731,
346592,24006,0.000422269,
346593,24006,0.001809604,
346594,24006,0.003816676,
346595,24006,0.016180547,
346596,24006,0.013648236,
346597,24006,0.021153575,
346598,24006,0.016196932,
346599,24006,0.001449983,
346603,24006,3.61945E-05,
346605,24048,0.018630717,
346606,24048,0.061509724,
346607,24020,0.00086915,
346607,24048,0.134732904,
346608,24020,0.012103528,
346608,24048,0.032239811,
346609,24020,0.007283896,
346610,24020,0.004582116,
346611,24020,0.006814476,
346612,24020,0.018773975,
346613,24020,0.004897897,
346614,24020,0.003512076,
346615,19014,5.59096E-05,
346615,24020,0.002977909,
346616,19014,0.001836786,
346616,24020,0.000173842,
346617,19014,0.007017416,
346618,19014,0.002523899,
346619,19014,0.001230369,
346620,19014,0.000761892,
346621,19014,7.07132E-05,
346622,19014,0.004065136,
346623,19014,0.008434327,
346624,19014,0.010743539,
346625,19014,0.009133696,
346626,19014,0.000895078,
346627,19014,0.002378401,
346628,19014,0.001984981,
346629,19014,6.60566E-05,
346630,19014,7.37997E-05,
346632,19014,0.003124208,
346633,19014,0.000990413,
346633,28026,0.00085157,
346635,28026,0.002226314,
346636,28026,0.001303256,
346637,28026,0.00361845,
346638,28026,0.037565155,
346639,28026,0.009607327,
346644,28017,0.003550789,
346645,28017,0.007118266,
346651,28017,0.005986318,
346652,28017,0.005237984,
346653,28017,0.001556231,
346654,28017,0.003175576,
346660,28041,1.46196E-06,
346661,28041,0.00162815,
346662,28041,0.00030659,
346663,28041,5.14319E-05,
346664,28041,0.006653023,
346665,28041,0.010392745,
346666,28008,0.004100973,
346666,28041,0.011128948,
346667,28008,0.000146147,
346667,28041,7.54923E-05,
346669,28008,0.005493749,
346670,28008,0.016200462,
346671,28008,0.016847265,
346672,28008,0.01704618,
346673,28008,0.012392506,
346674,28008,0.010682873,
346675,28008,0.016539419,
346676,28008,0.014013192,
346677,28008,0.010435997,
346678,28008,0.00116828,
346679,28008,0.000378058,
346680,28008,0.002228097,
346681,28008,0.000781632,
346694,28037,0.001469543,
346695,28037,0.001980003,
347557,10016,0.00055365,
347558,10016,0.001120535,
347559,10016,0.000969988,
347560,10016,0.003157832,
347561,10016,0.021383129,
347561,10038,0.00167183,
347562,10016,0.004879569,
347562,10038,0.033126349,
347563,10038,0.029681487,
347564,10038,0.036349853,
347565,10033,0.005435184,
347565,10038,0.012348851,
347566,10033,0.009595796,
347566,10038,0.003744205,
347567,10033,0.040068979,
347567,10038,0.006738784,
347568,10033,0.061543356,
347568,10038,0.002530858,
347569,10033,0.014317375,
347569,32042,6.32365E-05,
347571,32042,2.80865E-06,
347572,32042,0.000731272,
347573,32042,0.000683739,
347574,32042,0.003376895,
347575,32042,0.005323225,
347576,32042,0.001941519,
347577,32042,0.004847899,
347578,32042,0.005581784,
347579,32042,0.004073195,
347580,32042,0.003443591,
347581,32042,0.005030042,
347582,32042,0.004607509,
347583,32042,0.000654912,
347584,32040,0.006450077,
347584,32042,0.00073709,
347585,32040,0.002725954,
347586,32040,0.010745705,
347587,32040,0.007683421,
347588,32040,0.001116386,
347589,32040,0.001436627,
347590,32039,0.001606824,
347590,32040,0.015682728,
347591,32039,0.007160152,
347591,32040,0.002943111,
347592,32039,0.001954407,
347592,32040,0.010606241,
347593,32039,0.00084301,
347593,32040,0.006394067,
347594,32039,0.000440226,
347594,32040,4.14334E-05,
347595,32039,0.00154963,
347596,32039,0.000373484,
347597,32039,0.000133651,
347598,32039,0.002203243,
347599,32039,0.007378095,
347600,32039,0.008625294,
347601,32039,0.008293125,
347602,32039,0.006962764,
347603,32039,0.007584632,
347604,32039,0.002828553,
347605,32006,4.60109E-05,
347605,32039,0.000689197,
347606,32006,1.93021E-05,
347606,32039,0.004169304,
347607,32039,0.003910613,
347608,32039,0.004428541,
347608,32051,0.001860023,
347609,32051,0.001997166,
347610,32051,7.12477E-05,
347611,32051,5.45968E-05,
347612,32051,0.002543644,
347613,32051,0.002865504,
347614,32051,0.000313056,
347615,32051,3.62033E-05,
347617,32051,4.61397E-06,
347619,32051,0.002297935,
347620,32051,0.002035287,
347621,32051,0.000321567,
347622,32051,0.000554403,
347623,32051,0.002486181,
347624,32051,0.002952219,
347625,32051,0.00086841,
347626,32051,0.000235268,
347627,32051,0.001728948,
347628,32051,0.000475228,
347629,32051,0.000866865,
347630,32051,0.000137758,
347631,32051,5.74173E-05,
347632,32051,0.001706601,
347633,32051,0.000402359,
347634,32051,0.001574944,
347635,32051,6.264E-05,
347636,32051,5.50659E-05,
347637,32051,0.000154541,
347638,32051,9.77007E-05,
347639,32051,1.74263E-05,
347640,32051,9.64129E-05,
347641,32051,0.002132934,
347642,32051,0.001230989,
347643,32051,0.000182733,
347644,32051,0.000113344,
347645,32051,0.000367985,
347646,32051,8.4375E-05,
347647,32051,5.30196E-05,
347648,32051,0.000124778,
347649,24033,4.80015E-05,
347649,32026,0.000576085,
347649,32051,4.03923E-05,
347650,24033,0.000167293,
347651,24033,0.000181932,
347652,24033,0.001805127,
347653,24033,0.00477043,
347654,24006,0.000253487,
347654,24033,0.002529845,
347655,24006,0.001723552,
347656,24006,0.000301876,
347657,24006,0.001275803,
347658,24006,0.002275195,
347659,24006,0.000730556,
347660,24006,0.000923971,
347661,24006,0.002148995,
347662,24006,0.001091308,
347663,24006,0.014941779,
347664,24006,0.018898127,
347665,24006,0.017723311,
347666,24006,0.023834315,
347667,24006,0.001125348,
347668,24006,2.04076E-05,
347673,24048,0.02054075,
347674,24048,0.000547685,
347675,24048,0.027103094,
347676,24020,0.005461017,
347676,24048,0.331672229,
347677,24020,0.009943798,
347678,24020,0.003199281,
347679,24020,0.015629794,
347680,24020,0.009962194,
347681,24020,0.0191458,
347682,24020,0.005998245,
347683,19014,0.000913227,
347683,24020,0.008199468,
347684,19014,0.004446236,
347684,24020,0.000531901,
347685,19014,0.004340998,
347686,19014,0.003979508,
347687,19014,0.0027443,
347688,19014,0.003939615,
347689,19014,5.9713E-05,
347690,19014,0.001523441,
347691,19014,0.010499642,
347692,19014,0.01079195,
347693,19014,0.008945651,
347694,19014,0.002041125,
347695,19014,0.001239503,
347696,19014,0.002092754,
347699,19014,1.00636E-05,
347700,19014,0.000463391,
347701,19014,0.00494605,
347705,28026,0.000970997,
347706,28026,0.050663344,
347707,28026,0.030579391,
347712,28017,0.016900989,
347713,28017,0.014590828,
347717,28017,4.19907E-05,
347720,28017,0.000119406,
347727,28041,5.22682E-06,
347728,28041,0.013940093,
347729,28041,0.021490918,
347730,28041,0.021229919,
347731,28041,0.018985209,
347732,28041,0.025317095,
347733,28041,0.023313912,
347734,28008,0.000124567,
347734,28041,0.023922461,
347735,28008,0.012228328,
347735,28041,0.000401562,
347736,28008,0.010650989,
347737,28008,0.016419345,
347738,28008,0.014339063,
347739,28008,0.017476932,
347740,28008,0.013029288,
347741,28008,0.009639526,
347742,28008,0.011180978,
347743,28008,0.016407941,
347744,28008,0.004688508,
347745,28008,0.006143399,
347746,28008,0.000645879,
347747,28008,0.000150868,
347748,28008,3.33715E-05,
347757,28037,0.001321552,
347758,28037,5.86962E-06,
347759,28037,3.53868E-05,
347760,28037,0.003437805,
347761,28037,0.002162321,
347762,28037,0.005776826,
347763,28037,0.003099838,
347764,28037,0.000323659,
347765,28037,1.99567E-05,
347767,28037,4.79115E-06,
347768,28037,1.87828E-05,
347771,28037,3.98388E-05,
347772,28037,1.13715E-05,
348625,10016,0.001210025,
348626,10016,0.000975151,
348627,10016,0.000148651,
348628,10016,0.00032663,
348629,10016,0.005112814,
348630,10016,0.0219591,
348630,10038,0.009594272,
348631,10016,0.002442393,
348631,10038,0.034645232,
348632,10038,0.03922724,
348633,10038,0.012736983,
348634,10038,0.022101671,
348635,10038,0.033678228,
348636,10033,0.000359795,
348636,10038,0.028673474,
348637,10033,0.001786395,
348637,10038,0.005447589,
348637,32042,0.000111593,
348638,32042,3.26848E-05,
348639,32042,6.701E-06,
348640,32042,0.001670056,
348641,32042,0.00501643,
348642,32042,0.005461029,
348643,32042,0.00361023,
348644,32042,0.000945665,
348645,32042,0.002183334,
348646,32042,0.004509017,
348647,32042,0.004809626,
348648,32042,0.004730379,
348649,32042,0.005375382,
348650,32042,0.005442559,
348651,32042,0.00275092,
348652,32040,0.000110098,
348652,32042,0.000301285,
348653,32040,0.001206428,
348653,32042,0.000251283,
348654,32040,0.00784979,
348655,32040,0.009935594,
348656,32040,0.006196633,
348657,32040,0.011852681,
348658,32039,0.000672634,
348658,32040,0.017722261,
348659,32039,0.007460789,
348659,32040,0.000185866,
348660,32039,0.003686696,
348661,32039,0.002995231,
348662,32039,0.005183623,
348663,32039,0.002636812,
348664,32039,0.000440678,
348665,32039,0.000753661,
348666,32039,0.004665561,
348667,32039,0.005078987,
348668,32039,0.004024778,
348669,32039,0.006391933,
348670,32039,0.008673463,
348671,32039,0.008445863,
348672,32039,0.008238379,
348673,32039,0.004019832,
348674,32039,0.001996906,
348675,32039,0.006628059,
348676,32039,0.002936739,
348676,32051,0.003637067,
348677,32051,0.003482831,
348678,32051,0.000181453,
348679,32051,1.25237E-05,
348680,32051,0.000749843,
348681,32051,0.001289256,
348682,32051,0.000635971,
348683,32051,0.000377973,
348684,32051,1.01829E-05,
348685,32051,0.000893498,
348686,32051,0.001059702,
348687,32051,0.001379389,
348688,32051,0.000858248,
348689,32051,0.000900748,
348690,32051,0.000486118,
348691,32051,0.001282139,
348692,32051,0.000141838,
348693,32051,0.000223169,
348694,32051,0.000144798,
348695,32051,0.000262008,
348696,32051,2.45135E-05,
348697,32051,0.000137875,
348698,32051,9.72936E-05,
348699,32051,0.000366926,
348700,32051,0.001875939,
348701,32051,0.000276439,
348702,32051,0.000763793,
348703,32051,3.41002E-05,
348704,32051,0.000174672,
348705,32051,9.02803E-05,
348706,32051,6.4239E-05,
348707,32051,0.000141332,
348708,32051,0.00042481,
348709,32051,0.002274054,
348710,32051,2.49271E-05,
348711,32051,2.58405E-05,
348712,32051,2.11714E-05,
348713,32051,0.000529021,
348714,32051,8.19643E-05,
348715,32051,0.000107958,
348716,32026,3.14393E-05,
348716,32051,5.27938E-05,
348717,32026,0.000222634,
348717,32051,1.17831E-06,
348718,32026,0.000115689,
348719,24033,8.14476E-05,
348720,24033,0.000178182,
348721,24033,0.001343537,
348722,24006,0.00239023,
348722,24033,0.000173389,
348723,24006,0.001730129,
348724,24006,0.002320857,
348725,24006,0.002667958,
348726,24006,0.002570344,
348727,24006,0.000440786,
348728,24006,0.000940576,
348729,24006,0.000435226,
348730,24006,0.000398142,
348731,24006,0.021812117,
348732,24006,0.032245326,
348733,24006,0.020669674,
348734,24006,0.027155482,
348735,24006,0.00046134,
348736,24006,3.61947E-05,
348738,24006,0.000132714,
348740,24048,0.000403121,
348741,24007,0.00029136,
348741,24048,0.001750333,
348742,24007,0.000989764,
348743,24007,0.000539916,
348743,24020,0.000229943,
348743,24048,0.049177549,
348744,24020,0.011629759,
348744,24048,0.131184682,
348745,24020,0.0147887,
348746,24020,0.012427939,
348747,24020,0.018706064,
348748,24020,0.00759978,
348749,24020,0.015407727,
348750,24020,0.00036566,
348751,19014,0.001022185,
348751,24020,0.000438361,
348752,19014,0.007606246,
348753,19014,0.004017608,
348754,19014,0.004188863,
348755,19014,0.004071012,
348756,19014,0.010019552,
348757,19014,0.001964507,
348758,19014,0.004626752,
348759,19014,0.008322745,
348760,19014,0.005854325,
348761,19014,0.005433424,
348762,19014,0.002723235,
348763,19014,0.002424385,
348764,19014,0.000499628,
348765,19014,8.32256E-05,
348766,19014,0.000197029,
348767,19014,0.000490824,
348768,19014,0.000194901,
348769,19014,0.000108464,
348771,28026,0.000749338,
348772,28026,0.000143924,
348773,28026,0.00355445,
348774,28026,0.014135152,
348775,28026,0.001867855,
348780,28017,0.00130866,
348781,28017,6.8836E-05,
348787,28017,0.002463082,
348794,28041,6.19491E-05,
348795,28041,0.000242031,
348796,28041,0.002741863,
348797,28041,0.008288654,
348798,28041,0.009885619,
348799,28041,0.0212836,
348800,28041,0.026403348,
348801,28041,0.02432736,
348802,28013,0.002894533,
348802,28041,0.018643338,
348803,28008,0.0038538,
348803,28013,0.001066223,
348803,28041,0.000264759,
348804,28008,0.001634426,
348804,28013,0.005749428,
348805,28008,0.00718652,
348805,28013,0.004004033,
348806,28008,0.016343216,
348806,28013,0.001217023,
348807,28008,0.016246628,
348808,28008,0.014465781,
348809,28008,0.007641078,
348810,28008,0.012880937,
348811,28008,0.014068998,
348812,28008,0.006763277,
348813,28008,0.003458866,
348814,28008,0.001345763,
348821,28037,9.39141E-06,
348824,28037,6.2218E-05,
348825,28037,0.00388374,
348826,28037,0.000529331,
348827,28037,0.000547458,
348828,28037,0.00714551,
348829,28037,0.002060316,
348830,28037,0.001524557,
348831,28037,0.00072535,
348832,28037,0.001300265,
348833,28037,0.002521435,
348835,28037,2.57309E-05,
348836,28037,0.000211306,
348837,28037,0.000337346,
348838,28037,0.002092074,
348839,28037,0.006787356,
348840,28037,0.009689355,
348841,28037,0.000376514,
348842,28037,8.21747E-05,
349693,10016,0.000662717,
349694,10016,0.000115366,
349695,10016,4.01673E-05,
349696,10016,0.000495039,
349697,10016,0.010490027,
349698,10016,0.018478962,
349698,10038,0.006314665,
349699,10016,0.002000939,
349699,10038,0.033834075,
349700,10038,0.025623679,
349701,10038,0.022310847,
349702,10038,0.030212665,
349703,10038,0.042964229,
349704,10038,0.008492949,
349704,32042,5.18285E-07,
349705,10038,0.000264068,
349705,32042,0.000504424,
349706,32042,0.000312085,
349707,32042,0.00068108,
349708,32042,0.005027407,
349709,32042,0.005675606,
349710,32042,0.005648349,
349711,32042,0.00423666,
349712,32042,0.002561838,
349713,32042,0.00225796,
349714,32042,0.004671446,
349715,32042,0.004935913,
349716,32042,0.005358886,
349717,32042,0.005659877,
349718,32042,0.005332002,
349719,32042,0.00492235,
349720,32042,0.002737993,
349721,32039,0.00022675,
349721,32040,0.00011383,
349721,32042,0.000656039,
349722,32039,0.001197415,
349722,32040,0.007027072,
349723,32040,0.017222319,
349724,32040,0.013551724,
349725,32040,0.014799299,
349726,32039,0.005932399,
349726,32040,0.004654781,
349727,32039,0.008339957,
349728,32039,0.006405825,
349729,32039,0.003425677,
349730,32039,0.006253252,
