GRIDCODE,LONG,LATITUDE,Huso,POB,X ,Y ,UTM_Zones
397970,-97.73734736,24.91546316,6,0,2928321.774,1436649.062,14
397971,-97.70750916,24.91465132,6,0,2931321.774,1436649.062,14
397972,-97.67767134,24.91383383,6,0,2934321.774,1436649.062,14
397973,-97.64783389,24.91301067,6,0,2937321.774,1436649.062,14
397974,-97.61799682,24.91218186,6,0,2940321.774,1436649.062,14
397975,-97.58816012,24.91134738,6,0,2943321.774,1436649.062,14
397976,-97.55832381,24.91050724,6,14,2946321.774,1436649.062,14
397977,-97.52848788,24.90966144,6,0,2949321.774,1436649.062,14
397978,-97.49865234,24.90880998,6,0,2952321.774,1436649.062,14
397979,-97.46881719,24.90795285,6,0,2955321.774,1436649.062,14
397980,-97.43898244,24.90709007,6,0,2958321.774,1436649.062,14
397981,-97.40914807,24.90622163,6,0,2961321.774,1436649.062,14
397982,-97.37931411,24.90534752,6,0,2964321.774,1436649.062,14
397983,-97.34948054,24.90446776,6,0,2967321.774,1436649.062,14
397984,-97.31964738,24.90358233,6,0,2970321.774,1436649.062,14
397985,-97.28981462,24.90269125,6,0,2973321.774,1436649.062,14
397986,-97.25998227,24.9017945,6,0,2976321.774,1436649.062,14
397987,-97.23015033,24.9008921,6,0,2979321.774,1436649.062,14
397988,-97.20031881,24.89998403,6,0,2982321.774,1436649.062,14
397989,-97.17048769,24.8990703,6,0,2985321.774,1436649.062,14
397990,-97.140657,24.89815092,6,0,2988321.774,1436649.062,14
397991,-97.11082673,24.89722588,6,0,2991321.774,1436649.062,14
397992,-97.08099688,24.89629517,6,0,2994321.774,1436649.062,14
398821,-104.2170286,24.9848316,6,0,2277321.774,1439649.062,13
398822,-104.1871647,24.98524956,6,0,2280321.774,1439649.062,13
398823,-104.1573006,24.98566185,6,9,2283321.774,1439649.062,13
398824,-104.1274363,24.98606848,6,0,2286321.774,1439649.062,13
398825,-104.0975718,24.98646944,6,0,2289321.774,1439649.062,13
398826,-104.0677071,24.98686473,6,0,2292321.774,1439649.062,13
398827,-104.0378422,24.98725435,6,0,2295321.774,1439649.062,13
398828,-104.0079772,24.9876383,6,0,2298321.774,1439649.062,13
398829,-103.978112,24.98801659,6,0,2301321.774,1439649.062,13
398830,-103.9482466,24.9883892,6,0,2304321.774,1439649.062,13
398831,-103.9183811,24.98875615,6,0,2307321.774,1439649.062,13
398832,-103.8885154,24.98911743,6,0,2310321.774,1439649.062,13
398833,-103.8586495,24.98947304,6,0,2313321.774,1439649.062,13
398834,-103.8287834,24.98982298,6,0,2316321.774,1439649.062,13
398835,-103.7989172,24.99016726,6,0,2319321.774,1439649.062,13
398836,-103.7690509,24.99050587,6,0,2322321.774,1439649.062,13
398837,-103.7391844,24.9908388,6,0,2325321.774,1439649.062,13
398838,-103.7093177,24.99116607,6,0,2328321.774,1439649.062,13
398839,-103.6794509,24.99148767,6,0,2331321.774,1439649.062,13
398840,-103.649584,24.99180361,6,4,2334321.774,1439649.062,13
398841,-103.6197169,24.99211387,6,0,2337321.774,1439649.062,13
398842,-103.5898496,24.99241846,6,0,2340321.774,1439649.062,13
398843,-103.5599823,24.99271739,6,0,2343321.774,1439649.062,13
398844,-103.5301148,24.99301065,6,0,2346321.774,1439649.062,13
398845,-103.5002471,24.99329823,6,0,2349321.774,1439649.062,13
398846,-103.4703793,24.99358015,6,0,2352321.774,1439649.062,13
398847,-103.4405114,24.9938564,6,0,2355321.774,1439649.062,13
398848,-103.4106434,24.99412698,6,0,2358321.774,1439649.062,13
398849,-103.3807753,24.9943919,6,0,2361321.774,1439649.062,13
398850,-103.350907,24.99465114,6,0,2364321.774,1439649.062,13
398851,-103.3210386,24.99490472,6,0,2367321.774,1439649.062,13
398852,-103.2911701,24.99515262,6,0,2370321.774,1439649.062,13
398853,-103.2613015,24.99539486,6,327,2373321.774,1439649.062,13
398854,-103.2314328,24.99563142,6,0,2376321.774,1439649.062,13
398855,-103.201564,24.99586232,6,0,2379321.774,1439649.062,13
398856,-103.171695,24.99608755,6,0,2382321.774,1439649.062,13
398857,-103.141826,24.99630711,6,0,2385321.774,1439649.062,13
398858,-103.1119569,24.996521,6,0,2388321.774,1439649.062,13
398859,-103.0820877,24.99672922,6,0,2391321.774,1439649.062,13
398860,-103.0522183,24.99693177,6,0,2394321.774,1439649.062,13
398861,-103.0223489,24.99712866,6,0,2397321.774,1439649.062,13
398862,-102.9924794,24.99731987,6,0,2400321.774,1439649.062,13
398863,-102.9626098,24.99750541,6,0,2403321.774,1439649.062,13
398864,-102.9327402,24.99768529,6,0,2406321.774,1439649.062,13
398865,-102.9028704,24.99785949,6,0,2409321.774,1439649.062,13
398866,-102.8730006,24.99802803,6,0,2412321.774,1439649.062,13
398867,-102.8431307,24.9981909,6,0,2415321.774,1439649.062,13
398868,-102.8132607,24.99834809,6,0,2418321.774,1439649.062,13
398869,-102.7833907,24.99849962,6,0,2421321.774,1439649.062,13
398870,-102.7535205,24.99864548,6,0,2424321.774,1439649.062,13
398871,-102.7236504,24.99878567,6,0,2427321.774,1439649.062,13
398872,-102.6937801,24.99892018,6,0,2430321.774,1439649.062,13
398873,-102.6639098,24.99904903,6,93,2433321.774,1439649.062,13
398874,-102.6340394,24.99917221,6,0,2436321.774,1439649.062,13
398875,-102.604169,24.99928972,6,180,2439321.774,1439649.062,13
398876,-102.5742985,24.99940156,6,0,2442321.774,1439649.062,13
398877,-102.544428,24.99950774,6,0,2445321.774,1439649.062,13
398878,-102.5145575,24.99960824,6,0,2448321.774,1439649.062,13
398879,-102.4846868,24.99970307,6,0,2451321.774,1439649.062,13
398880,-102.4548162,24.99979223,6,0,2454321.774,1439649.062,13
398881,-102.4249455,24.99987572,6,0,2457321.774,1439649.062,13
398882,-102.3950748,24.99995355,6,0,2460321.774,1439649.062,13
398883,-102.365204,25.0000257,6,3,2463321.774,1439649.062,13
398884,-102.3353332,25.00009218,6,0,2466321.774,1439649.062,13
398885,-102.3054624,25.000153,6,0,2469321.774,1439649.062,13
398886,-102.2755915,25.00020814,6,0,2472321.774,1439649.062,13
398887,-102.2457207,25.00025761,6,0,2475321.774,1439649.062,13
398888,-102.2158498,25.00030142,6,0,2478321.774,1439649.062,13
398889,-102.1859788,25.00033955,6,0,2481321.774,1439649.062,13
398890,-102.1561079,25.00037202,6,0,2484321.774,1439649.062,13
398891,-102.126237,25.00039882,6,0,2487321.774,1439649.062,13
398892,-102.096366,25.00041994,6,0,2490321.774,1439649.062,13
398893,-102.066495,25.0004354,6,0,2493321.774,1439649.062,13
398894,-102.0366241,25.00044518,6,0,2496321.774,1439649.062,13
398895,-102.0067531,25.0004493,6,0,2499321.774,1439649.062,13
398896,-101.9768821,25.00044775,6,0,2502321.774,1439649.062,14
398897,-101.9470111,25.00044052,6,0,2505321.774,1439649.062,14
398898,-101.9171402,25.00042763,6,0,2508321.774,1439649.062,14
398899,-101.8872692,25.00040907,6,0,2511321.774,1439649.062,14
398900,-101.8573983,25.00038484,6,2,2514321.774,1439649.062,14
398901,-101.8275273,25.00035494,6,0,2517321.774,1439649.062,14
398902,-101.7976564,25.00031936,6,23,2520321.774,1439649.062,14
398903,-101.7677855,25.00027812,6,0,2523321.774,1439649.062,14
398904,-101.7379146,25.00023121,6,0,2526321.774,1439649.062,14
398905,-101.7080437,25.00017863,6,0,2529321.774,1439649.062,14
398906,-101.6781729,25.00012038,6,0,2532321.774,1439649.062,14
398907,-101.6483021,25.00005646,6,0,2535321.774,1439649.062,14
398908,-101.6184313,24.99998687,6,0,2538321.774,1439649.062,14
398909,-101.5885606,24.99991161,6,0,2541321.774,1439649.062,14
398910,-101.5586899,24.99983068,6,0,2544321.774,1439649.062,14
398911,-101.5288192,24.99974409,6,0,2547321.774,1439649.062,14
398912,-101.4989486,24.99965182,6,0,2550321.774,1439649.062,14
398913,-101.469078,24.99955388,6,0,2553321.774,1439649.062,14
398914,-101.4392074,24.99945027,6,0,2556321.774,1439649.062,14
398915,-101.4093369,24.99934099,6,6,2559321.774,1439649.062,14
398916,-101.3794665,24.99922605,6,2,2562321.774,1439649.062,14
398917,-101.3495961,24.99910543,6,0,2565321.774,1439649.062,14
398918,-101.3197258,24.99897915,6,0,2568321.774,1439649.062,14
398919,-101.2898555,24.99884719,6,0,2571321.774,1439649.062,14
398920,-101.2599853,24.99870957,6,0,2574321.774,1439649.062,14
398921,-101.2301151,24.99856627,6,0,2577321.774,1439649.062,14
398922,-101.2002451,24.99841731,6,0,2580321.774,1439649.062,14
398923,-101.170375,24.99826267,6,0,2583321.774,1439649.062,14
398924,-101.1405051,24.99810237,6,0,2586321.774,1439649.062,14
398925,-101.1106352,24.9979364,6,0,2589321.774,1439649.062,14
398926,-101.0807655,24.99776476,6,348,2592321.774,1439649.062,14
398927,-101.0508958,24.99758745,6,0,2595321.774,1439649.062,14
398928,-101.0210261,24.99740447,6,0,2598321.774,1439649.062,14
398929,-100.9911566,24.99721582,6,199,2601321.774,1439649.062,14
398930,-100.9612871,24.9970215,6,33,2604321.774,1439649.062,14
398931,-100.9314178,24.99682151,6,2,2607321.774,1439649.062,14
398932,-100.9015485,24.99661585,6,0,2610321.774,1439649.062,14
398933,-100.8716793,24.99640452,6,0,2613321.774,1439649.062,14
398934,-100.8418102,24.99618753,6,0,2616321.774,1439649.062,14
398935,-100.8119413,24.99596486,6,0,2619321.774,1439649.062,14
398936,-100.7820724,24.99573653,6,0,2622321.774,1439649.062,14
398937,-100.7522036,24.99550252,6,0,2625321.774,1439649.062,14
398938,-100.722335,24.99526285,6,0,2628321.774,1439649.062,14
398939,-100.6924664,24.99501751,6,250,2631321.774,1439649.062,14
398940,-100.662598,24.9947665,6,3,2634321.774,1439649.062,14
398941,-100.6327297,24.99450982,6,858,2637321.774,1439649.062,14
398942,-100.6028615,24.99424747,6,8,2640321.774,1439649.062,14
398943,-100.5729934,24.99397945,6,202,2643321.774,1439649.062,14
398944,-100.5431254,24.99370576,6,0,2646321.774,1439649.062,14
398945,-100.5132576,24.99342641,6,607,2649321.774,1439649.062,14
398946,-100.4833899,24.99314138,6,1,2652321.774,1439649.062,14
398947,-100.4535223,24.99285069,6,0,2655321.774,1439649.062,14
398948,-100.4236549,24.99255432,6,0,2658321.774,1439649.062,14
398949,-100.3937876,24.99225229,6,0,2661321.774,1439649.062,14
398950,-100.3639204,24.99194459,6,9,2664321.774,1439649.062,14
398951,-100.3340534,24.99163122,6,102,2667321.774,1439649.062,14
398952,-100.3041866,24.99131219,6,0,2670321.774,1439649.062,14
398953,-100.2743198,24.99098748,6,0,2673321.774,1439649.062,14
398954,-100.2444533,24.99065711,6,0,2676321.774,1439649.062,14
398955,-100.2145868,24.99032106,6,0,2679321.774,1439649.062,14
398956,-100.1847206,24.98997935,6,0,2682321.774,1439649.062,14
398957,-100.1548545,24.98963197,6,0,2685321.774,1439649.062,14
398958,-100.1249885,24.98927892,6,0,2688321.774,1439649.062,14
398959,-100.0951227,24.9889202,6,0,2691321.774,1439649.062,14
398960,-100.0652571,24.98855582,6,149,2694321.774,1439649.062,14
398961,-100.0353916,24.98818577,6,0,2697321.774,1439649.062,14
398962,-100.0055264,24.98781004,6,0,2700321.774,1439649.062,14
398963,-99.97566124,24.98742865,6,0,2703321.774,1439649.062,14
398964,-99.9457963,24.9870416,6,0,2706321.774,1439649.062,14
398965,-99.91593155,24.98664887,6,0,2709321.774,1439649.062,14
398966,-99.88606697,24.98625047,6,2,2712321.774,1439649.062,14
398967,-99.85620257,24.98584641,6,0,2715321.774,1439649.062,14
398968,-99.82633837,24.98543668,6,168,2718321.774,1439649.062,14
398969,-99.79647435,24.98502128,6,6,2721321.774,1439649.062,14
398970,-99.76661052,24.98460022,6,20,2724321.774,1439649.062,14
398971,-99.73674688,24.98417348,6,275,2727321.774,1439649.062,14
398972,-99.70688345,24.98374108,6,56,2730321.774,1439649.062,14
398973,-99.67702021,24.98330301,6,0,2733321.774,1439649.062,14
398974,-99.64715717,24.98285927,6,0,2736321.774,1439649.062,14
398975,-99.61729434,24.98240987,6,1,2739321.774,1439649.062,14
398976,-99.58743171,24.9819548,6,81,2742321.774,1439649.062,14
398977,-99.55756929,24.98149406,6,4,2745321.774,1439649.062,14
398978,-99.52770708,24.98102765,6,43,2748321.774,1439649.062,14
398979,-99.49784509,24.98055558,6,1,2751321.774,1439649.062,14
398980,-99.46798332,24.98007783,6,0,2754321.774,1439649.062,14
398981,-99.43812176,24.97959442,6,141,2757321.774,1439649.062,14
398982,-99.40826043,24.97910535,6,138,2760321.774,1439649.062,14
398983,-99.37839932,24.9786106,6,0,2763321.774,1439649.062,14
398984,-99.34853844,24.97811019,6,0,2766321.774,1439649.062,14
398985,-99.31867779,24.97760412,6,1,2769321.774,1439649.062,14
398986,-99.28881737,24.97709237,6,3,2772321.774,1439649.062,14
398987,-99.25895719,24.97657496,6,0,2775321.774,1439649.062,14
398988,-99.22909724,24.97605188,6,14,2778321.774,1439649.062,14
398989,-99.19923753,24.97552314,6,142,2781321.774,1439649.062,14
398990,-99.16937807,24.97498872,6,0,2784321.774,1439649.062,14
398991,-99.13951885,24.97444864,6,0,2787321.774,1439649.062,14
398992,-99.10965988,24.9739029,6,0,2790321.774,1439649.062,14
398993,-99.07980116,24.97335149,6,0,2793321.774,1439649.062,14
398994,-99.0499427,24.97279441,6,0,2796321.774,1439649.062,14
398995,-99.02008449,24.97223166,6,0,2799321.774,1439649.062,14
398996,-98.99022654,24.97166325,6,0,2802321.774,1439649.062,14
398997,-98.96036885,24.97108918,6,11,2805321.774,1439649.062,14
398998,-98.93051142,24.97050943,6,0,2808321.774,1439649.062,14
398999,-98.90065426,24.96992402,6,80,2811321.774,1439649.062,14
399000,-98.87079737,24.96933295,6,0,2814321.774,1439649.062,14
399001,-98.84094075,24.96873621,6,28,2817321.774,1439649.062,14
399002,-98.8110844,24.9681338,6,32,2820321.774,1439649.062,14
399003,-98.78122833,24.96752572,6,64,2823321.774,1439649.062,14
399004,-98.75137254,24.96691199,6,0,2826321.774,1439649.062,14
399005,-98.72151703,24.96629258,6,27,2829321.774,1439649.062,14
399006,-98.6916618,24.96566751,6,0,2832321.774,1439649.062,14
399007,-98.66180686,24.96503677,6,0,2835321.774,1439649.062,14
399008,-98.63195221,24.96440037,6,0,2838321.774,1439649.062,14
399009,-98.60209785,24.96375831,6,3,2841321.774,1439649.062,14
399010,-98.57224379,24.96311057,6,0,2844321.774,1439649.062,14
399011,-98.54239002,24.96245718,6,0,2847321.774,1439649.062,14
399012,-98.51253656,24.96179811,6,0,2850321.774,1439649.062,14
399013,-98.48268339,24.96113339,6,8,2853321.774,1439649.062,14
399014,-98.45283053,24.96046299,6,0,2856321.774,1439649.062,14
399015,-98.42297798,24.95978694,6,0,2859321.774,1439649.062,14
399016,-98.39312574,24.95910521,6,0,2862321.774,1439649.062,14
399017,-98.36327381,24.95841783,6,0,2865321.774,1439649.062,14
399018,-98.33342219,24.95772477,6,0,2868321.774,1439649.062,14
399019,-98.3035709,24.95702606,6,4,2871321.774,1439649.062,14
399020,-98.27371992,24.95632168,6,6,2874321.774,1439649.062,14
399021,-98.24386927,24.95561163,6,0,2877321.774,1439649.062,14
399022,-98.21401894,24.95489592,6,0,2880321.774,1439649.062,14
399023,-98.18416894,24.95417455,6,64,2883321.774,1439649.062,14
399024,-98.15431927,24.95344751,6,10,2886321.774,1439649.062,14
399025,-98.12446994,24.95271481,6,528,2889321.774,1439649.062,14
399026,-98.09462094,24.95197644,6,392,2892321.774,1439649.062,14
399027,-98.06477227,24.95123241,6,0,2895321.774,1439649.062,14
399028,-98.03492395,24.95048272,6,0,2898321.774,1439649.062,14
399029,-98.00507598,24.94972736,6,0,2901321.774,1439649.062,14
399030,-97.97522835,24.94896634,6,0,2904321.774,1439649.062,14
399031,-97.94538106,24.94819966,6,0,2907321.774,1439649.062,14
399032,-97.91553413,24.94742731,6,0,2910321.774,1439649.062,14
399033,-97.88568756,24.9466493,6,0,2913321.774,1439649.062,14
399034,-97.85584134,24.94586562,6,0,2916321.774,1439649.062,14
399035,-97.82599547,24.94507628,6,0,2919321.774,1439649.062,14
399036,-97.79614998,24.94428128,6,0,2922321.774,1439649.062,14
399037,-97.76630484,24.94348062,6,0,2925321.774,1439649.062,14
399038,-97.73646007,24.94267429,6,0,2928321.774,1439649.062,14
399039,-97.70661567,24.9418623,6,0,2931321.774,1439649.062,14
399040,-97.67677164,24.94104465,6,0,2934321.774,1439649.062,14
399041,-97.64692799,24.94022134,6,0,2937321.774,1439649.062,14
399042,-97.61708471,24.93939236,6,64,2940321.774,1439649.062,14
399043,-97.58724182,24.93855772,6,1,2943321.774,1439649.062,14
399044,-97.5573993,24.93771742,6,0,2946321.774,1439649.062,14
399045,-97.52755718,24.93687146,6,0,2949321.774,1439649.062,14
399046,-97.49771543,24.93601983,6,0,2952321.774,1439649.062,14
399047,-97.46787408,24.93516254,6,0,2955321.774,1439649.062,14
399048,-97.43803312,24.93429959,6,0,2958321.774,1439649.062,14
399049,-97.40819256,24.93343098,6,0,2961321.774,1439649.062,14
399050,-97.37835239,24.93255671,6,0,2964321.774,1439649.062,14
399051,-97.34851263,24.93167677,6,0,2967321.774,1439649.062,14
399052,-97.31867326,24.93079118,6,0,2970321.774,1439649.062,14
399053,-97.2888343,24.92989992,6,0,2973321.774,1439649.062,14
399054,-97.25899575,24.929003,6,0,2976321.774,1439649.062,14
399055,-97.22915762,24.92810042,6,0,2979321.774,1439649.062,14
399056,-97.19931989,24.92719218,6,0,2982321.774,1439649.062,14
399057,-97.16948258,24.92627828,6,0,2985321.774,1439649.062,14
399058,-97.13964569,24.92535872,6,0,2988321.774,1439649.062,14
399059,-97.10980921,24.92443349,6,0,2991321.774,1439649.062,14
399060,-97.07997317,24.92350261,6,0,2994321.774,1439649.062,14
399889,-104.2174904,25.01205044,6,0,2277321.774,1442649.062,13
399890,-104.1876203,25.01246848,6,0,2280321.774,1442649.062,13
399891,-104.1577499,25.01288086,6,187,2283321.774,1442649.062,13
399892,-104.1278794,25.01328756,6,0,2286321.774,1442649.062,13
399893,-104.0980087,25.01368859,6,0,2289321.774,1442649.062,13
399894,-104.0681378,25.01408396,6,0,2292321.774,1442649.062,13
399895,-104.0382667,25.01447365,6,0,2295321.774,1442649.062,13
399896,-104.0083954,25.01485768,6,0,2298321.774,1442649.062,13
399897,-103.978524,25.01523604,6,0,2301321.774,1442649.062,13
399898,-103.9486524,25.01560873,6,0,2304321.774,1442649.062,13
399899,-103.9187807,25.01597575,6,0,2307321.774,1442649.062,13
399900,-103.8889087,25.0163371,6,0,2310321.774,1442649.062,13
399901,-103.8590366,25.01669278,6,37,2313321.774,1442649.062,13
399902,-103.8291644,25.01704279,6,0,2316321.774,1442649.062,13
399903,-103.799292,25.01738713,6,0,2319321.774,1442649.062,13
399904,-103.7694194,25.0177258,6,4,2322321.774,1442649.062,13
399905,-103.7395467,25.0180588,6,0,2325321.774,1442649.062,13
399906,-103.7096738,25.01838613,6,0,2328321.774,1442649.062,13
399907,-103.6798008,25.0187078,6,0,2331321.774,1442649.062,13
399908,-103.6499276,25.01902379,6,0,2334321.774,1442649.062,13
399909,-103.6200543,25.01933411,6,66,2337321.774,1442649.062,13
399910,-103.5901808,25.01963876,6,0,2340321.774,1442649.062,13
399911,-103.5603072,25.01993775,6,0,2343321.774,1442649.062,13
399912,-103.5304335,25.02023106,6,0,2346321.774,1442649.062,13
399913,-103.5005596,25.02051871,6,0,2349321.774,1442649.062,13
399914,-103.4706856,25.02080068,6,0,2352321.774,1442649.062,13
399915,-103.4408115,25.02107698,6,0,2355321.774,1442649.062,13
399916,-103.4109373,25.02134762,6,0,2358321.774,1442649.062,13
399917,-103.3810629,25.02161258,6,0,2361321.774,1442649.062,13
399918,-103.3511884,25.02187187,6,0,2364321.774,1442649.062,13
399919,-103.3213138,25.0221255,6,0,2367321.774,1442649.062,13
399920,-103.2914391,25.02237345,6,0,2370321.774,1442649.062,13
399921,-103.2615643,25.02261573,6,48,2373321.774,1442649.062,13
399922,-103.2316893,25.02285234,6,0,2376321.774,1442649.062,13
399923,-103.2018143,25.02308329,6,0,2379321.774,1442649.062,13
399924,-103.1719391,25.02330856,6,0,2382321.774,1442649.062,13
399925,-103.1420639,25.02352816,6,0,2385321.774,1442649.062,13
399926,-103.1121885,25.02374209,6,0,2388321.774,1442649.062,13
399927,-103.0823131,25.02395035,6,0,2391321.774,1442649.062,13
399928,-103.0524375,25.02415294,6,0,2394321.774,1442649.062,13
399929,-103.0225619,25.02434987,6,0,2397321.774,1442649.062,13
399930,-102.9926862,25.02454112,6,0,2400321.774,1442649.062,13
399931,-102.9628104,25.02472669,6,0,2403321.774,1442649.062,13
399932,-102.9329345,25.0249066,6,0,2406321.774,1442649.062,13
399933,-102.9030585,25.02508084,6,0,2409321.774,1442649.062,13
399934,-102.8731824,25.02524941,6,0,2412321.774,1442649.062,13
399935,-102.8433063,25.02541231,6,0,2415321.774,1442649.062,13
399936,-102.8134301,25.02556954,6,0,2418321.774,1442649.062,13
399937,-102.7835538,25.02572109,6,0,2421321.774,1442649.062,13
399938,-102.7536775,25.02586698,6,0,2424321.774,1442649.062,13
399939,-102.7238011,25.02600719,6,0,2427321.774,1442649.062,13
399940,-102.6939246,25.02614174,6,0,2430321.774,1442649.062,13
399941,-102.6640481,25.02627061,6,0,2433321.774,1442649.062,13
399942,-102.6341715,25.02639382,6,0,2436321.774,1442649.062,13
399943,-102.6042949,25.02651135,6,0,2439321.774,1442649.062,13
399944,-102.5744182,25.02662321,6,0,2442321.774,1442649.062,13
399945,-102.5445414,25.0267294,6,0,2445321.774,1442649.062,13
399946,-102.5146647,25.02682992,6,0,2448321.774,1442649.062,13
399947,-102.4847878,25.02692477,6,0,2451321.774,1442649.062,13
399948,-102.4549109,25.02701395,6,0,2454321.774,1442649.062,13
399949,-102.425034,25.02709746,6,0,2457321.774,1442649.062,13
399950,-102.3951571,25.0271753,6,0,2460321.774,1442649.062,13
399951,-102.3652801,25.02724747,6,104,2463321.774,1442649.062,13
399952,-102.3354031,25.02731396,6,0,2466321.774,1442649.062,13
399953,-102.305526,25.02737479,6,0,2469321.774,1442649.062,13
399954,-102.2756489,25.02742994,6,0,2472321.774,1442649.062,13
399955,-102.2457718,25.02747943,6,0,2475321.774,1442649.062,13
399956,-102.2158947,25.02752324,6,0,2478321.774,1442649.062,13
399957,-102.1860176,25.02756138,6,0,2481321.774,1442649.062,13
399958,-102.1561404,25.02759385,6,0,2484321.774,1442649.062,13
399959,-102.1262633,25.02762065,6,0,2487321.774,1442649.062,13
399960,-102.0963861,25.02764178,6,0,2490321.774,1442649.062,13
399961,-102.0665089,25.02765724,6,0,2493321.774,1442649.062,13
399962,-102.0366317,25.02766703,6,0,2496321.774,1442649.062,13
399963,-102.0067545,25.02767115,6,0,2499321.774,1442649.062,13
399964,-101.9768773,25.02766959,6,0,2502321.774,1442649.062,14
399965,-101.9470001,25.02766237,6,0,2505321.774,1442649.062,14
399966,-101.9171229,25.02764948,6,0,2508321.774,1442649.062,14
399967,-101.8872457,25.02763091,6,0,2511321.774,1442649.062,14
399968,-101.8573686,25.02760667,6,0,2514321.774,1442649.062,14
399969,-101.8274914,25.02757677,6,0,2517321.774,1442649.062,14
399970,-101.7976143,25.02754119,6,0,2520321.774,1442649.062,14
399971,-101.7677371,25.02749994,6,0,2523321.774,1442649.062,14
399972,-101.73786,25.02745302,6,0,2526321.774,1442649.062,14
399973,-101.7079829,25.02740043,6,4,2529321.774,1442649.062,14
399974,-101.6781059,25.02734217,6,0,2532321.774,1442649.062,14
399975,-101.6482288,25.02727823,6,0,2535321.774,1442649.062,14
399976,-101.6183518,25.02720863,6,0,2538321.774,1442649.062,14
399977,-101.5884749,25.02713336,6,0,2541321.774,1442649.062,14
399978,-101.5585979,25.02705241,6,0,2544321.774,1442649.062,14
399979,-101.528721,25.0269658,6,0,2547321.774,1442649.062,14
399980,-101.4988442,25.02687351,6,0,2550321.774,1442649.062,14
399981,-101.4689674,25.02677555,6,0,2553321.774,1442649.062,14
399982,-101.4390906,25.02667193,6,0,2556321.774,1442649.062,14
399983,-101.4092139,25.02656263,6,0,2559321.774,1442649.062,14
399984,-101.3793372,25.02644766,6,0,2562321.774,1442649.062,14
399985,-101.3494606,25.02632702,6,0,2565321.774,1442649.062,14
399986,-101.3195841,25.02620071,6,17,2568321.774,1442649.062,14
399987,-101.2897076,25.02606873,6,0,2571321.774,1442649.062,14
399988,-101.2598311,25.02593108,6,0,2574321.774,1442649.062,14
399989,-101.2299548,25.02578776,6,0,2577321.774,1442649.062,14
399990,-101.2000785,25.02563876,6,0,2580321.774,1442649.062,14
399991,-101.1702022,25.0254841,6,97,2583321.774,1442649.062,14
399992,-101.1403261,25.02532377,6,0,2586321.774,1442649.062,14
399993,-101.11045,25.02515776,6,3,2589321.774,1442649.062,14
399994,-101.080574,25.02498609,6,0,2592321.774,1442649.062,14
399995,-101.050698,25.02480874,6,0,2595321.774,1442649.062,14
399996,-101.0208222,25.02462573,6,0,2598321.774,1442649.062,14
399997,-100.9909464,25.02443704,6,0,2601321.774,1442649.062,14
399998,-100.9610708,25.02424268,6,0,2604321.774,1442649.062,14
399999,-100.9311952,25.02404266,6,0,2607321.774,1442649.062,14
400000,-100.9013197,25.02383696,6,0,2610321.774,1442649.062,14
400001,-100.8714443,25.02362559,6,0,2613321.774,1442649.062,14
400002,-100.841569,25.02340855,6,0,2616321.774,1442649.062,14
400003,-100.8116938,25.02318585,6,0,2619321.774,1442649.062,14
400004,-100.7818187,25.02295747,6,0,2622321.774,1442649.062,14
400005,-100.7519437,25.02272342,6,329,2625321.774,1442649.062,14
400006,-100.7220688,25.0224837,6,0,2628321.774,1442649.062,14
400007,-100.6921941,25.02223831,6,3,2631321.774,1442649.062,14
400008,-100.6623194,25.02198725,6,2,2634321.774,1442649.062,14
400009,-100.6324449,25.02173052,6,452,2637321.774,1442649.062,14
400010,-100.6025704,25.02146812,6,0,2640321.774,1442649.062,14
400011,-100.5726961,25.02120005,6,285,2643321.774,1442649.062,14
400012,-100.542822,25.02092631,6,1986,2646321.774,1442649.062,14
400013,-100.5129479,25.0206469,6,0,2649321.774,1442649.062,14
400014,-100.483074,25.02036182,6,0,2652321.774,1442649.062,14
400015,-100.4532002,25.02007107,6,0,2655321.774,1442649.062,14
400016,-100.4233265,25.01977465,6,0,2658321.774,1442649.062,14
400017,-100.393453,25.01947256,6,69,2661321.774,1442649.062,14
400018,-100.3635796,25.0191648,6,0,2664321.774,1442649.062,14
400019,-100.3337064,25.01885137,6,0,2667321.774,1442649.062,14
400020,-100.3038333,25.01853228,6,542,2670321.774,1442649.062,14
400021,-100.2739604,25.01820751,6,0,2673321.774,1442649.062,14
400022,-100.2440876,25.01787707,6,52,2676321.774,1442649.062,14
400023,-100.2142149,25.01754096,6,0,2679321.774,1442649.062,14
400024,-100.1843424,25.01719918,6,0,2682321.774,1442649.062,14
400025,-100.1544701,25.01685174,6,0,2685321.774,1442649.062,14
400026,-100.1245979,25.01649862,6,0,2688321.774,1442649.062,14
400027,-100.0947259,25.01613983,6,327,2691321.774,1442649.062,14
400028,-100.0648541,25.01577538,6,495,2694321.774,1442649.062,14
400029,-100.0349824,25.01540525,6,46,2697321.774,1442649.062,14
400030,-100.0051109,25.01502946,6,32,2700321.774,1442649.062,14
400031,-99.97523958,25.01464799,6,0,2703321.774,1442649.062,14
400032,-99.94536843,25.01426086,6,0,2706321.774,1442649.062,14
400033,-99.91549745,25.01386806,6,0,2709321.774,1442649.062,14
400034,-99.88562666,25.01346959,6,3,2712321.774,1442649.062,14
400035,-99.85575604,25.01306545,6,33,2715321.774,1442649.062,14
400036,-99.82588562,25.01265564,6,128,2718321.774,1442649.062,14
