GRIDCODE,CVENTMUN,Fb,
486481,05031,0.003944703,
486482,05021,0.00341948,
486482,05031,0.009304671,
486483,05031,0.001255416,
486484,05031,0.003240476,
486485,05031,0.007308413,
486486,05031,0.011464061,
486487,05031,0.012878935,
486488,05031,0.011501041,
486489,05008,0.102791039,
486489,05031,0.001538203,
486490,05008,0.054601268,
486491,05008,0.01550056,
486492,05001,0.010498191,
486492,05008,0.085295832,
486493,05001,0.086225576,
486493,05008,0.001371166,
486494,05001,0.034318294,
486495,05001,0.021819824,
486496,05001,0.010884196,
486496,05008,0.021946654,
486497,05008,0.03621747,
486498,05008,0.027848733,
486499,05008,0.016943045,
486500,05008,0.040898356,
486501,05008,0.012439929,
486502,05008,0.012698115,
486502,05026,0.000356419,
486503,05008,0.000466435,
486503,05026,0.003776385,
486504,05026,0.004188412,
486505,05026,0.004271537,
486506,05026,0.004543364,
486507,05026,0.015303997,
486508,05026,0.010361473,
486509,05026,0.006985877,
486510,05026,0.009059004,
486510,19032,0.000276591,
486511,05026,0.005303452,
486511,19032,0.008828745,
486512,19032,0.011941516,
486513,19032,0.010667145,
486514,19032,0.012200741,
486515,19032,0.010699742,
486516,19032,0.012518915,
486517,19032,0.009685282,
486518,19032,0.008574955,
486519,19032,0.012055582,
486520,19032,0.006340818,
486521,19032,0.008313492,
486522,19032,0.008794377,
486523,19032,0.010367374,
486524,19032,0.00954158,
486525,19032,0.01053786,
486526,19032,0.011814835,
486527,19032,0.006765745,
486528,19032,0.008629013,
486529,19005,0.002350651,
486529,19032,0.001607806,
486530,19005,0.002473462,
486530,19032,0.000347203,
486531,19005,0.00528845,
486531,19032,0.002105343,
486532,19005,0.006038339,
486533,19005,0.032859079,
486534,19005,0.008798641,
486535,19005,0.006326713,
486536,19005,0.008831845,
486537,19005,0.024051098,
486538,19005,0.012534756,
486539,19005,0.007899716,
486540,19005,0.009302231,
486541,19005,0.032602109,
486542,19005,0.006724983,
486543,19005,0.007593689,
486544,19005,0.00876462,
486545,19005,0.007868172,
486546,19005,0.004789849,
486546,28014,0.003218857,
486547,28014,0.015644605,
486548,28014,0.010865565,
486549,28014,0.027926985,
486550,28014,0.058450077,
486551,28014,0.013435159,
486552,28014,0.01231436,
486553,28014,0.014059757,
486554,28014,0.012633629,
486555,28014,0.012400508,
486556,28014,0.002139659,
487465,08036,0.003683143,
487466,08036,0.003504607,
487467,08036,0.00178541,
487468,08036,0.011428042,
487469,08036,0.004793956,
487470,08036,0.008625574,
487471,08036,0.05695209,
487472,08036,0.050161405,
487473,08036,0.01225055,
487474,08036,0.003049669,
487475,08036,0.001000761,
487476,08036,0.001013857,
487477,08036,0.002398269,
487478,08036,0.003351228,
487479,05034,0.001092076,
487479,08036,0.0059545,
487480,05034,0.001465048,
487480,08036,0.000138651,
487481,05034,0.026273777,
487482,05034,0.028450749,
487483,05034,0.068646606,
487484,05034,0.506361634,
487485,05034,0.064378692,
487486,05034,0.001234713,
487487,05034,0.001379548,
487488,05034,0.001318426,
487489,05023,0.000168368,
487489,05034,0.000749843,
487490,05023,0.000415018,
487491,05023,0.000405637,
487492,05023,0.000410789,
487493,05023,0.000450966,
487494,05023,0.000411402,
487495,05023,0.000411402,
487496,05023,0.001952132,
487497,05023,0.003049509,
487498,05023,0.002664735,
487499,05023,0.000411402,
487500,05023,0.000410807,
487501,05023,0.000414367,
487502,05023,0.001116383,
487503,05023,0.000539277,
487504,05023,0.000430286,
487505,05023,0.000411402,
487506,05023,0.000494908,
487507,05023,0.001085428,
487508,05023,0.001096242,
487509,05023,6.26715E-05,
487510,05023,0.000310334,
487511,05023,0.000467674,
487512,05023,0.000407886,
487513,05023,0.000412727,
487514,05023,0.000590409,
487515,05023,0.000407073,
487516,05023,0.000406458,
487517,05023,0.000405604,
487518,05023,0.000412769,
487519,05023,0.000411359,
487520,05023,0.00046515,
487521,05023,0.000419473,
487522,05023,0.000440459,
487523,05023,0.000470883,
487524,05023,0.000647363,
487525,05023,0.000795325,
487526,05023,0.000410585,
487527,05007,0.001003826,
487527,05023,0.000304943,
487528,05007,0.000229966,
487528,05023,0.000403091,
487529,05007,0.000276003,
487529,05023,0.000294279,
487530,05007,0.000997849,
487530,05023,3.30517E-07,
487531,05007,0.000737269,
487532,05007,0.00039689,
487533,05007,0.000959415,
487534,05007,0.001021086,
487535,05007,0.000574481,
487535,05023,0.000179572,
487536,05007,2.93462E-06,
487536,05023,0.000412309,
487537,05023,0.000411402,
487538,05016,0.003079469,
487538,05023,0.000878975,
487539,05016,0.104645347,
487539,05023,0.00029583,
487540,05016,0.033608121,
487540,05023,0.000923456,
487541,05016,0.10200288,
487541,05023,0.000238432,
487542,05016,0.066771649,
487543,05016,0.08907411,
487544,05016,0.235859082,
487544,05021,0.012848618,
487545,05016,0.000741031,
487545,05021,0.070179935,
487546,05021,0.037010869,
487547,05021,0.110552294,
487547,05031,2.40293E-05,
487548,05021,0.127709071,
487548,05031,0.001197495,
487549,05021,0.002521197,
487549,05031,0.003274553,
487550,05031,0.005052297,
487551,05031,0.004139607,
487552,05031,0.004683013,
487553,05031,0.005238715,
487554,05031,0.007007294,
487555,05031,0.016103962,
487556,05031,0.017048533,
487557,05008,0.012011672,
487557,05031,0.004629212,
487558,05008,0.015749277,
487559,05008,0.01311004,
487560,05008,0.013903818,
487561,05001,0.033704594,
487561,05008,0.013787238,
487562,05001,0.015898423,
487562,05008,0.000827215,
487563,05001,0.007162045,
487563,05008,0.005669706,
487564,05001,5.01899E-05,
487564,05008,0.016121791,
487565,05008,0.004151145,
487566,05008,0.012514003,
487567,05008,0.011216994,
487568,05008,0.014346755,
487569,05008,0.021849222,
487569,05026,4.5051E-05,
487570,05008,0.005028503,
487570,05026,0.002949627,
487571,05026,0.004045131,
487572,05026,0.008329033,
487573,05026,0.00375765,
487574,05026,0.008217916,
487575,05026,0.011390838,
487576,05026,0.009402174,
487577,05026,0.014009748,
487578,05026,0.013977023,
487579,05026,0.019341826,
487579,19032,0.000377461,
487580,05026,0.005133835,
487580,19032,0.011606141,
487581,19032,0.010957741,
487582,19032,0.012767208,
487583,19032,0.008351197,
487584,19032,0.008320593,
487585,19032,0.006788515,
487586,19032,0.011851949,
487587,19032,0.01013006,
487588,19032,0.013749775,
487589,19032,0.013893103,
487590,19032,0.008708135,
487591,19032,0.012396207,
487592,19032,0.009348078,
487593,19032,0.01240358,
487594,19032,0.00673726,
487595,19005,7.00031E-05,
487595,19032,0.008624006,
487596,19005,0.004256949,
487596,19032,0.000347335,
487597,19005,0.002360896,
487597,19032,0.000238337,
487598,19005,0.001411756,
487599,19005,0.002547434,
487600,19005,0.005000037,
487601,19005,0.042001384,
487602,19005,0.013815309,
487603,19005,0.00844435,
487604,19005,0.009348945,
487605,19005,0.103849882,
487606,19005,0.012562224,
487607,19005,0.006980395,
487608,19005,0.006277059,
487609,19005,0.072581017,
487610,19005,0.026937561,
487611,19005,0.027465361,
487612,19005,0.006456577,
487613,19005,0.006788592,
487614,19005,0.001856768,
487614,28014,0.007550326,
487615,28014,0.013120413,
487616,28014,0.017814817,
487617,28014,0.012200709,
487618,28014,0.043302043,
487619,28014,0.013478303,
487620,28014,0.018236411,
487621,28014,0.012684539,
487622,28014,0.010651192,
487623,28014,0.009579006,
488533,08036,0.002483494,
488534,08036,0.004807269,
488535,08036,0.001377064,
488536,08036,0.002576741,
488537,08036,0.004901482,
488538,08036,0.048163761,
488539,08036,0.097879297,
488540,08036,0.082564267,
488541,08036,0.057972368,
488542,08036,0.00378444,
488543,08036,0.00100394,
488544,08036,0.00101276,
488545,08036,0.002907401,
488546,08036,0.005346609,
488547,05034,0.004134841,
488547,08036,0.001639738,
488548,05034,0.001314298,
488549,05034,0.150582498,
488550,05034,0.125438165,
488551,05034,0.176683482,
488552,05034,0.033122082,
488553,05034,0.002722145,
488554,05034,0.004341989,
488555,05034,0.004858672,
488556,05034,0.006122166,
488557,05023,9.23736E-05,
488557,05034,0.000957478,
488558,05023,0.000260833,
488558,05034,0.000451892,
488559,05023,0.000285665,
488559,05034,0.000358846,
488560,05023,0.000411402,
488561,05023,0.000411402,
488562,05023,0.000411402,
488563,05023,0.000418226,
488564,05023,0.001465107,
488565,05023,0.002069581,
488566,05023,0.001553426,
488567,05023,0.000411072,
488568,05023,0.000543214,
488569,05023,0.00090502,
488570,05023,0.000749329,
488571,05023,0.000413836,
488572,05023,0.000559524,
488573,05023,0.000409432,
488574,05023,0.000533732,
488575,05023,0.000701703,
488576,05023,0.003456246,
488577,05023,0.000679179,
488578,05023,0.00022465,
488579,05023,0.00080467,
488580,05023,0.001108407,
488581,05023,0.000666573,
488582,05023,0.000419773,
488583,05023,0.000411402,
488584,05023,0.000708156,
488585,05023,0.000411116,
488586,05023,0.000420578,
488587,05023,0.000405941,
488588,05023,0.000419474,
488589,05023,0.000439099,
488590,05023,0.000435142,
488591,05023,0.00064573,
488592,05023,0.000741276,
488593,05023,0.001114152,
488594,05023,0.000410398,
488595,05023,0.000389398,
488596,05023,0.001650328,
488597,05007,4.87623E-05,
488597,05023,0.000314825,
488598,05007,0.000106912,
488598,05023,0.000305091,
488599,05007,0.000122189,
488599,05023,0.000296878,
488600,05007,8.72302E-05,
488600,05023,0.000148984,
488601,05007,0.000214649,
488601,05023,0.000271087,
488602,05007,0.000256505,
488602,05023,0.000285224,
488603,05007,2.95206E-05,
488603,05023,0.00043956,
488604,05023,0.000411373,
488605,05023,0.000411402,
488606,05023,0.000411402,
488607,05023,0.000648303,
488608,05023,0.001000047,
488609,05016,0.001107156,
488609,05023,0.000464409,
488610,05016,0.027950874,
488610,05023,0.000316778,
488611,05016,0.060564762,
488611,05021,0.015235964,
488612,05016,0.003175779,
488612,05021,0.039920497,
488613,05021,0.07510313,
488614,05021,0.048920753,
488615,05021,0.047344901,
488615,05031,0.001598825,
488616,05031,0.033279926,
488617,05031,0.00966445,
488618,05031,0.005222851,
488619,05031,0.003425423,
488620,05031,0.005128356,
488621,05031,0.003503686,
488622,05031,0.004123146,
488623,05031,0.009711051,
488624,05031,0.011927717,
488625,05008,0.007309272,
488625,05031,0.00729754,
488626,05008,0.090722326,
488627,05008,0.012468911,
488628,05008,0.010145848,
488629,05001,0.000499992,
488629,05008,0.009833363,
488630,05001,0.001239422,
488630,05008,0.009371233,
488631,05008,0.010707451,
488632,05008,0.015870939,
488633,05008,0.003459521,
488634,05008,0.009067798,
488635,05008,0.010655964,
488635,05026,1.2538E-05,
488636,05008,0.010588054,
488636,05026,0.000360174,
488637,05008,0.003788602,
488637,05026,0.002438695,
488638,05026,0.004873128,
488639,05026,0.004005901,
488640,05026,0.005178731,
488641,05026,0.007594005,
488642,05026,0.009085133,
488643,05026,0.018923049,
488644,05026,0.01373158,
488645,05026,0.019674835,
488646,05026,0.017805424,
488647,05026,0.019417467,
488648,05026,0.019678738,
488648,19032,0.000693602,
488649,05026,0.003852937,
488649,19032,0.010400263,
488650,19032,0.010704735,
488651,19032,0.009422659,
488652,19032,0.009134784,
488653,19032,0.012923083,
488654,19032,0.011198353,
488655,19032,0.010979947,
488656,19032,0.010523712,
488657,19032,0.010756788,
488658,19032,0.006933169,
488659,19032,0.014824548,
488660,19032,0.00872804,
488661,19032,0.012200858,
488662,19005,7.38837E-05,
488662,19032,0.001904078,
488663,19005,0.002171818,
488663,19032,0.000984716,
488664,19005,0.001869633,
488665,19005,0.005734752,
488666,19005,0.004125976,
488667,19005,0.003728782,
488668,19005,0.015350567,
488669,19005,0.004347768,
488670,19005,0.00557689,
488671,19005,0.029276929,
488672,19005,0.00686234,
488673,19005,0.020888791,
488674,19005,0.007746823,
488675,19005,0.007423546,
488676,19005,0.008706488,
488677,19005,0.083074276,
488678,19005,0.012547069,
488679,19005,0.007185856,
488680,19005,0.008258556,
488681,19005,0.006622909,
488681,28014,0.001413973,
488682,19005,9.98895E-05,
488682,28014,0.016048066,
488683,28014,0.019074873,
488684,28014,0.021424231,
488685,28014,0.01228284,
488686,28014,0.032198433,
488686,28027,0.001259439,
488687,28014,0.009106683,
488687,28027,0.016727485,
488688,28014,0.015203159,
488688,28027,0.007615538,
488689,28014,0.009158752,
488689,28027,0.005930101,
488690,28014,0.003762666,
488690,28027,0.000361803,
488691,28014,0.006726338,
489601,08036,0.001560092,
489602,08036,0.001222597,
489603,08036,0.001259391,
489604,08036,0.009346303,
489605,08036,0.088345309,
489606,08036,0.160838759,
489607,08036,0.172921512,
489608,08036,0.101514574,
489609,08036,0.04829347,
489610,08036,0.003048518,
489611,08036,0.000997764,
489612,08036,0.001004058,
489613,08036,0.001660313,
489614,05034,0.004116514,
489614,08036,0.007300354,
489615,05034,0.000964816,
489615,08036,0.000267609,
489616,05034,0.001234713,
489617,05034,0.192387018,
489618,05034,0.007967334,
489619,05034,0.002415678,
489620,05034,0.001276242,
489621,05034,0.001476126,
489622,05034,0.001234713,
489623,05034,0.001234713,
489624,05034,0.001234713,
489625,05034,0.001234713,
489626,05034,0.001234713,
489627,05023,1.97961E-06,
489627,05034,0.001420051,
489628,05023,0.000291018,
489628,05034,0.000361301,
489629,05023,0.000439101,
489630,05023,0.000411402,
489631,05023,0.00044805,
489632,05023,0.000492353,
489633,05023,0.000869235,
489634,05023,0.000560119,
489635,05023,0.000490586,
489636,05023,0.000843471,
489637,05023,0.002089332,
489638,05023,0.002839241,
489639,05023,0.000416873,
489640,05023,0.000437768,
489641,05023,0.000431186,
489642,05023,0.000493744,
489643,05023,0.000619295,
489644,05023,0.000912872,
489645,05023,0.000355594,
489646,05023,0.000324591,
489647,05023,0.001712662,
489648,05023,0.000892816,
489649,05023,0.000503073,
489650,05023,0.000495035,
489651,05023,0.001377411,
489652,05023,0.000439101,
489653,05023,0.000447015,
489654,05023,0.000410544,
489655,05023,0.000737134,
489656,05023,0.000694446,
489657,05023,0.000414033,
489658,05023,0.000430757,
489659,05023,0.000480581,
489660,05023,0.000846341,
489661,05023,0.000452063,
489662,05023,0.000283291,
489663,05023,0.000852419,
489664,05023,0.001300088,
489665,05023,0.000394892,
489666,05023,0.00039207,
489667,05023,0.000390985,
489668,05023,0.000127388,
489669,05023,0.000274316,
489670,05023,0.000371328,
489671,05023,0.000374237,
489672,05023,0.000409444,
489673,05023,0.00047148,
489674,05023,0.000460541,
489675,05023,0.000559913,
489676,05023,0.001043845,
489677,05023,0.001394711,
489678,05016,0.000313975,
489678,05023,0.004277948,
489679,05016,0.004588509,
489679,05021,0.048983203,
489679,05023,0.000766663,
489680,05021,0.088452133,
489681,05021,0.037579758,
489682,05021,0.178351834,
489683,05021,0.024294971,
489683,05031,0.001413409,
489684,05031,0.003812911,
489685,05031,0.005966805,
489686,05031,0.00249337,
489687,05031,0.005944912,
489688,05031,0.00806703,
489689,05031,0.004892045,
489690,05031,0.00737738,
489691,05031,0.007337406,
489692,05008,0.000797005,
489692,05031,0.007429364,
489693,05008,0.045251012,
489693,05031,0.007340321,
489694,05008,0.090201354,
489694,05031,4.30594E-06,
489695,05008,0.010145848,
489696,05008,0.010145848,
489697,05008,0.041862812,
489698,05008,0.010145848,
489699,05008,0.024003729,
489700,05008,0.010617732,
489701,05008,0.003473714,
489702,05008,0.009024964,
489703,05008,0.00559549,
489703,05026,0.002014402,
489704,05008,2.08293E-05,
489704,05026,0.008508865,
489705,05026,0.005583499,
489706,05026,0.010466847,
489707,05026,0.00514912,
489708,05026,0.01658077,
489709,05026,0.015574743,
489710,05026,0.013899517,
489711,05026,0.01710823,
489712,05026,0.01590081,
489713,05026,0.016156969,
489714,05026,0.015201374,
489715,05026,0.019132671,
489716,05026,0.01403319,
489717,05026,0.010002749,
489717,19032,0.000469237,
489718,05026,0.003108368,
489718,19032,0.008434374,
489719,19032,0.007957384,
489720,19032,0.009430153,
489721,19032,0.007221741,
489722,19032,0.007380356,
489723,19032,0.008056703,
489724,19032,0.006881125,
489725,19032,0.008414955,
489726,19032,0.013896853,
489727,19032,0.01113895,
489728,19032,0.013006449,
489729,19005,0.001680707,
489729,19032,0.007362399,
489730,19005,0.000865298,
489730,19032,8.62828E-05,
489731,19005,0.002873782,
489732,19005,0.000793259,
489733,19005,0.000482127,
489734,19005,0.006677477,
489735,19005,0.014388497,
489736,19005,0.003705897,
489737,19005,0.008058075,
489738,19005,0.006648271,
489739,19005,0.008257011,
489740,19005,0.029331415,
489741,19005,0.012103815,
489742,19005,0.006220619,
489743,19005,0.007115096,
489744,19005,0.009331698,
489745,19005,0.008706329,
489746,19005,0.007084109,
489747,19005,0.008817284,
489748,19005,0.006858981,
489749,19005,0.004391954,
489749,28014,0.000421659,
489749,28027,0.002034783,
489750,28014,0.004765479,
489750,28027,0.012501738,
489751,28014,0.030535436,
489751,28027,0.012978371,
489752,28014,0.005069349,
489752,28027,0.015068892,
489753,28014,0.002792596,
489753,28027,0.019538491,
489754,28014,0.002397765,
489754,28027,0.027022114,
489755,28027,0.078404213,
489756,28027,0.056865309,
489757,28027,0.063216524,
489758,28027,0.021759188,
490669,08036,0.001023702,
490670,08036,0.001202017,
490671,08036,0.001288069,
490672,08036,0.003168432,
490673,08036,0.239546379,
490674,08036,0.323874334,
490675,08036,0.235501581,
490676,08036,0.134849776,
490677,08036,0.00617059,
490678,08036,0.000998871,
490679,08036,0.001000467,
490680,08036,0.001085728,
490681,08036,0.003984515,
490682,05034,0.015936433,
