GRIDCODE,CVENTMUN,Promedio de LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),Suma de CARRxCELLxCarril,
505723,05028,404926.16,11008.71,
505731,05015,195000.33,675.50,
505732,05015,195000.33,6865.89,
505733,05015,195000.33,4869.75,
505767,19005,535711.54,5608.69,
505768,19005,535711.54,6501.65,
505769,19005,535711.54,15255.14,
506784,05020,586292.98,8851.05,
506785,05020,586292.98,13610.21,
506786,05020,586292.98,802.84,
506791,05028,404926.16,12397.77,
506797,05028,404926.16,4480.25,
506798,05028,404926.16,6430.23,
506799,05015,195000.33,1238.30,
506799,05028,404926.16,4517.71,
506834,19005,535711.54,5552.76,
506835,19005,535711.54,3681.21,
507851,05020,586292.98,3364.71,
507852,05020,586292.98,11122.32,
507859,05028,404926.16,15249.69,
507861,05028,404926.16,4801.99,
507863,05028,404926.16,3565.64,
507864,05028,404926.16,6608.11,
507865,05028,404926.16,1951.54,
507900,05013,90573.45,186.33,
507901,05013,90573.45,9698.33,
507901,19005,535711.54,888.13,
507902,19005,535711.54,1772.69,
508919,05020,586292.98,13713.47,
508927,05028,404926.16,17056.42,
508928,05028,404926.16,7826.54,
508929,05028,404926.16,297.79,
508930,05028,404926.16,2249.04,
508931,05028,404926.16,5654.51,
508968,05013,90573.45,8155.13,
508969,05013,90573.45,910.94,
509987,05020,586292.98,15123.09,
509995,05028,404926.16,4993.34,
509996,05028,404926.16,12935.15,
509997,05028,404926.16,955.35,
509998,05028,404926.16,6955.81,
510036,05013,90573.45,6628.33,
511054,05020,586292.98,3636.54,
511055,05020,586292.98,10923.96,
511063,05028,404926.16,1345.54,
511064,05028,404926.16,5818.61,
511065,05028,404926.16,1011.15,
511103,05013,90573.45,6466.56,
511104,05013,90573.45,164.94,
512119,05020,586292.98,580.51,
512120,05020,586292.98,5303.15,
512121,05020,586292.98,13711.86,
512122,05020,586292.98,18362.54,
512123,05020,586292.98,7074.50,
512124,05020,586292.98,4523.29,
512171,05013,90573.45,6631.37,
513186,05020,586292.98,7209.05,
513187,05020,586292.98,535.09,
513192,05020,586292.98,14645.95,
513193,05020,586292.98,6423.40,
513193,05032,118720.19,7880.09,
513194,05032,118720.19,8347.47,
513198,05028,404926.16,15866.30,
513238,05013,90573.45,5818.44,
513239,05013,90573.45,983.18,
514251,05020,586292.98,5698.73,
514252,05020,586292.98,6762.89,
514253,05020,586292.98,6365.78,
514254,05020,586292.98,1944.73,
514260,05020,586292.98,2004.79,
514260,05032,118720.19,5732.61,
514261,05032,118720.19,202.89,
514262,05032,118720.19,11975.20,
514263,05032,118720.19,12905.83,
514264,05032,118720.19,17497.44,
514265,05028,404926.16,537.62,
514265,05032,118720.19,14315.73,
514266,05028,404926.16,9394.17,
514266,05032,118720.19,1806.33,
514305,05013,90573.45,1303.75,
514306,05013,90573.45,5889.69,
515317,05020,586292.98,1892.10,
515318,05020,586292.98,6324.89,
515319,05020,586292.98,6330.94,
515320,05020,586292.98,255.46,
515321,05020,586292.98,9319.41,
515327,05032,118720.19,5101.34,
515328,05032,118720.19,7211.70,
515329,05032,118720.19,6387.40,
515333,05028,404926.16,3680.06,
515333,05032,118720.19,2982.53,
515334,05028,404926.16,17137.66,
515335,05028,404926.16,563.62,
515373,05013,90573.45,7198.21,
516384,05020,586292.98,71.19,
516385,05020,586292.98,7800.53,
516388,05020,586292.98,786.51,
516389,05020,586292.98,5661.61,
516394,05032,118720.19,3904.89,
516395,05032,118720.19,1429.76,
516402,05028,404926.16,6630.39,
516403,05028,404926.16,14431.88,
516440,05013,90573.45,4815.26,
516441,05013,90573.45,2375.73,
517451,05020,586292.98,5608.88,
517452,05020,586292.98,6786.68,
517453,05020,586292.98,2050.17,
517454,05020,586292.98,3012.46,
517455,05020,586292.98,1780.62,
517456,05020,586292.98,6454.87,
517470,05028,404926.16,4686.25,
517471,05028,404926.16,8463.34,
517472,05028,404926.16,7816.13,
517507,05013,90573.45,1140.62,
517508,05013,90573.45,6056.62,
518518,05020,586292.98,1993.35,
518519,05020,586292.98,2159.25,
518523,05020,586292.98,234.41,
518524,05020,586292.98,6760.56,
518539,05028,404926.16,6341.36,
518540,05028,404926.16,13782.75,
518541,05028,404926.16,645.59,
518574,05013,90573.45,991.14,
518575,05013,90573.45,7862.74,
519591,05020,586292.98,6346.69,
519607,05028,404926.16,6340.05,
519609,05028,404926.16,16121.44,
519641,05012,271932.58,4448.09,
519641,05013,90573.45,1303.32,
519642,05013,90573.45,5992.82,
520659,05020,586292.98,2809.07,
520660,05020,586292.98,4433.24,
520675,05028,404926.16,4043.74,
520676,05028,404926.16,2297.02,
520677,05028,404926.16,1475.93,
520678,05028,404926.16,13174.03,
520707,05012,271932.58,2536.60,
520708,05012,271932.58,6984.94,
520709,05012,271932.58,1227.53,
521728,05020,586292.98,6583.05,
521744,05028,404926.16,6339.56,
521746,05028,404926.16,9883.14,
521747,05028,404926.16,4226.58,
521762,05012,271932.58,2047.52,
521762,05037,125117.27,10.67,
521774,05012,271932.58,2084.65,
521775,05012,271932.58,6156.59,
522796,05020,586292.98,6382.83,
522812,05028,404926.16,7039.85,
522813,05028,404926.16,150.40,
522815,05028,404926.16,4195.86,
522815,05037,125117.27,9915.72,
522824,05037,125117.27,5396.73,
522829,05012,271932.58,7820.61,
522830,05012,271932.58,4695.39,
522841,05012,271932.58,1573.63,
522842,05012,271932.58,6663.77,
523864,05020,586292.98,1170.06,
523864,05032,118720.19,2636.47,
523865,05020,586292.98,789.40,
523865,05032,118720.19,1578.48,
523881,05028,404926.16,8110.86,
523883,05037,125117.27,4457.34,
523884,05037,125117.27,9659.37,
523892,05037,125117.27,7060.55,
523893,05037,125117.27,758.60,
523896,05012,271932.58,4798.57,
523897,05012,271932.58,2017.29,
523908,05012,271932.58,388.24,
523909,05012,271932.58,7535.92,
524932,05032,118720.19,6612.09,
524949,05028,404926.16,655.94,
524950,05028,404926.16,7455.93,
524952,05003,148641.62,7695.64,
524952,05037,125117.27,3319.51,
524953,05003,148641.62,6225.96,
524961,05037,125117.27,4364.59,
524962,05037,125117.27,6169.67,
524963,05012,271932.58,3916.41,
524963,05037,125117.27,2275.16,
524964,05012,271932.58,9999.49,
524965,05012,271932.58,3740.28,
524976,05012,271932.58,7105.30,
526000,05020,586292.98,6351.94,
526000,05032,118720.19,211.93,
526018,05019,111307.32,590.53,
526018,05028,404926.16,6081.29,
526021,05003,148641.62,13662.31,
526022,05003,148641.62,324.72,
526028,05037,125117.27,5361.27,
526029,05037,125117.27,2066.35,
526033,05012,271932.58,2654.02,
526034,05012,271932.58,6270.26,
526035,05012,271932.58,6315.96,
526036,05012,271932.58,6562.35,
526037,05012,271932.58,2778.89,
526043,05012,271932.58,3626.16,
526044,05012,271932.58,3681.86,
527067,05020,586292.98,2583.75,
527068,05020,586292.98,5306.06,
527086,05019,111307.32,1295.30,
527087,05019,111307.32,7702.85,
527088,05019,111307.32,1181.83,
527090,05003,148641.62,13963.36,
527091,05003,148641.62,4692.10,
527095,05037,125117.27,7759.66,
527096,05037,125117.27,8667.58,
527097,05037,125117.27,1798.27,
527105,05012,271932.58,5494.59,
527106,05012,271932.58,6064.66,
527107,05012,271932.58,3612.25,
527110,05012,271932.58,1937.67,
527111,05012,271932.58,5929.17,
528135,05020,586292.98,7016.74,
528156,05003,148641.62,2272.86,
528156,05019,111307.32,3199.23,
528157,05003,148641.62,6658.28,
528158,05003,148641.62,10904.84,
528159,05003,148641.62,11416.36,
528162,05037,125117.27,577.70,
528163,05037,125117.27,6966.03,
528164,05037,125117.27,3409.92,
528165,05037,125117.27,2809.50,
528170,05012,271932.58,3579.73,
528175,05012,271932.58,6870.04,
528176,05012,271932.58,812.06,
528177,05012,271932.58,520.47,
528178,05012,271932.58,7343.44,
529203,05020,586292.98,6856.31,
529226,05003,148641.62,5590.30,
529227,05003,148641.62,23940.56,
529228,05003,148641.62,6104.15,
529229,05037,125117.27,376.10,
529230,05037,125117.27,8079.69,
529232,05037,125117.27,5766.67,
529233,05037,125117.27,695.03,
529237,05012,271932.58,4920.70,
529237,05037,125117.27,3365.26,
529238,05012,271932.58,5054.95,
529244,05012,271932.58,6435.88,
529245,05012,271932.58,6648.99,
530270,05020,586292.98,6852.73,
530271,05020,586292.98,229.22,
530296,05003,148641.62,18040.79,
530297,05003,148641.62,3368.50,
530297,05037,125117.27,1018.63,
530300,05037,125117.27,7579.85,
530305,05012,271932.58,39.50,
530305,05022,380664.70,4162.97,
530305,05037,125117.27,2369.06,
530312,05012,271932.58,6249.51,
531338,05020,586292.98,6059.15,
531362,05019,111307.32,8179.16,
531364,05003,148641.62,10956.60,
531364,05019,111307.32,13485.07,
531365,05019,111307.32,694.78,
531367,05022,380664.70,756.12,
531368,05003,148641.62,2824.30,
531368,05022,380664.70,368.64,
531368,05037,125117.27,2192.27,
531372,05022,380664.70,141.47,
531372,05037,125117.27,260.52,
531373,05022,380664.70,5222.56,
531373,05037,125117.27,609.99,
531379,05012,271932.58,3405.42,
531380,05012,271932.58,2829.73,
532405,05020,586292.98,1813.60,
532406,05020,586292.98,5064.42,
532430,05019,111307.32,1538.56,
532431,05019,111307.32,5438.64,
532432,05019,111307.32,4216.31,
532433,05019,111307.32,16467.57,
532435,05022,380664.70,6006.89,
532440,05022,380664.70,3136.50,
532442,05022,380664.70,5006.89,
532447,05012,271932.58,6235.45,
533473,05020,586292.98,7416.52,
533499,05019,111307.32,6982.73,
533500,05019,111307.32,7246.18,
533501,05019,111307.32,12649.16,
533502,05019,111307.32,16142.41,
533502,05022,380664.70,10508.11,
533503,05022,380664.70,15958.78,
533505,05022,380664.70,4209.91,
533506,05022,380664.70,150.66,
533508,05022,380664.70,4594.41,
533509,05022,380664.70,5710.20,
533510,05022,380664.70,1045.75,
533515,05012,271932.58,9760.93,
533516,05012,271932.58,7156.71,
533517,05012,271932.58,861.45,
534540,05020,586292.98,5955.79,
534541,05020,586292.98,1349.27,
534567,05019,111307.32,4297.02,
534567,05038,166085.60,8443.64,
534571,05022,380664.70,2737.79,
534572,05022,380664.70,18620.53,
534573,05022,380664.70,3553.50,
534574,05022,380664.70,9747.44,
534575,05022,380664.70,1477.62,
534576,05022,380664.70,2198.16,
534582,05012,271932.58,5024.59,
534583,05012,271932.58,1895.45,
534584,05012,271932.58,763.95,
534585,05012,271932.58,1002.80,
535605,05020,586292.98,5578.71,
535606,05020,586292.98,6122.00,
535607,05020,586292.98,6119.33,
535608,05020,586292.98,3958.51,
535635,05038,166085.60,9247.15,
535640,05022,380664.70,1512.32,
535641,05022,380664.70,15053.89,
535642,05022,380664.70,9845.28,
535643,05022,380664.70,15868.33,
535644,05022,380664.70,848.09,
535650,05012,271932.58,11276.22,
535651,05012,271932.58,4304.40,
535652,05012,271932.58,1312.70,
536671,05020,586292.98,6455.71,
536672,05020,586292.98,6816.04,
536673,05020,586292.98,858.71,
536702,05038,166085.60,5861.99,
536709,05022,380664.70,2447.54,
536710,05022,380664.70,26836.94,
536711,05022,380664.70,14644.65,
536712,05022,380664.70,6001.08,
536713,05022,380664.70,1652.12,
536717,05012,271932.58,9437.91,
536718,05012,271932.58,7147.40,
536719,05012,271932.58,2667.98,
536720,05012,271932.58,3022.39,
537736,05020,586292.98,887.67,
537737,05020,586292.98,6497.69,
537738,05020,586292.98,6893.05,
537739,05020,586292.98,574.23,
537770,05038,166085.60,3729.65,
537771,05038,166085.60,4576.55,
537778,05022,380664.70,26157.43,
537779,05022,380664.70,9303.88,
537784,05022,380664.70,1621.82,
537785,05012,271932.58,4683.18,
537785,05022,380664.70,520.90,
538802,05020,586292.98,6708.19,
538803,05020,586292.98,7159.25,
538804,05020,586292.98,5347.74,
538839,05038,166085.60,6081.02,
538846,05022,380664.70,3739.58,
538847,05022,380664.70,14114.00,
538848,05022,380664.70,12410.44,
538852,05022,380664.70,7380.96,
539868,05020,586292.98,7060.44,
539869,05020,586292.98,6370.72,
539870,05020,586292.98,39.76,
539907,05038,166085.60,6028.54,
539916,05022,380664.70,13939.39,
539917,05022,380664.70,15171.03,
539919,05022,380664.70,2362.78,
539920,05022,380664.70,8510.33,
539921,05022,380664.70,7851.14,
539922,05022,380664.70,6730.56,
539923,05022,380664.70,675.72,
540902,05023,382509.61,4527.83,
540903,05023,382509.61,6096.97,
540904,05023,382509.61,1215.69,
540905,05023,382509.61,4631.69,
540906,05023,382509.61,6130.68,
540907,05023,382509.61,6462.92,
540908,05023,382509.61,4197.29,
540934,05020,586292.98,3373.84,
540935,05020,586292.98,7082.92,
540936,05020,586292.98,1364.23,
540975,05038,166085.60,6005.97,
540984,05022,380664.70,977.46,
540985,05022,380664.70,12614.65,
540986,05022,380664.70,8726.13,
540987,05022,380664.70,8912.59,
541968,05023,382509.61,10409.98,
541969,05023,382509.61,9798.88,
541970,05023,382509.61,3038.10,
541972,05023,382509.61,4881.49,
541973,05023,382509.61,2063.87,
541976,05023,382509.61,4009.65,
541977,05023,382509.61,3630.91,
541997,05020,586292.98,2819.23,
541998,05020,586292.98,6013.07,
541999,05020,586292.98,6012.86,
542000,05020,586292.98,6401.93,
542001,05020,586292.98,6649.31,
542002,05020,586292.98,3213.17,
542043,05038,166085.60,6005.86,
542053,05022,380664.70,6017.48,
542054,05022,380664.70,9007.25,
542054,05025,172867.78,2865.31,
542055,05022,380664.70,3891.35,
543036,05023,382509.61,7606.91,
543045,05023,382509.61,5179.38,
543046,05023,382509.61,5084.41,
543064,05020,586292.98,5163.02,
543065,05020,586292.98,4248.68,
543111,05038,166085.60,6006.14,
543120,05025,172867.78,2813.91,
543121,05022,380664.70,2.73,
543121,05025,172867.78,4730.65,
543122,05025,172867.78,1290.11,
544102,05023,382509.61,5411.60,
544103,05023,382509.61,6457.12,
544104,05023,382509.61,427.15,
544114,05023,382509.61,1721.29,
544115,05023,382509.61,6610.08,
544116,05023,382509.61,6475.97,
544117,05023,382509.61,71.64,
544129,05020,586292.98,201.34,
544130,05020,586292.98,6292.57,
544131,05020,586292.98,6899.41,
544132,05020,586292.98,2629.76,
544179,05038,166085.60,6005.18,
544187,05025,172867.78,1220.57,
544187,05038,166085.60,3447.44,
544188,05025,172867.78,9379.10,
544189,05025,172867.78,5056.81,
544190,05025,172867.78,1544.67,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
