GRIDCODE,CVENTMUN,Promedio de LONG_VIALIDAD TOTAL x MUNICIPIO x NO. DE CARRILES (m),Suma de VIALIDADxCELLxCarril
318893,28011,252130.0324,2821.298264
318894,28011,252130.0324,14013.53206
318895,28011,252130.0324,8398.547841
318896,28011,252130.0324,4931.639093
318897,28011,252130.0324,5857.916514
318897,28043,516314.3098,3297.079139
318898,28043,516314.3098,4144.944417
318899,28043,516314.3098,7493.091593
318900,28043,516314.3098,4593.665042
318901,28043,516314.3098,4033.468912
318902,28043,516314.3098,4185.516637
318903,28043,516314.3098,3831.751046
318905,28012,1510516.16,3348.243493
318906,28012,1510516.16,3041.749232
318907,28012,1510516.16,2237.504303
318909,28012,1510516.16,1250.507976
318911,28012,1510516.16,5180.032649
318912,28012,1510516.16,2026.319168
318913,28012,1510516.16,3757.403199
318914,28012,1510516.16,3168.695617
318915,28012,1510516.16,443.7281726
318916,28012,1510516.16,4342.235433
318917,28012,1510516.16,8077.61003
318918,28012,1510516.16,9056.297816
318919,28012,1510516.16,7660.975335
318920,28002,1592982.635,5498.9816
318920,28012,1510516.16,2183.28752
318921,28002,1592982.635,6961.657454
318922,28002,1592982.635,2966.164503
318923,28002,1592982.635,5168.065138
318924,28002,1592982.635,1409.65348
318925,28002,1592982.635,3147.226254
318926,28002,1592982.635,9830.176398
318927,28002,1592982.635,3862.132582
318928,28002,1592982.635,7453.904971
318929,28002,1592982.635,26006.38613
318930,28002,1592982.635,4766.453091
318931,28002,1592982.635,1669.530843
318932,28002,1592982.635,3402.044301
318933,28002,1592982.635,3202.201536
318935,28002,1592982.635,2894.144381
318936,28002,1592982.635,11181.70556
318937,28002,1592982.635,7842.101326
318938,28002,1592982.635,7499.753016
318939,28002,1592982.635,2441.110638
319789,10014,3594329.851,1570.381375
319790,32049,1696240.391,2063.508428
319791,32021,491035.4014,747.702728
319791,32049,1696240.391,1669.847401
319792,32049,1696240.391,177.7913836
319793,32049,1696240.391,9858.223555
319794,32049,1696240.391,3187.161507
319795,32049,1696240.391,3331.406056
319796,32049,1696240.391,6881.019681
319803,32049,1696240.391,1370.160201
319804,32049,1696240.391,4476.979797
319807,32049,1696240.391,3396.727552
319808,32049,1696240.391,6499.192823
319809,32049,1696240.391,3687.08195
319812,32049,1696240.391,4715.362092
319813,32049,1696240.391,9034.588228
319814,32049,1696240.391,12612.14804
319815,32049,1696240.391,2737.275054
319817,32049,1696240.391,8312.563498
319818,32049,1696240.391,2283.878979
319819,32049,1696240.391,5063.317587
319820,32049,1696240.391,6866.711606
319822,32010,2153403.223,3082.090436
319823,32010,2153403.223,2523.767508
319825,32010,2153403.223,1337.146099
319833,32005,399200.114,3175.50334
319833,32013,190681.8349,2333.106571
319834,32005,399200.114,4537.107737
319834,32013,190681.8349,1208.352351
319835,32005,399200.114,5509.553692
319835,32013,190681.8349,6595.877863
319836,32013,190681.8349,4385.922527
319837,32013,190681.8349,11710.1474
319838,32013,190681.8349,15314.9437
319839,32005,399200.114,60.41026534
319839,32013,190681.8349,8127.529261
319840,32005,399200.114,11760.35528
319840,32013,190681.8349,276.4399982
319841,32005,399200.114,12144.42885
319842,32005,399200.114,3965.511428
319842,32037,395659.4581,5569.496928
319843,32037,395659.4581,5474.412712
319844,32037,395659.4581,393.7373797
319845,32037,395659.4581,4857.57584
319846,32037,395659.4581,2951.018609
319847,32037,395659.4581,2969.813209
319848,32037,395659.4581,5176.996587
319849,32037,395659.4581,1448.139995
319851,32037,395659.4581,14145.96467
319852,32037,395659.4581,4959.155402
319853,32017,715023.8651,2148.689381
319853,32037,395659.4581,741.9785644
319854,32017,715023.8651,519.1699742
319854,32037,395659.4581,2522.718911
319855,24049,494254.8323,87.59490668
319855,32017,715023.8651,3119.711172
319856,24049,494254.8323,2313.991442
319857,24049,494254.8323,4192.184487
319858,24049,494254.8323,2973.837671
319861,24049,494254.8323,2333.155663
319862,24049,494254.8323,1267.420455
319865,24049,494254.8323,117.1924972
319866,24049,494254.8323,40.47726343
319867,24049,494254.8323,202.2957869
319868,24049,494254.8323,2076.882668
319872,24049,494254.8323,223.6143447
319873,24049,494254.8323,2748.035281
319874,24049,494254.8323,1936.554944
319878,24025,342186.4521,4538.971432
319878,24049,494254.8323,343.4016714
319879,24025,342186.4521,964.1646084
319880,24025,342186.4521,2843.069395
319881,24025,342186.4521,2054.780241
319882,24025,342186.4521,612.487232
319883,24015,502906.0267,2603.123602
319883,24025,342186.4521,879.5774466
319884,24015,502906.0267,2698.517968
319884,24045,307513.3193,423.4248058
319886,24045,307513.3193,3038.923914
319887,24045,307513.3193,4525.10639
319888,24045,307513.3193,4126.934755
319889,24045,307513.3193,152.0894051
319892,24045,307513.3193,1373.227192
319893,24045,307513.3193,3552.488453
319894,24045,307513.3193,4039.476341
319895,24045,307513.3193,5813.738743
319896,24045,307513.3193,688.8946694
319897,24045,307513.3193,8182.038518
319898,24045,307513.3193,230.1924274
319899,24045,307513.3193,1529.137206
319900,24045,307513.3193,176.373135
319925,24017,389097.3055,4062.020008
319929,28039,536624.8476,3043.023921
319930,28039,536624.8476,3766.381023
319931,28039,536624.8476,3007.966543
319932,28039,536624.8476,4964.870735
319938,28039,536624.8476,1290.015655
319939,28039,536624.8476,9314.383948
319940,28039,536624.8476,2352.256599
319943,28039,536624.8476,4441.592585
319944,28039,536624.8476,2216.577545
319949,28029,363916.3176,3507.941097
319950,28029,363916.3176,6377.880216
319951,28029,363916.3176,5629.442902
319953,28029,363916.3176,3994.445459
319955,28011,252130.0324,246.0928936
319955,28029,363916.3176,689.8201641
319961,28011,252130.0324,8636.277367
319962,28011,252130.0324,8952.775477
319963,28011,252130.0324,6275.942722
319964,28011,252130.0324,2219.521562
319965,28011,252130.0324,9093.938674
319965,28043,516314.3098,3099.256991
319966,28043,516314.3098,4431.50947
319967,28043,516314.3098,9529.8112
319968,28043,516314.3098,7244.36271
319969,28043,516314.3098,10825.13867
319970,28043,516314.3098,6591.935843
319971,28043,516314.3098,5276.128212
319972,28043,516314.3098,7216.583566
319973,28012,1510516.16,6854.985957
319973,28043,516314.3098,618.3310562
319974,28012,1510516.16,2979.153017
319975,28012,1510516.16,2626.393225
319978,28012,1510516.16,1144.523257
319979,28012,1510516.16,4900.124489
319980,28012,1510516.16,3479.29944
319981,28012,1510516.16,3645.763281
319985,28012,1510516.16,6131.294005
319986,28012,1510516.16,5321.239929
319987,28012,1510516.16,3634.370497
319988,28002,1592982.635,4750.461492
319989,28002,1592982.635,5671.508605
319990,28002,1592982.635,6167.279388
319991,28002,1592982.635,758.2846916
319992,28002,1592982.635,226.5835589
319993,28002,1592982.635,4696.041607
319994,28002,1592982.635,5307.590025
319995,28002,1592982.635,7434.574903
319996,28002,1592982.635,8065.357774
319997,28002,1592982.635,13915.03466
319998,28002,1592982.635,331.0571143
319999,28002,1592982.635,2260.71719
320000,28002,1592982.635,1834.784015
320001,28002,1592982.635,105.0037651
320002,28002,1592982.635,2004.221179
320003,28002,1592982.635,2978.348688
320004,28002,1592982.635,3851.764606
320005,28002,1592982.635,3004.328414
320859,32021,491035.4014,4261.141442
320859,32049,1696240.391,1260.14767
320860,32049,1696240.391,8691.565046
320861,32049,1696240.391,2491.851562
320862,32049,1696240.391,954.3560636
320863,32049,1696240.391,4888.763948
320864,32049,1696240.391,986.7404976
320865,32049,1696240.391,5561.770454
320866,32049,1696240.391,1218.069402
320867,32049,1696240.391,960.5474933
320868,32049,1696240.391,1147.210557
320869,32049,1696240.391,1436.122293
320872,32049,1696240.391,3524.37932
320873,32049,1696240.391,1558.447776
320874,32049,1696240.391,3234.123564
320875,32049,1696240.391,109.5934734
320876,32049,1696240.391,206.9516735
320877,32049,1696240.391,4594.360469
320880,32049,1696240.391,3446.320528
320881,32049,1696240.391,7949.230455
320882,32049,1696240.391,1882.598028
320883,32049,1696240.391,3010.48983
320884,32049,1696240.391,5666.788561
320885,32049,1696240.391,1448.868733
320886,32049,1696240.391,4841.378113
320887,32049,1696240.391,7928.408744
320888,32010,2153403.223,1021.362127
320888,32049,1696240.391,6435.979419
320889,32010,2153403.223,4249.327221
320890,32010,2153403.223,9128.818722
320891,32010,2153403.223,2071.022425
320897,32010,2153403.223,127.6144171
320898,32010,2153403.223,3212.004763
320899,32010,2153403.223,3536.681572
320900,32010,2153403.223,3397.413987
320902,32013,190681.8349,1548.022562
320903,32013,190681.8349,9251.618109
320904,32013,190681.8349,8983.978824
320905,32013,190681.8349,14325.42824
320906,32013,190681.8349,14826.31809
320907,32013,190681.8349,13936.89305
320908,32005,399200.114,8901.757675
320908,32013,190681.8349,2689.08935
320909,32005,399200.114,16514.80342
320910,32005,399200.114,6994.810128
320910,32037,395659.4581,5880.555327
320911,32037,395659.4581,5403.878574
320912,32037,395659.4581,4441.451277
320913,32037,395659.4581,10900.86186
320914,32037,395659.4581,8504.328263
320915,32037,395659.4581,5249.000667
320916,32037,395659.4581,10565.38036
320917,32037,395659.4581,3778.102323
320918,32037,395659.4581,4399.486474
320919,32037,395659.4581,18963.90061
320920,32037,395659.4581,12669.27822
320921,32037,395659.4581,17220.35056
320922,32037,395659.4581,5015.765241
320924,24049,494254.8323,2346.076872
320925,24049,494254.8323,15801.75859
320926,24049,494254.8323,1328.901453
320929,24049,494254.8323,921.7294863
320930,24049,494254.8323,3195.887518
320932,24049,494254.8323,2830.719976
320933,24049,494254.8323,6546.181518
320934,24049,494254.8323,64.37440796
320939,24049,494254.8323,3478.718289
320940,24049,494254.8323,2093.33649
320941,24049,494254.8323,4061.179001
320942,24049,494254.8323,227.5631625
320945,24025,342186.4521,495.5823599
320946,24025,342186.4521,930.8667697
320947,24025,342186.4521,3575.884182
320949,24025,342186.4521,1190.556985
320950,24025,342186.4521,2644.922878
320954,24045,307513.3193,2617.663053
320955,24045,307513.3193,3747.313534
320959,24045,307513.3193,145.4788019
320960,24045,307513.3193,2840.689948
320961,24045,307513.3193,5216.107502
320962,24015,502906.0267,2094.242361
320962,24045,307513.3193,3203.626779
320963,24015,502906.0267,615.2313925
320963,24045,307513.3193,3627.865553
320965,24045,307513.3193,745.504622
320968,24045,307513.3193,324.8847141
320971,24047,254701.7767,397.7482906
320981,24047,254701.7767,4591.150637
320982,24047,254701.7767,3558.625153
320983,24017,389097.3055,1978.238741
320983,24047,254701.7767,765.8546752
320990,24017,389097.3055,3385.463382
320993,24017,389097.3055,7321.91437
320994,24017,389097.3055,1027.768945
320997,24017,389097.3055,1383.558074
320997,28039,536624.8476,2107.335854
320999,28039,536624.8476,156.2688335
321000,28039,536624.8476,3309.158863
321005,28039,536624.8476,1632.043999
321006,28039,536624.8476,2175.1641
321007,28039,536624.8476,163.1752064
321008,28039,536624.8476,5498.047706
321009,28039,536624.8476,16785.03952
321010,28039,536624.8476,1645.137458
321011,28039,536624.8476,10954.32183
321012,28039,536624.8476,8642.155396
321017,28029,363916.3176,3581.101078
321019,28029,363916.3176,318.2553084
321021,28029,363916.3176,4524.43433
321023,28011,252130.0324,3547.965615
321028,28011,252130.0324,4605.133144
321029,28011,252130.0324,4481.684871
321030,28011,252130.0324,535.2548983
321031,28011,252130.0324,8036.40923
321032,28011,252130.0324,8078.504795
321033,28011,252130.0324,8041.900943
321034,28043,516314.3098,9377.574221
321035,28043,516314.3098,10475.53081
321036,28043,516314.3098,10448.8812
321037,28043,516314.3098,6752.293381
321038,28043,516314.3098,4348.175373
321039,28043,516314.3098,7742.846863
321040,28043,516314.3098,560.1166926
321041,28012,1510516.16,878.3722792
321042,28012,1510516.16,2944.908875
321043,28012,1510516.16,3352.944673
321044,28012,1510516.16,2339.892271
321045,28012,1510516.16,2439.187077
321046,28012,1510516.16,6674.726341
321047,28012,1510516.16,5722.503752
321048,28012,1510516.16,2530.492653
321049,28012,1510516.16,2477.636573
321050,28012,1510516.16,1468.305554
321052,28012,1510516.16,1775.223358
321053,28012,1510516.16,5783.239118
321054,28012,1510516.16,2142.838122
321056,28002,1592982.635,2291.798868
321057,28002,1592982.635,7085.207825
321058,28002,1592982.635,5765.382289
321059,28002,1592982.635,4025.548574
321060,28002,1592982.635,1752.321725
321061,28002,1592982.635,5924.033913
321062,28002,1592982.635,118.123969
321063,28002,1592982.635,3482.241089
321064,28002,1592982.635,2509.58838
321065,28002,1592982.635,827.8369997
321068,28002,1592982.635,6156.789444
321069,28002,1592982.635,1209.727441
321070,28002,1592982.635,3275.920521
321071,28002,1592982.635,3097.298092
321072,28002,1592982.635,3060.412057
321073,28002,1592982.635,2242.599764
321074,28002,1592982.635,487.4664328
321075,28002,1592982.635,1852.453996
321927,32021,491035.4014,1576.349119
321927,32049,1696240.391,2110.255272
321928,32021,491035.4014,1917.720857
321929,32021,491035.4014,3996.468027
321929,32049,1696240.391,2045.613834
321931,32049,1696240.391,4111.761631
321932,32049,1696240.391,5933.497524
321933,32049,1696240.391,606.1899005
321934,32021,491035.4014,293.4626713
321934,32049,1696240.391,4207.250929
321935,32021,491035.4014,158.3523761
321936,32049,1696240.391,4637.589245
321937,32049,1696240.391,7869.714494
321939,32049,1696240.391,967.2599721
321940,32049,1696240.391,8290.961302
321941,32049,1696240.391,5785.918043
321942,32049,1696240.391,1204.916849
321943,32049,1696240.391,2605.223278
321944,32049,1696240.391,6327.852946
321945,32049,1696240.391,1343.739267
321948,32049,1696240.391,315.6158933
321949,32049,1696240.391,1365.133811
321950,32049,1696240.391,6794.009187
321954,32049,1696240.391,1686.558075
321955,32010,2153403.223,1874.296749
321955,32049,1696240.391,3128.481022
321956,32010,2153403.223,1890.88642
321957,32010,2153403.223,8105.97409
321958,32010,2153403.223,4992.357925
321959,32010,2153403.223,7741.917351
321960,32010,2153403.223,799.1953681
321961,32010,2153403.223,2457.77582
321968,32010,2153403.223,1267.067118
321969,32010,2153403.223,2565.142395
321970,32010,2153403.223,430.5067075
321970,32013,190681.8349,1749.412339
321971,32013,190681.8349,4972.818583
321972,32013,190681.8349,8585.087314
321973,32013,190681.8349,10234.88406
321974,32013,190681.8349,7522.465046
321975,32005,399200.114,1325.706851
321975,32013,190681.8349,10357.86602
321976,32005,399200.114,14759.06613
321976,32013,190681.8349,2194.697656
321977,32005,399200.114,6973.151306
321978,32005,399200.114,1952.862556
321978,32037,395659.4581,4792.891255
321979,32005,399200.114,1399.409659
321979,32037,395659.4581,7287.389102
321981,32037,395659.4581,8907.678861
321982,32037,395659.4581,328.5843196
321983,32037,395659.4581,3453.004557
321984,32037,395659.4581,7094.976758
321985,32037,395659.4581,1827.810758
321986,32037,395659.4581,4674.65449
321987,32037,395659.4581,7219.391662
321987,32051,1657632.701,1712.723843
321988,32037,395659.4581,13311.57956
321988,32051,1657632.701,3536.80723
321989,32037,395659.4581,8413.184787
321989,32051,1657632.701,3501.072453
321990,32037,395659.4581,6982.067172
321990,32051,1657632.701,4014.715558
321991,32037,395659.4581,490.3207081
321992,24049,494254.8323,5959.046764
321993,24049,494254.8323,4313.294761
321994,24049,494254.8323,166.6645131
321995,24049,494254.8323,1911.621465
321998,24049,494254.8323,7143.25875
321999,24049,494254.8323,2178.66544
322000,24049,494254.8323,111.3592576
322001,24049,494254.8323,1074.445753
322002,24049,494254.8323,4153.290713
322003,24049,494254.8323,2239.528984
322004,24049,494254.8323,2949.711388
322008,24049,494254.8323,2244.459211
322013,24025,342186.4521,2685.732895
322014,24025,342186.4521,1273.543213
322015,24025,342186.4521,4601.571222
322023,24045,307513.3193,6059.983335
322024,24045,307513.3193,4014.940028
322025,24015,502906.0267,708.1983375
322026,24015,502906.0267,3936.304224
322028,24015,502906.0267,1032.565319
322028,24045,307513.3193,166.8832098
322029,24015,502906.0267,2456.975772
322029,24045,307513.3193,555.5859518
322030,24015,502906.0267,29.7020126
322030,24045,307513.3193,284.5354791
322032,24015,502906.0267,608.6137343
322036,24045,307513.3193,1569.51336
322037,24015,502906.0267,2286.053115
322037,24045,307513.3193,746.5717779
322039,24015,502906.0267,3039.309543
322039,24047,254701.7767,418.8820475
322048,24047,254701.7767,1528.988433
322049,24047,254701.7767,1645.907032
322050,24017,389097.3055,37.34504883
322050,24047,254701.7767,1054.51387
322051,24017,389097.3055,202.469481
322051,24047,254701.7767,691.2713456
